sub,eyes,measure,roi,cond,compare,band,value
sub002,closed,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,1.31589155254244e-05
sub002,closed,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,1.30627530347226e-05
sub002,closed,absolute,Brodmann area 18,fast,rt,alpha,1.05987091136105e-05
sub002,closed,absolute,Brodmann area 18,slow,rt,alpha,1.41554784047513e-05
sub002,closed,absolute,Brodmann area 19,correct,accuracy,alpha,6.32223299985957e-06
sub002,closed,absolute,Brodmann area 19,incorrect,accuracy,alpha,6.57376283521242e-06
sub002,closed,absolute,Brodmann area 19,correct_e,accuracy_e,alpha,6.71880422953456e-06
sub002,closed,absolute,Brodmann area 19,incorrect_e,accuracy_e,alpha,6.57376283521242e-06
sub002,closed,absolute,Brodmann area 19,fast,rt,alpha,5.67818491479204e-06
sub002,closed,absolute,Brodmann area 19,slow,rt,alpha,7.11372066813006e-06
sub003,open,visual power,Brodmann area 17,correct,accuracy,alpha,0.181087048856502
sub003,open,visual power,Brodmann area 17,incorrect,accuracy,alpha,0.369201486147539
sub003,open,visual power,Brodmann area 17,correct_e,accuracy_e,alpha,0.0539210670880477
sub003,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,alpha,0.369201486147539
sub003,open,visual power,Brodmann area 17,fast,rt,alpha,0.215284199341907
sub003,open,visual power,Brodmann area 17,slow,rt,alpha,0.159626073161889
sub003,open,visual power,Brodmann area 18,correct,accuracy,alpha,0.117462476226934
sub003,open,visual power,Brodmann area 18,incorrect,accuracy,alpha,0.280921944698608
sub003,open,visual power,Brodmann area 18,correct_e,accuracy_e,alpha,-0.028132175472554
sub003,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,alpha,0.280921944698608
sub003,open,visual power,Brodmann area 18,fast,rt,alpha,0.112196952938493
sub003,open,visual power,Brodmann area 18,slow,rt,alpha,0.108429994204673
sub003,open,visual power,Brodmann area 19,correct,accuracy,alpha,0.124534405817426
sub003,open,visual power,Brodmann area 19,incorrect,accuracy,alpha,0.514291315893869
sub003,open,visual power,Brodmann area 19,correct_e,accuracy_e,alpha,-0.0780067757814316
sub003,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,alpha,0.514291315893869
sub003,open,visual power,Brodmann area 19,fast,rt,alpha,0.0875207698888781
sub003,open,visual power,Brodmann area 19,slow,rt,alpha,0.140485225006995
sub003,open,somato lateralisation index,max,correct,accuracy,alpha,0.141865525461847
sub003,open,somato lateralisation index,max,incorrect,accuracy,alpha,-0.0521947947858897
sub003,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.127894749842533
sub003,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.0521947947858897
sub003,open,somato lateralisation index,max,fast,rt,alpha,0.0984931924300619
sub003,open,somato lateralisation index,max,slow,rt,alpha,0.177787484658433
sub003,open,absolute,Brodmann area 17,correct,accuracy,alpha,7.18318581095603e-06
sub003,open,absolute,Brodmann area 17,incorrect,accuracy,alpha,7.04370678578332e-06
sub003,open,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,6.93723577475128e-06
sub003,open,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,7.04370678578332e-06
sub003,open,absolute,Brodmann area 17,fast,rt,alpha,7.65482967846089e-06
sub003,open,absolute,Brodmann area 17,slow,rt,alpha,6.74902657587077e-06
sub003,open,absolute,Brodmann area 18,correct,accuracy,alpha,3.76275986361837e-06
sub003,open,absolute,Brodmann area 18,incorrect,accuracy,alpha,3.49543931470884e-06
sub003,open,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,3.65808505829651e-06
sub003,open,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,3.49543931470884e-06
sub003,open,absolute,Brodmann area 18,fast,rt,alpha,4.02841009709455e-06
sub003,open,absolute,Brodmann area 18,slow,rt,alpha,3.42973740247638e-06
sub003,open,absolute,Brodmann area 19,correct,accuracy,alpha,2.34104544753764e-06
sub003,open,absolute,Brodmann area 19,incorrect,accuracy,alpha,2.52908158312598e-06
sub003,open,absolute,Brodmann area 19,correct_e,accuracy_e,alpha,2.17917132257598e-06
sub003,open,absolute,Brodmann area 19,incorrect_e,accuracy_e,alpha,2.52908158312598e-06
sub003,open,absolute,Brodmann area 19,fast,rt,alpha,2.51039173348502e-06
sub003,open,absolute,Brodmann area 19,slow,rt,alpha,2.0781983565469e-06
sub003,closed,visual power,Brodmann area 17,correct,accuracy,alpha,0.311623559220713
sub003,closed,visual power,Brodmann area 17,incorrect,accuracy,alpha,0.040110920773611
sub003,closed,visual power,Brodmann area 17,correct_e,accuracy_e,alpha,0.498509200876084
sub003,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,alpha,0.040110920773611
sub003,closed,visual power,Brodmann area 17,fast,rt,alpha,0.279137944784014
sub003,closed,visual power,Brodmann area 17,slow,rt,alpha,0.357035980976578
sub003,closed,visual power,Brodmann area 18,correct,accuracy,alpha,0.270955387132601
sub003,closed,visual power,Brodmann area 18,incorrect,accuracy,alpha,0.203210204698242
sub003,closed,visual power,Brodmann area 18,correct_e,accuracy_e,alpha,0.206917617323226
sub003,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,alpha,0.203210204698242
sub003,closed,visual power,Brodmann area 18,fast,rt,alpha,0.264285063167963
sub003,closed,visual power,Brodmann area 18,slow,rt,alpha,0.265608434552572
sub003,closed,visual power,Brodmann area 19,correct,accuracy,alpha,0.282978102561269
sub003,closed,visual power,Brodmann area 19,incorrect,accuracy,alpha,0.29311408720033
sub003,closed,visual power,Brodmann area 19,correct_e,accuracy_e,alpha,0.105124277210742
sub003,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,alpha,0.29311408720033
sub003,closed,visual power,Brodmann area 19,fast,rt,alpha,0.247031434483668
sub003,closed,visual power,Brodmann area 19,slow,rt,alpha,0.29513848814003
sub003,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0435389347935473
sub003,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.168125903703046
sub003,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.040343408000922
sub003,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.168125903703046
sub003,closed,somato lateralisation index,max,fast,rt,alpha,-0.0656813359381099
sub003,closed,somato lateralisation index,max,slow,rt,alpha,0.140156943959296
sub003,closed,absolute,Brodmann area 17,correct,accuracy,alpha,1.51200804161743e-05
sub003,closed,absolute,Brodmann area 17,incorrect,accuracy,alpha,1.50272712567271e-05
sub003,closed,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,1.56963113286755e-05
sub003,closed,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,1.50272712567271e-05
sub003,closed,absolute,Brodmann area 17,fast,rt,alpha,1.50440498604368e-05
sub003,closed,absolute,Brodmann area 17,slow,rt,alpha,1.51977200447431e-05
sub003,closed,absolute,Brodmann area 18,correct,accuracy,alpha,8.79737307748203e-06
sub003,closed,absolute,Brodmann area 18,incorrect,accuracy,alpha,9.24368811853587e-06
sub003,closed,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,7.92154906657025e-06
sub003,closed,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,9.24368811853587e-06
sub003,closed,absolute,Brodmann area 18,fast,rt,alpha,9.55346928433872e-06
sub003,closed,absolute,Brodmann area 18,slow,rt,alpha,8.08442674328882e-06
sub003,closed,absolute,Brodmann area 19,correct,accuracy,alpha,4.74135957917682e-06
sub003,closed,absolute,Brodmann area 19,incorrect,accuracy,alpha,5.01769137266282e-06
sub003,closed,absolute,Brodmann area 19,correct_e,accuracy_e,alpha,4.2434446068762e-06
sub003,closed,absolute,Brodmann area 19,incorrect_e,accuracy_e,alpha,5.01769137266282e-06
sub003,closed,absolute,Brodmann area 19,fast,rt,alpha,5.11790562463172e-06
sub003,closed,absolute,Brodmann area 19,slow,rt,alpha,4.36891363058822e-06
sub004,open,visual power,Brodmann area 17,correct,accuracy,alpha,0.342742535729166
sub004,open,visual power,Brodmann area 17,incorrect,accuracy,alpha,0.477485997885068
sub004,open,visual power,Brodmann area 17,correct_e,accuracy_e,alpha,0.458465882263653
sub004,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,alpha,0.477485997885068
sub004,open,visual power,Brodmann area 17,fast,rt,alpha,0.380841668986081
sub004,open,visual power,Brodmann area 17,slow,rt,alpha,0.366340583481689
sub004,open,visual power,Brodmann area 18,correct,accuracy,alpha,0.404109260035528
sub004,open,visual power,Brodmann area 18,incorrect,accuracy,alpha,0.460552204710374
sub004,open,visual power,Brodmann area 18,correct_e,accuracy_e,alpha,0.605880145666312
sub004,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,alpha,0.460552204710374
sub004,open,visual power,Brodmann area 18,fast,rt,alpha,0.496571420084219
sub004,open,visual power,Brodmann area 18,slow,rt,alpha,0.362985215761489
sub004,open,visual power,Brodmann area 19,correct,accuracy,alpha,0.47155524977038
sub004,open,visual power,Brodmann area 19,incorrect,accuracy,alpha,0.358281900837237
