sub,eye,roi,window,compare,cond,value
sub005,closed,V1d,stim500pre,rt,slow,-0.492339312123052
sub005,closed,V1v,stim500pre,accuracy,correct,-0.459540225703492
sub005,closed,V1v,stim500pre,accuracy,incorrect,-0.42369323570403
sub005,closed,V1v,stim500pre,accuracy_e,correct_e,-0.434844229807276
sub005,closed,V1v,stim500pre,accuracy_e,incorrect_e,-0.42369323570403
sub005,closed,V1v,stim500pre,rt,fast,-0.408442303733689
sub005,closed,V1v,stim500pre,rt,slow,-0.49400258412936
sub005,closed,V2d,stim500pre,accuracy,correct,-0.431685927397676
sub005,closed,V2d,stim500pre,accuracy,incorrect,-0.357505916645305
sub005,closed,V2d,stim500pre,accuracy_e,correct_e,-0.417637026066648
sub005,closed,V2d,stim500pre,accuracy_e,incorrect_e,-0.357505916645305
sub005,closed,V2d,stim500pre,rt,fast,-0.402022627694246
sub005,closed,V2d,stim500pre,rt,slow,-0.463671796942878
sub005,closed,V3a,stim500pre,accuracy,correct,0.00352363193968138
sub005,closed,V3a,stim500pre,accuracy,incorrect,-0.190806286879179
sub005,closed,V3a,stim500pre,accuracy_e,correct_e,0.0146736434010448
sub005,closed,V3a,stim500pre,accuracy_e,incorrect_e,-0.190806286879179
sub005,closed,V3a,stim500pre,rt,fast,-0.0565897993463771
sub005,closed,V3a,stim500pre,rt,slow,0.0978596485083504
