sub,eye,roi,window,compare,cond,value
sub010,open,Brodmann area 19,stim500pre,rt,fast,0.0910227929615841
sub010,open,Brodmann area 19,stim500pre,rt,slow,0.618937819463988
sub010,closed,Brodmann area 17,stim500pre,accuracy,correct,-0.42108161009233
sub010,closed,Brodmann area 17,stim500pre,accuracy,incorrect,-0.547579880477872
sub010,closed,Brodmann area 17,stim500pre,accuracy_e,correct_e,-0.355107647446511
sub010,closed,Brodmann area 17,stim500pre,accuracy_e,incorrect_e,-0.547579880477872
sub010,closed,Brodmann area 17,stim500pre,rt,fast,-0.420354449626163
sub010,closed,Brodmann area 17,stim500pre,rt,slow,-0.421903293296992
sub010,closed,Brodmann area 18,stim500pre,accuracy,correct,-0.272311750622639
sub010,closed,Brodmann area 18,stim500pre,accuracy,incorrect,-0.511452534579431
sub010,closed,Brodmann area 18,stim500pre,accuracy_e,correct_e,-0.263424598794566
