sub,eye,measure,window,peak,compare,cond,value
sub035,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.665262890751456
sub035,closed,somatovisual balance,500pre,sensor,rt,fast,0.671258216044791
sub035,closed,somatovisual balance,500pre,sensor,rt,slow,0.668193608724092
sub036,open,visual power,500pre,sensor,accuracy_e,correct_e,0.343291662881211
sub036,open,visual power,500pre,sensor,accuracy_e,incorrect_e,0.42380311858215
sub036,open,visual power,500pre,sensor,rt,fast,0.378827895187656
sub036,open,visual power,500pre,sensor,rt,slow,0.460009494234278
sub036,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0157289421271571
sub036,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0383937553631621
sub036,open,laterilsation index,500pre,sensor,rt,fast,0.0701866083856386
sub036,open,laterilsation index,500pre,sensor,rt,slow,0.0391665634030717
sub036,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.54393039463471
sub036,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.548284090259339
sub036,open,somatovisual balance,500pre,sensor,rt,fast,0.568776454947989
sub036,open,somatovisual balance,500pre,sensor,rt,slow,0.557739929813924
sub036,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.00226071177406052
sub036,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,0.0316772541177024
sub036,closed,visual power,500pre,sensor,rt,fast,0.133313243031296
sub036,closed,visual power,500pre,sensor,rt,slow,0.0761774833707278
sub036,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.015567486119249
sub036,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0468770632720533
sub036,closed,laterilsation index,500pre,sensor,rt,fast,0.0138582756739129
sub036,closed,laterilsation index,500pre,sensor,rt,slow,0.00189225794548238
sub036,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.591205429213493
sub036,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.586034021644934
sub036,closed,somatovisual balance,500pre,sensor,rt,fast,0.592213032981949
sub036,closed,somatovisual balance,500pre,sensor,rt,slow,0.582143253098169
sub037,open,visual power,500pre,sensor,accuracy_e,correct_e,0.00709081642256996
sub037,open,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.184602109959373
sub037,open,visual power,500pre,sensor,rt,fast,0.0495580581759512
sub037,open,visual power,500pre,sensor,rt,slow,-0.0539741772988253
sub037,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.00938782761898623
sub037,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0799469834284336
sub037,open,laterilsation index,500pre,sensor,rt,fast,-0.0278519014298954
sub037,open,laterilsation index,500pre,sensor,rt,slow,-0.00244790252672057
sub037,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.478525634248521
sub037,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.44948158592811
sub037,open,somatovisual balance,500pre,sensor,rt,fast,0.455151072662566
sub037,open,somatovisual balance,500pre,sensor,rt,slow,0.469642476507583
sub037,closed,visual power,500pre,sensor,accuracy_e,correct_e,-0.178214547517659
sub037,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.394310740304545
sub037,closed,visual power,500pre,sensor,rt,fast,-0.170813502394991
sub037,closed,visual power,500pre,sensor,rt,slow,-0.260966286882415
sub037,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,0.0155228083380477
sub037,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,0.0283034060154882
sub037,closed,laterilsation index,500pre,sensor,rt,fast,-0.0765110096457334
sub037,closed,laterilsation index,500pre,sensor,rt,slow,0.0221657650948472
sub037,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.588160363370238
sub037,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.495013181877917
sub037,closed,somatovisual balance,500pre,sensor,rt,fast,0.546235961419115
sub037,closed,somatovisual balance,500pre,sensor,rt,slow,0.556544342956603
sub039,open,visual power,500pre,sensor,accuracy_e,correct_e,0.482232852761882
sub039,open,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.118172127118852
sub039,open,visual power,500pre,sensor,rt,fast,0.256500062998722
sub039,open,visual power,500pre,sensor,rt,slow,0.163441852955419
sub039,open,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0237987945345571
sub039,open,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.145871308721878
sub039,open,laterilsation index,500pre,sensor,rt,fast,-0.00170518774283623
sub039,open,laterilsation index,500pre,sensor,rt,slow,-0.00116168621387234
sub039,open,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.873922064576469
sub039,open,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.869127914385079
sub039,open,somatovisual balance,500pre,sensor,rt,fast,0.864882763103997
sub039,open,somatovisual balance,500pre,sensor,rt,slow,0.875301572501653
sub039,closed,visual power,500pre,sensor,accuracy_e,correct_e,0.0495880872318911
sub039,closed,visual power,500pre,sensor,accuracy_e,incorrect_e,-0.088359155372325
sub039,closed,visual power,500pre,sensor,rt,fast,-0.051483792591432
sub039,closed,visual power,500pre,sensor,rt,slow,-0.0246107382939973
sub039,closed,laterilsation index,500pre,sensor,accuracy_e,correct_e,-0.0298205099877734
sub039,closed,laterilsation index,500pre,sensor,accuracy_e,incorrect_e,-0.0723440612695475
sub039,closed,laterilsation index,500pre,sensor,rt,fast,-0.026541695595971
sub039,closed,laterilsation index,500pre,sensor,rt,slow,0.00587176254227675
sub039,closed,somatovisual balance,500pre,sensor,accuracy_e,correct_e,0.890988163995039
sub039,closed,somatovisual balance,500pre,sensor,accuracy_e,incorrect_e,0.893214410623167
sub039,closed,somatovisual balance,500pre,sensor,rt,fast,0.902611359475266
sub039,closed,somatovisual balance,500pre,sensor,rt,slow,0.901435489818223
