sub,eye,measure,window,compare,cond,value
sub003,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.05
sub003,closed,somato lat,stim500pre,rt,fast,0.032
sub003,closed,somato lat,stim500pre,rt,slow,0.083
sub003,closed,Brodmann area 1 lat,stim500pre,accuracy,correct,0.127
sub003,closed,Brodmann area 1 lat,stim500pre,accuracy,incorrect,0.143
sub003,closed,Brodmann area 1 lat,stim500pre,accuracy_e,correct_e,0.103
sub003,closed,Brodmann area 1 lat,stim500pre,accuracy_e,incorrect_e,0.143
sub003,closed,Brodmann area 1 lat,stim500pre,rt,fast,0.15
sub003,closed,Brodmann area 1 lat,stim500pre,rt,slow,0.103
sub003,closed,Brodmann area 2 lat,stim500pre,accuracy,correct,0.093
sub003,closed,Brodmann area 2 lat,stim500pre,accuracy,incorrect,0.152
sub003,closed,Brodmann area 2 lat,stim500pre,accuracy_e,correct_e,0.088
sub003,closed,Brodmann area 2 lat,stim500pre,accuracy_e,incorrect_e,0.152
sub003,closed,Brodmann area 2 lat,stim500pre,rt,fast,0.134
sub003,closed,Brodmann area 2 lat,stim500pre,rt,slow,0.047
sub003,closed,Brodmann area 3 lat,stim500pre,accuracy,correct,0.031
sub003,closed,Brodmann area 3 lat,stim500pre,accuracy,incorrect,0.091
sub003,closed,Brodmann area 3 lat,stim500pre,accuracy_e,correct_e,0
sub003,closed,Brodmann area 3 lat,stim500pre,accuracy_e,incorrect_e,0.091
sub003,closed,Brodmann area 3 lat,stim500pre,rt,fast,0.048
sub003,closed,Brodmann area 3 lat,stim500pre,rt,slow,0.007
sub003,open,somato lat,stim1000pre,accuracy,correct,0.08
sub003,open,somato lat,stim1000pre,accuracy,incorrect,0.015
sub003,open,somato lat,stim1000pre,accuracy_e,correct_e,0.086
sub003,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.015
sub003,open,somato lat,stim1000pre,rt,fast,-0.008
sub003,open,somato lat,stim1000pre,rt,slow,0.16
sub003,open,Brodmann area 1 lat,stim1000pre,accuracy,correct,0.055
sub003,open,Brodmann area 1 lat,stim1000pre,accuracy,incorrect,0.049
sub003,open,Brodmann area 1 lat,stim1000pre,accuracy_e,correct_e,0.055
sub003,open,Brodmann area 1 lat,stim1000pre,accuracy_e,incorrect_e,0.049
sub003,open,Brodmann area 1 lat,stim1000pre,rt,fast,-0.032
sub003,open,Brodmann area 1 lat,stim1000pre,rt,slow,0.138
sub003,open,Brodmann area 2 lat,stim1000pre,accuracy,correct,0.082
sub003,open,Brodmann area 2 lat,stim1000pre,accuracy,incorrect,0.1
sub003,open,Brodmann area 2 lat,stim1000pre,accuracy_e,correct_e,0.075
sub003,open,Brodmann area 2 lat,stim1000pre,accuracy_e,incorrect_e,0.1
sub003,open,Brodmann area 2 lat,stim1000pre,rt,fast,0.056
sub003,open,Brodmann area 2 lat,stim1000pre,rt,slow,0.11
sub003,open,Brodmann area 3 lat,stim1000pre,accuracy,correct,0.052
sub003,open,Brodmann area 3 lat,stim1000pre,accuracy,incorrect,0.052
sub003,open,Brodmann area 3 lat,stim1000pre,accuracy_e,correct_e,0.038
sub003,open,Brodmann area 3 lat,stim1000pre,accuracy_e,incorrect_e,0.052
sub003,open,Brodmann area 3 lat,stim1000pre,rt,fast,0.053
sub003,open,Brodmann area 3 lat,stim1000pre,rt,slow,0.055
sub003,closed,somato lat,stim1000pre,accuracy,correct,0.073
sub003,closed,somato lat,stim1000pre,accuracy,incorrect,0.008
sub003,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.046
sub003,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.008
sub003,closed,somato lat,stim1000pre,rt,fast,0.024
sub003,closed,somato lat,stim1000pre,rt,slow,0.117
sub003,closed,Brodmann area 1 lat,stim1000pre,accuracy,correct,0.105
sub003,closed,Brodmann area 1 lat,stim1000pre,accuracy,incorrect,0.113
sub003,closed,Brodmann area 1 lat,stim1000pre,accuracy_e,correct_e,0.116
sub003,closed,Brodmann area 1 lat,stim1000pre,accuracy_e,incorrect_e,0.113
sub003,closed,Brodmann area 1 lat,stim1000pre,rt,fast,0.116
sub003,closed,Brodmann area 1 lat,stim1000pre,rt,slow,0.094
sub003,closed,Brodmann area 2 lat,stim1000pre,accuracy,correct,0.115
sub003,closed,Brodmann area 2 lat,stim1000pre,accuracy,incorrect,0.087
sub003,closed,Brodmann area 2 lat,stim1000pre,accuracy_e,correct_e,0.129
sub003,closed,Brodmann area 2 lat,stim1000pre,accuracy_e,incorrect_e,0.087
sub003,closed,Brodmann area 2 lat,stim1000pre,rt,fast,0.135
sub003,closed,Brodmann area 2 lat,stim1000pre,rt,slow,0.091
sub003,closed,Brodmann area 3 lat,stim1000pre,accuracy,correct,0.071
