sub,eye,measure,window,compare,cond,value
sub024,closed,somato lat,stim500pre,accuracy_e,correct_e,0.116
sub024,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.071
sub024,closed,somato lat,stim500pre,rt,fast,0.062
sub024,closed,somato lat,stim500pre,rt,slow,0.023
sub024,open,somato lat,stim1000pre,accuracy,correct,-0.005
sub024,open,somato lat,stim1000pre,accuracy,incorrect,-0.085
sub024,open,somato lat,stim1000pre,accuracy_e,correct_e,0.002
sub024,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.085
sub024,open,somato lat,stim1000pre,rt,fast,0.026
sub024,open,somato lat,stim1000pre,rt,slow,-0.032
sub024,closed,somato lat,stim1000pre,accuracy,correct,0.033
sub024,closed,somato lat,stim1000pre,accuracy,incorrect,-0.011
sub024,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.007
sub024,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.011
sub024,closed,somato lat,stim1000pre,rt,fast,0.085
sub024,closed,somato lat,stim1000pre,rt,slow,-0.018
sub025,open,somato lat,stim500pre,accuracy,correct,0.059
sub025,open,somato lat,stim500pre,accuracy,incorrect,0.109
sub025,open,somato lat,stim500pre,accuracy_e,correct_e,0.05
sub025,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.109
sub025,open,somato lat,stim500pre,rt,fast,0.05
sub025,open,somato lat,stim500pre,rt,slow,0.06
sub025,closed,somato lat,stim500pre,accuracy,correct,0.136
sub025,closed,somato lat,stim500pre,accuracy,incorrect,0.016
sub025,closed,somato lat,stim500pre,accuracy_e,correct_e,0.115
sub025,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.016
sub025,closed,somato lat,stim500pre,rt,fast,0.128
sub025,closed,somato lat,stim500pre,rt,slow,0.145
sub025,open,somato lat,stim1000pre,accuracy,correct,0.094
sub025,open,somato lat,stim1000pre,accuracy,incorrect,0.06
sub025,open,somato lat,stim1000pre,accuracy_e,correct_e,0.044
sub025,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.06
sub025,open,somato lat,stim1000pre,rt,fast,0.059
sub025,open,somato lat,stim1000pre,rt,slow,0.131
sub025,closed,somato lat,stim1000pre,accuracy,correct,0.053
sub025,closed,somato lat,stim1000pre,accuracy,incorrect,-0.006
sub025,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.033
sub025,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.006
sub025,closed,somato lat,stim1000pre,rt,fast,0.015
sub025,closed,somato lat,stim1000pre,rt,slow,0.091
sub026,open,somato lat,stim500pre,accuracy,correct,0.021
sub026,open,somato lat,stim500pre,accuracy,incorrect,-0.093
sub026,open,somato lat,stim500pre,accuracy_e,correct_e,-0.059
sub026,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.093
sub026,open,somato lat,stim500pre,rt,fast,-0.065
sub026,open,somato lat,stim500pre,rt,slow,0.098
sub026,closed,somato lat,stim500pre,accuracy,correct,-0.031
sub026,closed,somato lat,stim500pre,accuracy,incorrect,-0.012
sub026,closed,somato lat,stim500pre,accuracy_e,correct_e,0.066
sub026,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.012
sub026,closed,somato lat,stim500pre,rt,fast,0.125
sub026,closed,somato lat,stim500pre,rt,slow,-0.187
sub026,open,somato lat,stim1000pre,accuracy,correct,0.015
sub026,open,somato lat,stim1000pre,accuracy,incorrect,-0.022
sub026,open,somato lat,stim1000pre,accuracy_e,correct_e,0.027
sub026,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.022
sub026,open,somato lat,stim1000pre,rt,fast,-0.05
sub026,open,somato lat,stim1000pre,rt,slow,0.071
sub026,closed,somato lat,stim1000pre,accuracy,correct,-0.028
sub026,closed,somato lat,stim1000pre,accuracy,incorrect,0.074
sub026,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.004
sub026,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.074
sub026,closed,somato lat,stim1000pre,rt,fast,0.102
sub026,closed,somato lat,stim1000pre,rt,slow,-0.159
sub027,open,somato lat,stim500pre,accuracy,correct,-0.016
sub027,open,somato lat,stim500pre,accuracy,incorrect,-0.039
sub027,open,somato lat,stim500pre,accuracy_e,correct_e,-0.012
sub027,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.039
sub027,open,somato lat,stim500pre,rt,fast,-0.045
sub027,open,somato lat,stim500pre,rt,slow,0.03
sub027,closed,somato lat,stim500pre,accuracy,correct,-0.051
sub027,closed,somato lat,stim500pre,accuracy,incorrect,0.081
sub027,closed,somato lat,stim500pre,accuracy_e,correct_e,0.063
sub027,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.081
sub027,closed,somato lat,stim500pre,rt,fast,-0.082
sub027,closed,somato lat,stim500pre,rt,slow,-0.021
sub027,open,somato lat,stim1000pre,accuracy,correct,-0.011
sub027,open,somato lat,stim1000pre,accuracy,incorrect,-0.046
sub027,open,somato lat,stim1000pre,accuracy_e,correct_e,0.12
sub027,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.046
sub027,open,somato lat,stim1000pre,rt,fast,-0.034
sub027,open,somato lat,stim1000pre,rt,slow,0.029
sub027,closed,somato lat,stim1000pre,accuracy,correct,-0.051
sub027,closed,somato lat,stim1000pre,accuracy,incorrect,0.057
sub027,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.091
sub027,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.057
sub027,closed,somato lat,stim1000pre,rt,fast,-0.106
sub027,closed,somato lat,stim1000pre,rt,slow,0.004
sub028,open,somato lat,stim500pre,accuracy,correct,0.095
sub028,open,somato lat,stim500pre,accuracy,incorrect,0.169
sub028,open,somato lat,stim500pre,accuracy_e,correct_e,0.158
sub028,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.169
sub028,open,somato lat,stim500pre,rt,fast,0.111
sub028,open,somato lat,stim500pre,rt,slow,0.079
sub028,closed,somato lat,stim500pre,accuracy,correct,0.07
sub028,closed,somato lat,stim500pre,accuracy,incorrect,0.13
sub028,closed,somato lat,stim500pre,accuracy_e,correct_e,0.056
sub028,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.13
sub028,closed,somato lat,stim500pre,rt,fast,0.129
sub028,closed,somato lat,stim500pre,rt,slow,0.011
sub028,open,somato lat,stim1000pre,accuracy,correct,0.11
sub028,open,somato lat,stim1000pre,accuracy,incorrect,0.17
sub028,open,somato lat,stim1000pre,accuracy_e,correct_e,0.078
sub028,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.17
sub028,open,somato lat,stim1000pre,rt,fast,0.12
sub028,open,somato lat,stim1000pre,rt,slow,0.1
sub028,closed,somato lat,stim1000pre,accuracy,correct,0.134
sub028,closed,somato lat,stim1000pre,accuracy,incorrect,0.116
sub028,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.061
sub028,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.116
sub028,closed,somato lat,stim1000pre,rt,fast,0.243
sub028,closed,somato lat,stim1000pre,rt,slow,0.025
sub029,open,somato lat,stim500pre,accuracy,correct,0.066
sub029,open,somato lat,stim500pre,accuracy,incorrect,-0.087
sub029,open,somato lat,stim500pre,accuracy_e,correct_e,0.114
sub029,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.087
sub029,open,somato lat,stim500pre,rt,fast,0.034
sub029,open,somato lat,stim500pre,rt,slow,0.097
sub029,closed,somato lat,stim500pre,accuracy,correct,-0.021
sub029,closed,somato lat,stim500pre,accuracy,incorrect,-0.003
sub029,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.019
sub029,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.003
sub029,closed,somato lat,stim500pre,rt,fast,-0.037
sub029,closed,somato lat,stim500pre,rt,slow,-0.006
sub029,open,somato lat,stim1000pre,accuracy,correct,0.053
sub029,open,somato lat,stim1000pre,accuracy,incorrect,0.113
sub029,open,somato lat,stim1000pre,accuracy_e,correct_e,0.052
sub029,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.113
sub029,open,somato lat,stim1000pre,rt,fast,0.046
sub029,open,somato lat,stim1000pre,rt,slow,0.06
sub029,closed,somato lat,stim1000pre,accuracy,correct,0.002
sub029,closed,somato lat,stim1000pre,accuracy,incorrect,0.027
sub029,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.029
sub029,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.027
sub029,closed,somato lat,stim1000pre,rt,fast,-0.004
sub029,closed,somato lat,stim1000pre,rt,slow,0.009
sub030,open,somato lat,stim500pre,accuracy,correct,0.059
sub030,open,somato lat,stim500pre,accuracy,incorrect,-0.066
sub030,open,somato lat,stim500pre,accuracy_e,correct_e,0.11
sub030,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.066
sub030,open,somato lat,stim500pre,rt,fast,0.08
sub030,open,somato lat,stim500pre,rt,slow,0.038
sub030,closed,somato lat,stim500pre,accuracy,correct,-0.059
sub030,closed,somato lat,stim500pre,accuracy,incorrect,-0.033
sub030,closed,somato lat,stim500pre,accuracy_e,correct_e,0.033
sub030,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.033
sub030,closed,somato lat,stim500pre,rt,fast,-0.019
sub030,closed,somato lat,stim500pre,rt,slow,-0.098
sub030,open,somato lat,stim1000pre,accuracy,correct,-0.014
sub030,open,somato lat,stim1000pre,accuracy,incorrect,-0.036
sub030,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.024
sub030,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.036
sub030,open,somato lat,stim1000pre,rt,fast,0.002
sub030,open,somato lat,stim1000pre,rt,slow,-0.029
sub030,closed,somato lat,stim1000pre,accuracy,correct,0.007
sub030,closed,somato lat,stim1000pre,accuracy,incorrect,0.014
sub030,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.031
sub030,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.014
sub030,closed,somato lat,stim1000pre,rt,fast,-0.02
sub030,closed,somato lat,stim1000pre,rt,slow,0.034
sub031,open,somato lat,stim500pre,accuracy,correct,0.016
sub031,open,somato lat,stim500pre,accuracy,incorrect,0.113
sub031,open,somato lat,stim500pre,accuracy_e,correct_e,0.011
sub031,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.113
sub031,open,somato lat,stim500pre,rt,fast,0.065
sub031,open,somato lat,stim500pre,rt,slow,-0.033
sub031,closed,somato lat,stim500pre,accuracy,correct,0.032
sub031,closed,somato lat,stim500pre,accuracy,incorrect,-0.009
sub031,closed,somato lat,stim500pre,accuracy_e,correct_e,0.075
sub031,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.009
sub031,closed,somato lat,stim500pre,rt,fast,0.042
sub031,closed,somato lat,stim500pre,rt,slow,0.022
sub031,open,somato lat,stim1000pre,accuracy,correct,0.06
sub031,open,somato lat,stim1000pre,accuracy,incorrect,0.101
sub031,open,somato lat,stim1000pre,accuracy_e,correct_e,0.042
sub031,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.101
sub031,open,somato lat,stim1000pre,rt,fast,0.122
sub031,open,somato lat,stim1000pre,rt,slow,-0.003
sub031,closed,somato lat,stim1000pre,accuracy,correct,0.04
sub031,closed,somato lat,stim1000pre,accuracy,incorrect,0.037
sub031,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.026
sub031,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.037
sub031,closed,somato lat,stim1000pre,rt,fast,0.059
sub031,closed,somato lat,stim1000pre,rt,slow,0.02
sub032,open,somato lat,stim500pre,accuracy,correct,-0.004
sub032,open,somato lat,stim500pre,accuracy,incorrect,-0.002
sub032,open,somato lat,stim500pre,accuracy_e,correct_e,0.009
sub032,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.002
sub032,open,somato lat,stim500pre,rt,fast,0.032
sub032,open,somato lat,stim500pre,rt,slow,-0.054
sub032,closed,somato lat,stim500pre,accuracy,correct,-0.023
sub032,closed,somato lat,stim500pre,accuracy,incorrect,0.062
sub032,closed,somato lat,stim500pre,accuracy_e,correct_e,0
sub032,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.062
sub032,closed,somato lat,stim500pre,rt,fast,-0.029
sub032,closed,somato lat,stim500pre,rt,slow,-0.018
sub032,open,somato lat,stim1000pre,accuracy,correct,-0.001
sub032,open,somato lat,stim1000pre,accuracy,incorrect,-0.016
sub032,open,somato lat,stim1000pre,accuracy_e,correct_e,0.012
sub032,open,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.016
sub032,open,somato lat,stim1000pre,rt,fast,0.04
sub032,open,somato lat,stim1000pre,rt,slow,-0.058
sub032,closed,somato lat,stim1000pre,accuracy,correct,-0.014
sub032,closed,somato lat,stim1000pre,accuracy,incorrect,-0.054
sub032,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.057
sub032,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.054
sub032,closed,somato lat,stim1000pre,rt,fast,0.013
sub032,closed,somato lat,stim1000pre,rt,slow,-0.041
sub033,open,somato lat,stim500pre,accuracy,correct,0.054
sub033,open,somato lat,stim500pre,accuracy,incorrect,-0.016
sub033,open,somato lat,stim500pre,accuracy_e,correct_e,0.047
sub033,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.016
sub033,open,somato lat,stim500pre,rt,fast,0.051
sub033,open,somato lat,stim500pre,rt,slow,0.045
sub033,closed,somato lat,stim500pre,accuracy,correct,0.084
sub033,closed,somato lat,stim500pre,accuracy,incorrect,-0.015
sub033,closed,somato lat,stim500pre,accuracy_e,correct_e,0.12
sub033,closed,somato lat,stim500pre,accuracy_e,incorrect_e,-0.015
sub033,closed,somato lat,stim500pre,rt,fast,0.113
sub033,closed,somato lat,stim500pre,rt,slow,0.056
sub033,open,somato lat,stim1000pre,accuracy,correct,0.084
sub033,open,somato lat,stim1000pre,accuracy,incorrect,0.092
sub033,open,somato lat,stim1000pre,accuracy_e,correct_e,0.113
sub033,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.092
sub033,open,somato lat,stim1000pre,rt,fast,0.094
sub033,open,somato lat,stim1000pre,rt,slow,0.077
sub033,closed,somato lat,stim1000pre,accuracy,correct,0.016
sub033,closed,somato lat,stim1000pre,accuracy,incorrect,0.085
sub033,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.016
sub033,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.085
sub033,closed,somato lat,stim1000pre,rt,fast,0.025
sub033,closed,somato lat,stim1000pre,rt,slow,0.007
sub034,open,somato lat,stim500pre,accuracy,correct,-0.006
sub034,open,somato lat,stim500pre,accuracy,incorrect,0.008
sub034,open,somato lat,stim500pre,accuracy_e,correct_e,-0.006
sub034,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.008
sub034,open,somato lat,stim500pre,rt,fast,-0.019
sub034,open,somato lat,stim500pre,rt,slow,-0.004
sub034,closed,somato lat,stim500pre,accuracy,correct,0.079
sub034,closed,somato lat,stim500pre,accuracy,incorrect,0.009
sub034,closed,somato lat,stim500pre,accuracy_e,correct_e,0.064
sub034,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.009
sub034,closed,somato lat,stim500pre,rt,fast,0.067
sub034,closed,somato lat,stim500pre,rt,slow,0.084
sub034,open,somato lat,stim1000pre,accuracy,correct,0.056
sub034,open,somato lat,stim1000pre,accuracy,incorrect,0.045
sub034,open,somato lat,stim1000pre,accuracy_e,correct_e,0.042
sub034,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.045
sub034,open,somato lat,stim1000pre,rt,fast,0.031
sub034,open,somato lat,stim1000pre,rt,slow,0.068
sub034,closed,somato lat,stim1000pre,accuracy,correct,0.155
sub034,closed,somato lat,stim1000pre,accuracy,incorrect,-0.036
sub034,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.11
sub034,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.036
sub034,closed,somato lat,stim1000pre,rt,fast,0.195
sub034,closed,somato lat,stim1000pre,rt,slow,0.108
sub035,open,somato lat,stim500pre,accuracy,correct,-0.062
sub035,open,somato lat,stim500pre,accuracy,incorrect,0.001
sub035,open,somato lat,stim500pre,accuracy_e,correct_e,-0.02
sub035,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.001
sub035,open,somato lat,stim500pre,rt,fast,-0.091
sub035,open,somato lat,stim500pre,rt,slow,-0.041
sub035,closed,somato lat,stim500pre,accuracy,correct,0.005
sub035,closed,somato lat,stim500pre,accuracy,incorrect,0.033
sub035,closed,somato lat,stim500pre,accuracy_e,correct_e,0.057
sub035,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.033
sub035,closed,somato lat,stim500pre,rt,fast,0.027
sub035,closed,somato lat,stim500pre,rt,slow,-0.016
sub035,open,somato lat,stim1000pre,accuracy,correct,-0.054
sub035,open,somato lat,stim1000pre,accuracy,incorrect,0.149
sub035,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.032
sub035,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.149
sub035,open,somato lat,stim1000pre,rt,fast,-0.077
sub035,open,somato lat,stim1000pre,rt,slow,-0.049
sub035,closed,somato lat,stim1000pre,accuracy,correct,-0.036
sub035,closed,somato lat,stim1000pre,accuracy,incorrect,-0.005
sub035,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.049
sub035,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.005
sub035,closed,somato lat,stim1000pre,rt,fast,-0.032
sub035,closed,somato lat,stim1000pre,rt,slow,-0.04
sub036,open,somato lat,stim500pre,accuracy,correct,-0.038
sub036,open,somato lat,stim500pre,accuracy,incorrect,0.062
sub036,open,somato lat,stim500pre,accuracy_e,correct_e,-0.176
sub036,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.062
sub036,open,somato lat,stim500pre,rt,fast,-0.051
sub036,open,somato lat,stim500pre,rt,slow,-0.024
sub036,closed,somato lat,stim500pre,accuracy,correct,0.053
sub036,closed,somato lat,stim500pre,accuracy,incorrect,0.111
sub036,closed,somato lat,stim500pre,accuracy_e,correct_e,0.028
sub036,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.111
sub036,closed,somato lat,stim500pre,rt,fast,0.059
sub036,closed,somato lat,stim500pre,rt,slow,0.058
sub036,open,somato lat,stim1000pre,accuracy,correct,0.059
sub036,open,somato lat,stim1000pre,accuracy,incorrect,0.007
sub036,open,somato lat,stim1000pre,accuracy_e,correct_e,0.128
sub036,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.007
sub036,open,somato lat,stim1000pre,rt,fast,0.009
sub036,open,somato lat,stim1000pre,rt,slow,0.11
sub036,closed,somato lat,stim1000pre,accuracy,correct,-0.01
sub036,closed,somato lat,stim1000pre,accuracy,incorrect,-0.017
sub036,closed,somato lat,stim1000pre,accuracy_e,correct_e,-0.01
sub036,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.017
sub036,closed,somato lat,stim1000pre,rt,fast,0.027
sub036,closed,somato lat,stim1000pre,rt,slow,-0.028
sub037,open,somato lat,stim500pre,accuracy,correct,0.034
sub037,open,somato lat,stim500pre,accuracy,incorrect,-0.047
sub037,open,somato lat,stim500pre,accuracy_e,correct_e,0.021
sub037,open,somato lat,stim500pre,accuracy_e,incorrect_e,-0.047
sub037,open,somato lat,stim500pre,rt,fast,0.062
sub037,open,somato lat,stim500pre,rt,slow,0.006
sub037,closed,somato lat,stim500pre,accuracy,correct,-0.006
sub037,closed,somato lat,stim500pre,accuracy,incorrect,0.012
sub037,closed,somato lat,stim500pre,accuracy_e,correct_e,-0.057
sub037,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.012
sub037,closed,somato lat,stim500pre,rt,fast,0.002
sub037,closed,somato lat,stim500pre,rt,slow,-0.012
sub037,open,somato lat,stim1000pre,accuracy,correct,0.042
sub037,open,somato lat,stim1000pre,accuracy,incorrect,0.032
sub037,open,somato lat,stim1000pre,accuracy_e,correct_e,0.008
sub037,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.032
sub037,open,somato lat,stim1000pre,rt,fast,0.117
sub037,open,somato lat,stim1000pre,rt,slow,-0.034
sub037,closed,somato lat,stim1000pre,accuracy,correct,0.016
sub037,closed,somato lat,stim1000pre,accuracy,incorrect,-0.067
sub037,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.017
sub037,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,-0.067
sub037,closed,somato lat,stim1000pre,rt,fast,0.023
sub037,closed,somato lat,stim1000pre,rt,slow,0.008
sub039,open,somato lat,stim500pre,accuracy,correct,0.001
sub039,open,somato lat,stim500pre,accuracy,incorrect,0.169
sub039,open,somato lat,stim500pre,accuracy_e,correct_e,-0.204
sub039,open,somato lat,stim500pre,accuracy_e,incorrect_e,0.169
sub039,open,somato lat,stim500pre,rt,fast,0.044
sub039,open,somato lat,stim500pre,rt,slow,-0.057
sub039,closed,somato lat,stim500pre,accuracy,correct,0.022
sub039,closed,somato lat,stim500pre,accuracy,incorrect,0.136
sub039,closed,somato lat,stim500pre,accuracy_e,correct_e,0.174
sub039,closed,somato lat,stim500pre,accuracy_e,incorrect_e,0.136
sub039,closed,somato lat,stim500pre,rt,fast,0.004
sub039,closed,somato lat,stim500pre,rt,slow,0.036
sub039,open,somato lat,stim1000pre,accuracy,correct,-0.031
sub039,open,somato lat,stim1000pre,accuracy,incorrect,0.259
sub039,open,somato lat,stim1000pre,accuracy_e,correct_e,-0.206
sub039,open,somato lat,stim1000pre,accuracy_e,incorrect_e,0.259
sub039,open,somato lat,stim1000pre,rt,fast,-0.027
sub039,open,somato lat,stim1000pre,rt,slow,-0.047
sub039,closed,somato lat,stim1000pre,accuracy,correct,0.015
sub039,closed,somato lat,stim1000pre,accuracy,incorrect,0.231
sub039,closed,somato lat,stim1000pre,accuracy_e,correct_e,0.008
sub039,closed,somato lat,stim1000pre,accuracy_e,incorrect_e,0.231
sub039,closed,somato lat,stim1000pre,rt,fast,0.034
sub039,closed,somato lat,stim1000pre,rt,slow,0.003
