sub,eyes,measure,roi,cond,compare,band,value
sub006,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,6.93060148540679e-06
sub006,closed,absolute,Brodmann,fast,rt,alpha,5.08461612954868e-06
sub006,closed,absolute,Brodmann,slow,rt,alpha,5.66408103670371e-06
sub007,open,visual power,Brodmann,correct,accuracy,alpha,-0.113793748247757
sub007,open,visual power,Brodmann,incorrect,accuracy,alpha,0.0789529084354
sub007,open,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.104897652034129
sub007,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.0789529084354
sub007,open,visual power,Brodmann,fast,rt,alpha,-0.000808154080771515
sub007,open,visual power,Brodmann,slow,rt,alpha,-0.112851861692268
sub007,open,somato lateralisation index,max,correct,accuracy,alpha,-0.0101136113874797
sub007,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.00265157639763886
sub007,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.0367134561363265
sub007,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.00265157639763886
sub007,open,somato lateralisation index,max,fast,rt,alpha,-0.0437198026900551
sub007,open,somato lateralisation index,max,slow,rt,alpha,-0.00762274817478377
sub007,open,absolute,Brodmann,correct,accuracy,alpha,1.39733430532097e-07
sub007,open,absolute,Brodmann,incorrect,accuracy,alpha,1.87244166923027e-07
sub007,open,absolute,Brodmann,correct_e,accuracy_e,alpha,1.38219550999913e-07
sub007,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.87244166923027e-07
sub007,open,absolute,Brodmann,fast,rt,alpha,1.36478945615784e-07
sub007,open,absolute,Brodmann,slow,rt,alpha,1.46425697770032e-07
sub007,closed,visual power,Brodmann,correct,accuracy,alpha,-0.347357985521312
sub007,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.370336926831884
sub007,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.300987430064367
sub007,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.370336926831884
sub007,closed,visual power,Brodmann,fast,rt,alpha,-0.300041705594966
sub007,closed,visual power,Brodmann,slow,rt,alpha,-0.395016225139108
sub007,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0161042358626167
sub007,closed,somato lateralisation index,max,incorrect,accuracy,alpha,-0.0128553194767291
sub007,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0332913577146036
sub007,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,-0.0128553194767291
sub007,closed,somato lateralisation index,max,fast,rt,alpha,-0.0103315242546223
