suj,sample_size,perc_trials,bin,itc
33sub032,n=33,020 %,b3,0.109612383312774
33sub032,n=33,020 %,b4,0.109592595032842
33sub032,n=33,020 %,b5,0.11175018912306
33sub033,n=33,020 %,b1,0.109148222130774
33sub033,n=33,020 %,b2,0.111439723538166
33sub033,n=33,020 %,b3,0.104569147993551
33sub033,n=33,020 %,b4,0.115118511937546
33sub033,n=33,020 %,b5,0.115046240638697
33sub018,n=33,020 %,b1,0.11547151052721
33sub018,n=33,020 %,b2,0.11632666338418
33sub018,n=33,020 %,b3,0.104392502924497
33sub018,n=33,020 %,b4,0.107315803511135
33sub018,n=33,020 %,b5,0.102606743279232
33sub037,n=33,020 %,b1,0.123414357934611
33sub037,n=33,020 %,b2,0.132644614713798
33sub037,n=33,020 %,b3,0.109835228794805
33sub037,n=33,020 %,b4,0.124129084567578
33sub037,n=33,020 %,b5,0.115489544686784
33sub001,n=33,020 %,b1,0.126776810838208
33sub001,n=33,020 %,b2,0.134617582207274
33sub001,n=33,020 %,b3,0.128925473640308
33sub001,n=33,020 %,b4,0.124483433233051
33sub001,n=33,020 %,b5,0.121824618482979
33sub004,n=33,020 %,b1,0.128432607605474
33sub004,n=33,020 %,b2,0.117602351889194
33sub004,n=33,020 %,b3,0.117072563858206
33sub004,n=33,020 %,b4,0.119916013539503
33sub004,n=33,020 %,b5,0.117261232098655
33sub028,n=33,020 %,b1,0.12066037037035
33sub028,n=33,020 %,b2,0.1211857895926
33sub028,n=33,020 %,b3,0.133222274406199
33sub028,n=33,020 %,b4,0.123007168808104
33sub028,n=33,020 %,b5,0.110429021942794
33sub006,n=33,020 %,b1,0.102668353545641
33sub006,n=33,020 %,b2,0.0923780578636611
33sub006,n=33,020 %,b3,0.109215232456398
33sub006,n=33,020 %,b4,0.0954849203907442
33sub006,n=33,020 %,b5,0.0917946602518053
33sub017,n=33,020 %,b1,0.106308973353773
33sub017,n=33,020 %,b2,0.0989857563459618
33sub017,n=33,020 %,b3,0.0930259461855806
33sub017,n=33,020 %,b4,0.0934412377796364
33sub017,n=33,020 %,b5,0.102345979636183
33sub016,n=33,020 %,b1,0.119170975919925
33sub016,n=33,020 %,b2,0.117512316490687
33sub016,n=33,020 %,b3,0.106250787103108
33sub016,n=33,020 %,b4,0.109592877427452
33sub016,n=33,020 %,b5,0.11261421909222
33sub031,n=33,020 %,b1,0.0914252300996639
33sub031,n=33,020 %,b2,0.0836207272307047
33sub031,n=33,020 %,b3,0.0893835477852406
33sub031,n=33,020 %,b4,0.093443512046043
33sub031,n=33,020 %,b5,0.0912193085526686
33sub012,n=33,020 %,b1,0.0942955164762532
33sub012,n=33,020 %,b2,0.0903321263345596
33sub012,n=33,020 %,b3,0.100046739323806
33sub012,n=33,020 %,b4,0.0916684691167061
33sub012,n=33,020 %,b5,0.103947347755491
33sub013,n=33,020 %,b1,0.112116546510194
33sub013,n=33,020 %,b2,0.107748956168228
33sub013,n=33,020 %,b3,0.110208882494247
33sub013,n=33,020 %,b4,0.110380673693973
33sub013,n=33,020 %,b5,0.105007527705293
33sub029,n=33,020 %,b1,0.139537412136264
33sub029,n=33,020 %,b2,0.13805381504605
33sub029,n=33,020 %,b3,0.130748704298175
33sub029,n=33,020 %,b4,0.131515460149263
33sub029,n=33,020 %,b5,0.133999999459597
33sub023,n=33,020 %,b1,0.133643547521671
33sub023,n=33,020 %,b2,0.131663073471207
33sub023,n=33,020 %,b3,0.135991718323713
33sub023,n=33,020 %,b4,0.130793494681264
33sub023,n=33,020 %,b5,0.129067619120999
33sub009,n=33,020 %,b1,0.111510224434258
33sub009,n=33,020 %,b2,0.119111897304916
33sub009,n=33,020 %,b3,0.114999594700221
33sub009,n=33,020 %,b4,0.111559304971769
33sub009,n=33,020 %,b5,0.121445117603337
33sub010,n=33,020 %,b1,0.0856534597497999
33sub010,n=33,020 %,b2,0.0888534672198777
33sub010,n=33,020 %,b3,0.0882665188581731
33sub010,n=33,020 %,b4,0.0830448818617554
33sub010,n=33,020 %,b5,0.0971242853516935
33sub036,n=33,020 %,b1,0.108488293406828
33sub036,n=33,020 %,b2,0.121895239465539
33sub036,n=33,020 %,b3,0.103614761319435
33sub036,n=33,020 %,b4,0.117862989760513
33sub036,n=33,020 %,b5,0.10651455193456
33sub003,n=33,020 %,b1,0.108134741747439
33sub003,n=33,020 %,b2,0.110273190431115
33sub003,n=33,020 %,b3,0.11202574684886
33sub003,n=33,020 %,b4,0.10503037334972
33sub003,n=33,020 %,b5,0.113326901979888
33sub011,n=33,020 %,b1,0.104919068270655
33sub011,n=33,020 %,b2,0.109481490859463
33sub011,n=33,020 %,b3,0.0954695555632216
33sub011,n=33,020 %,b4,0.0935896890764033
33sub011,n=33,020 %,b5,0.0926694399488002
33sub024,n=33,020 %,b1,0.125682581926545
33sub024,n=33,020 %,b2,0.1187524739914
33sub024,n=33,020 %,b3,0.120068524651111
33sub024,n=33,020 %,b4,0.116850881607032
33sub024,n=33,020 %,b5,0.11971322429859
33sub026,n=33,020 %,b1,0.111205284663683
33sub026,n=33,020 %,b2,0.095275570041095
33sub026,n=33,020 %,b3,0.10029435892524
33sub026,n=33,020 %,b4,0.0940035552926973
33sub026,n=33,020 %,b5,0.0946566502848904
33sub020,n=33,020 %,b1,0.105879791666109
33sub020,n=33,020 %,b2,0.107228215975698
33sub020,n=33,020 %,b3,0.110128197363939
33sub020,n=33,020 %,b4,0.103068314323831
33sub020,n=33,020 %,b5,0.102962082428349
33sub021,n=33,030 %,b1,0.0789496914255366
33sub021,n=33,030 %,b2,0.0628597869254528
33sub021,n=33,030 %,b3,0.0739988648163811
33sub021,n=33,030 %,b4,0.0648644178910593
33sub021,n=33,030 %,b5,0.0693482217645968
33sub025,n=33,030 %,b1,0.0852996513282424
33sub025,n=33,030 %,b2,0.0830105587708979
33sub025,n=33,030 %,b3,0.0835817233500914
33sub025,n=33,030 %,b4,0.0880561197441264
33sub025,n=33,030 %,b5,0.0867309498360583
33sub034,n=33,030 %,b1,0.107604072500408
33sub034,n=33,030 %,b2,0.107050480319942
33sub034,n=33,030 %,b3,0.107358553367721
33sub034,n=33,030 %,b4,0.105648032501961
33sub034,n=33,030 %,b5,0.0933209918928523
33sub035,n=33,030 %,b1,0.101000286507825
33sub035,n=33,030 %,b2,0.0893458950156788
33sub035,n=33,030 %,b3,0.0874386930311366
33sub035,n=33,030 %,b4,0.0985244500636663
33sub035,n=33,030 %,b5,0.0909794073093397
33sub027,n=33,030 %,b1,0.144846582312012
33sub027,n=33,030 %,b2,0.141872435722495
33sub027,n=33,030 %,b3,0.147035035018275
33sub027,n=33,030 %,b4,0.145130688669182
33sub027,n=33,030 %,b5,0.137961751997545
33sub008,n=33,030 %,b1,0.0905280331236877
33sub008,n=33,030 %,b2,0.0810193125538742
33sub008,n=33,030 %,b3,0.0849012875855152
33sub008,n=33,030 %,b4,0.0849576297148087
33sub008,n=33,030 %,b5,0.0764899892020601
33sub014,n=33,030 %,b1,0.104951670766978
33sub014,n=33,030 %,b2,0.108533610219902
33sub014,n=33,030 %,b3,0.111760255018206
33sub014,n=33,030 %,b4,0.111830208839554
33sub014,n=33,030 %,b5,0.105809337685421
33sub022,n=33,030 %,b1,0.126154243056563
33sub022,n=33,030 %,b2,0.12875033285614
33sub022,n=33,030 %,b3,0.126868029222701
33sub022,n=33,030 %,b4,0.121984262979526
33sub022,n=33,030 %,b5,0.120678227115543
33sub019,n=33,030 %,b1,0.104503374616629
33sub019,n=33,030 %,b2,0.105352583620677
33sub019,n=33,030 %,b3,0.10293609705631
33sub019,n=33,030 %,b4,0.103880440073497
33sub019,n=33,030 %,b5,0.101517099987207
33sub015,n=33,030 %,b1,0.0959096887172094
33sub015,n=33,030 %,b2,0.0904098061268859
33sub015,n=33,030 %,b3,0.102462713652248
33sub015,n=33,030 %,b4,0.0914834040912718
33sub015,n=33,030 %,b5,0.0969599268932614
33sub032,n=33,030 %,b1,0.115773287869527
33sub032,n=33,030 %,b2,0.113509768522312
33sub032,n=33,030 %,b3,0.0996185402043706
33sub032,n=33,030 %,b4,0.109142056711162
33sub032,n=33,030 %,b5,0.110659273818913
33sub033,n=33,030 %,b1,0.10873709404673
33sub033,n=33,030 %,b2,0.110603667651473
33sub033,n=33,030 %,b3,0.104097846049759
33sub033,n=33,030 %,b4,0.116997670972903
33sub033,n=33,030 %,b5,0.112504974165034
33sub018,n=33,030 %,b1,0.112382879293963
33sub018,n=33,030 %,b2,0.111923553062396
33sub018,n=33,030 %,b3,0.100949733838181
33sub018,n=33,030 %,b4,0.106391898727434
33sub018,n=33,030 %,b5,0.0998655340386406
33sub037,n=33,030 %,b1,0.121305635126843
33sub037,n=33,030 %,b2,0.126827505946229
33sub037,n=33,030 %,b3,0.113639524287183
33sub037,n=33,030 %,b4,0.117155216415647
33sub037,n=33,030 %,b5,0.110370308027075
33sub001,n=33,030 %,b1,0.121457432764413
33sub001,n=33,030 %,b2,0.131639366531715
33sub001,n=33,030 %,b3,0.126494601239527
33sub001,n=33,030 %,b4,0.125028511498459
33sub001,n=33,030 %,b5,0.119153141282951
33sub004,n=33,030 %,b1,0.123106893987164
33sub004,n=33,030 %,b2,0.11834951097324
33sub004,n=33,030 %,b3,0.118539344335071
33sub004,n=33,030 %,b4,0.113505520886835
33sub004,n=33,030 %,b5,0.11330088952406
33sub028,n=33,030 %,b1,0.115322616060059
33sub028,n=33,030 %,b2,0.113661648815485
33sub028,n=33,030 %,b3,0.121664742303296
33sub028,n=33,030 %,b4,0.117650532737667
33sub028,n=33,030 %,b5,0.112740445906443
33sub006,n=33,030 %,b1,0.10705056148997
33sub006,n=33,030 %,b2,0.0949946634329258
33sub006,n=33,030 %,b3,0.104099889946374
33sub006,n=33,030 %,b4,0.0970152254589956
33sub006,n=33,030 %,b5,0.0953310745480157
33sub017,n=33,030 %,b1,0.101475248041812
33sub017,n=33,030 %,b2,0.106544503976481
33sub017,n=33,030 %,b3,0.1003985018341
33sub017,n=33,030 %,b4,0.101440224277718
33sub017,n=33,030 %,b5,0.111963775177874
33sub016,n=33,030 %,b1,0.118116021762832
33sub016,n=33,030 %,b2,0.116658168930713
33sub016,n=33,030 %,b3,0.113500935829398
33sub016,n=33,030 %,b4,0.114883415850325
33sub016,n=33,030 %,b5,0.116683463384523
33sub031,n=33,030 %,b1,0.093670735244633
33sub031,n=33,030 %,b2,0.0879864177289459
33sub031,n=33,030 %,b3,0.0929429453942075
33sub031,n=33,030 %,b4,0.100025515884957
33sub031,n=33,030 %,b5,0.0942573989644225
33sub012,n=33,030 %,b1,0.0891167198914017
33sub012,n=33,030 %,b2,0.088560074796917
33sub012,n=33,030 %,b3,0.0916090435300325
33sub012,n=33,030 %,b4,0.0920314242095104
33sub012,n=33,030 %,b5,0.0881859357676647
33sub013,n=33,030 %,b1,0.113710095400609
33sub013,n=33,030 %,b2,0.109106053516615
33sub013,n=33,030 %,b3,0.114327857746877
33sub013,n=33,030 %,b4,0.111584982760072
33sub013,n=33,030 %,b5,0.104740445963451
33sub029,n=33,030 %,b1,0.133733420632644
33sub029,n=33,030 %,b2,0.131313578018154
33sub029,n=33,030 %,b3,0.129704982885614
33sub029,n=33,030 %,b4,0.133242057599085
33sub029,n=33,030 %,b5,0.129463534444122
33sub023,n=33,030 %,b1,0.12821070991676
33sub023,n=33,030 %,b2,0.129297584652071
33sub023,n=33,030 %,b3,0.131470182570832
33sub023,n=33,030 %,b4,0.125633378226637
33sub023,n=33,030 %,b5,0.126877110701386
33sub009,n=33,030 %,b1,0.107719020206659
33sub009,n=33,030 %,b2,0.100665101645334
33sub009,n=33,030 %,b3,0.10892453502017
33sub009,n=33,030 %,b4,0.107505338091068
33sub009,n=33,030 %,b5,0.110010220132162
33sub010,n=33,030 %,b1,0.0861939840726999
33sub010,n=33,030 %,b2,0.0889820802676827
33sub010,n=33,030 %,b3,0.0863708671372375
33sub010,n=33,030 %,b4,0.0823545842415539
33sub010,n=33,030 %,b5,0.0833055443414874
33sub036,n=33,030 %,b1,0.125947804060103
33sub036,n=33,030 %,b2,0.12154626610688
33sub036,n=33,030 %,b3,0.124396898117126
33sub036,n=33,030 %,b4,0.106950413729699
33sub036,n=33,030 %,b5,0.121476305669015
33sub003,n=33,030 %,b1,0.110759625432286
33sub003,n=33,030 %,b2,0.108757489596572
33sub003,n=33,030 %,b3,0.111191491991519
33sub003,n=33,030 %,b4,0.105912898464454
33sub003,n=33,030 %,b5,0.109533651090992
33sub011,n=33,030 %,b1,0.124973549916736
33sub011,n=33,030 %,b2,0.117308726501102
33sub011,n=33,030 %,b3,0.107349530156987
33sub011,n=33,030 %,b4,0.102932254882545
33sub011,n=33,030 %,b5,0.102898418795944
33sub024,n=33,030 %,b1,0.117047194723523
33sub024,n=33,030 %,b2,0.122479478685373
33sub024,n=33,030 %,b3,0.119045639673948
33sub024,n=33,030 %,b4,0.116239722508657
33sub024,n=33,030 %,b5,0.115574256516256
33sub026,n=33,030 %,b1,0.113268517193465
33sub026,n=33,030 %,b2,0.0948244350032561
33sub026,n=33,030 %,b3,0.0972591434623969
33sub026,n=33,030 %,b4,0.08262489701981
33sub026,n=33,030 %,b5,0.0885589143529776
33sub020,n=33,030 %,b1,0.111650351179758
33sub020,n=33,030 %,b2,0.110519046269769
33sub020,n=33,030 %,b3,0.111176503900823
33sub020,n=33,030 %,b4,0.105789223826538
33sub020,n=33,030 %,b5,0.110828029472029
33sub021,n=33,040 %,b1,0.0775334412973992
33sub021,n=33,040 %,b2,0.0573301474482618
33sub021,n=33,040 %,b3,0.0724527068208643
33sub021,n=33,040 %,b4,0.0659136270390096
33sub021,n=33,040 %,b5,0.0658752201778055
33sub025,n=33,040 %,b1,0.0886375084765728
33sub025,n=33,040 %,b2,0.0913952679348413
33sub025,n=33,040 %,b3,0.0778712239839342
33sub025,n=33,040 %,b4,0.0893538596646838
33sub025,n=33,040 %,b5,0.087553924517451
33sub034,n=33,040 %,b1,0.113761376600566
33sub034,n=33,040 %,b2,0.109240423129669
33sub034,n=33,040 %,b3,0.109040985718489
33sub034,n=33,040 %,b4,0.105207395169445
33sub034,n=33,040 %,b5,0.0944749257225475
33sub035,n=33,040 %,b1,0.096911469765931
33sub035,n=33,040 %,b2,0.0887406858902173
33sub035,n=33,040 %,b3,0.0829766603663367
33sub035,n=33,040 %,b4,0.089607928660405
33sub035,n=33,040 %,b5,0.0901451610739233
33sub027,n=33,040 %,b1,0.140222399482552
33sub027,n=33,040 %,b2,0.137522809963454
33sub027,n=33,040 %,b3,0.139977195540138
33sub027,n=33,040 %,b4,0.139192480464583
33sub027,n=33,040 %,b5,0.133979826489989
33sub008,n=33,040 %,b1,0.0888118885169957
33sub008,n=33,040 %,b2,0.0820780653885991
33sub008,n=33,040 %,b3,0.083046390108353
33sub008,n=33,040 %,b4,0.0789153337822259
33sub008,n=33,040 %,b5,0.0770804844883829
33sub014,n=33,040 %,b1,0.102923331251171
33sub014,n=33,040 %,b2,0.108500104088707
33sub014,n=33,040 %,b3,0.10837930217482
33sub014,n=33,040 %,b4,0.107189349843798
33sub014,n=33,040 %,b5,0.104038429993155
33sub022,n=33,040 %,b1,0.124578800380707
33sub022,n=33,040 %,b2,0.123217072742369
33sub022,n=33,040 %,b3,0.123288853437652
33sub022,n=33,040 %,b4,0.119811142718928
33sub022,n=33,040 %,b5,0.121464993847118
33sub019,n=33,040 %,b1,0.108408045219708
33sub019,n=33,040 %,b2,0.110627752664341
33sub019,n=33,040 %,b3,0.106854143733477
33sub019,n=33,040 %,b4,0.109462759935777
33sub019,n=33,040 %,b5,0.0989664988131987
33sub015,n=33,040 %,b1,0.0956462311489032
33sub015,n=33,040 %,b2,0.0886197511843161
33sub015,n=33,040 %,b3,0.0968149926315643
33sub015,n=33,040 %,b4,0.0939330990960284
33sub015,n=33,040 %,b5,0.0938799039835683
33sub032,n=33,040 %,b1,0.113896845912373
33sub032,n=33,040 %,b2,0.107695106945472
33sub032,n=33,040 %,b3,0.0976453901777964
33sub032,n=33,040 %,b4,0.102067255994227
33sub032,n=33,040 %,b5,0.10345792226079
33sub033,n=33,040 %,b1,0.110625262930384
33sub033,n=33,040 %,b2,0.113531553706697
33sub033,n=33,040 %,b3,0.107647155972078
33sub033,n=33,040 %,b4,0.117687043082158
33sub033,n=33,040 %,b5,0.111605353346436
33sub018,n=33,040 %,b1,0.111736673323709
33sub018,n=33,040 %,b2,0.110668994405446
33sub018,n=33,040 %,b3,0.104123860173073
33sub018,n=33,040 %,b4,0.105513446775533
33sub018,n=33,040 %,b5,0.100540240732471
33sub037,n=33,040 %,b1,0.122131607623014
33sub037,n=33,040 %,b2,0.126330661560639
33sub037,n=33,040 %,b3,0.119334053168818
33sub037,n=33,040 %,b4,0.119486827164022
33sub037,n=33,040 %,b5,0.114268771817022
33sub001,n=33,040 %,b1,0.124079915790611
33sub001,n=33,040 %,b2,0.1307583835634
33sub001,n=33,040 %,b3,0.12436341613824
33sub001,n=33,040 %,b4,0.124248730941048
33sub001,n=33,040 %,b5,0.120323443144445
33sub004,n=33,040 %,b1,0.120029216354572
33sub004,n=33,040 %,b2,0.115656373864784
33sub004,n=33,040 %,b3,0.115708370043774
33sub004,n=33,040 %,b4,0.109145720954624
33sub004,n=33,040 %,b5,0.110279516525607
33sub028,n=33,040 %,b1,0.118871737104207
33sub028,n=33,040 %,b2,0.11782684185583
33sub028,n=33,040 %,b3,0.118598517050667
33sub028,n=33,040 %,b4,0.118114682560996
33sub028,n=33,040 %,b5,0.107566650602342
33sub006,n=33,040 %,b1,0.101717428179619
33sub006,n=33,040 %,b2,0.0919674159136068
33sub006,n=33,040 %,b3,0.0902702602441367
33sub006,n=33,040 %,b4,0.098528851133702
33sub006,n=33,040 %,b5,0.0921913397079799
33sub017,n=33,040 %,b1,0.103614002312301
33sub017,n=33,040 %,b2,0.106694356523504
33sub017,n=33,040 %,b3,0.0982757260428144
33sub017,n=33,040 %,b4,0.0985678599037712
33sub017,n=33,040 %,b5,0.105189246998246
33sub016,n=33,040 %,b1,0.120434820573145
33sub016,n=33,040 %,b2,0.119907463026831
33sub016,n=33,040 %,b3,0.115347809220471
33sub016,n=33,040 %,b4,0.113496507554421
33sub016,n=33,040 %,b5,0.117615620611284
33sub031,n=33,040 %,b1,0.0897607167860512
33sub031,n=33,040 %,b2,0.089325893042365
33sub031,n=33,040 %,b3,0.0970688084914351
33sub031,n=33,040 %,b4,0.0971695920613995
33sub031,n=33,040 %,b5,0.0925971444682999
33sub012,n=33,040 %,b1,0.0915452119243134
33sub012,n=33,040 %,b2,0.0955027938458987
33sub012,n=33,040 %,b3,0.09306554111644
33sub012,n=33,040 %,b4,0.0938992665943438
33sub012,n=33,040 %,b5,0.097959274681232
33sub013,n=33,040 %,b1,0.110114346865944
33sub013,n=33,040 %,b2,0.110910789150833
33sub013,n=33,040 %,b3,0.112760342401786
33sub013,n=33,040 %,b4,0.109552116707748
33sub013,n=33,040 %,b5,0.104932102711125
33sub029,n=33,040 %,b1,0.127686868538023
33sub029,n=33,040 %,b2,0.12406806953573
33sub029,n=33,040 %,b3,0.117751803645667
33sub029,n=33,040 %,b4,0.124141390950871
33sub029,n=33,040 %,b5,0.123038315690466
33sub023,n=33,040 %,b1,0.130189842481329
33sub023,n=33,040 %,b2,0.131974414869064
33sub023,n=33,040 %,b3,0.133227566308454
33sub023,n=33,040 %,b4,0.128904584230332
33sub023,n=33,040 %,b5,0.12886642294358
33sub009,n=33,040 %,b1,0.106019836278698
33sub009,n=33,040 %,b2,0.105916031964426
33sub009,n=33,040 %,b3,0.103655395913611
33sub009,n=33,040 %,b4,0.106865349768606
33sub009,n=33,040 %,b5,0.110205606360475
33sub010,n=33,040 %,b1,0.0865281246730724
33sub010,n=33,040 %,b2,0.0853339430797761
33sub010,n=33,040 %,b3,0.0796038809831732
33sub010,n=33,040 %,b4,0.0884818713487643
33sub010,n=33,040 %,b5,0.0788997169426784
33sub036,n=33,040 %,b1,0.124668265464049
33sub036,n=33,040 %,b2,0.114519662173339
33sub036,n=33,040 %,b3,0.124013746878747
33sub036,n=33,040 %,b4,0.103694334780262
33sub036,n=33,040 %,b5,0.122014121002993
33sub003,n=33,040 %,b1,0.115521357682359
33sub003,n=33,040 %,b2,0.106236465542384
33sub003,n=33,040 %,b3,0.109130147064324
33sub003,n=33,040 %,b4,0.108196592874412
33sub003,n=33,040 %,b5,0.106073730717249
33sub011,n=33,040 %,b1,0.111659071706027
33sub011,n=33,040 %,b2,0.112234269693147
33sub011,n=33,040 %,b3,0.0994788296838353
33sub011,n=33,040 %,b4,0.0972457588725398
33sub011,n=33,040 %,b5,0.094802947206494
33sub024,n=33,040 %,b1,0.112503239256116
33sub024,n=33,040 %,b2,0.122015022836913
33sub024,n=33,040 %,b3,0.11292940391897
33sub024,n=33,040 %,b4,0.11666857183209
33sub024,n=33,040 %,b5,0.111647717463755
33sub026,n=33,040 %,b1,0.109436673685172
33sub026,n=33,040 %,b2,0.0962519341468808
33sub026,n=33,040 %,b3,0.0966134629442716
33sub026,n=33,040 %,b4,0.0855489163177152
33sub026,n=33,040 %,b5,0.069790214520748
33sub020,n=33,040 %,b1,0.108282024718162
33sub020,n=33,040 %,b2,0.107506196975848
33sub020,n=33,040 %,b3,0.108374363956967
33sub020,n=33,040 %,b4,0.104794672817026
33sub020,n=33,040 %,b5,0.107823974568962
33sub021,n=33,050 %,b1,0.073228491500545
33sub021,n=33,050 %,b2,0.0663245523672781
33sub021,n=33,050 %,b3,0.0682676071242054
33sub021,n=33,050 %,b4,0.0690010879208613
33sub021,n=33,050 %,b5,0.0641675144768687
33sub025,n=33,050 %,b1,0.0877173475865879
33sub025,n=33,050 %,b2,0.0905341043516799
33sub025,n=33,050 %,b3,0.0781959305528675
33sub025,n=33,050 %,b4,0.0855324543450897
33sub025,n=33,050 %,b5,0.0828235085468677
33sub034,n=33,050 %,b1,0.108328126178653
33sub034,n=33,050 %,b2,0.106979989663426
33sub034,n=33,050 %,b3,0.107050663419905
33sub034,n=33,050 %,b4,0.102235692166094
33sub034,n=33,050 %,b5,0.0959862939744138
33sub035,n=33,050 %,b1,0.0970069094829622
33sub035,n=33,050 %,b2,0.0900406846285338
33sub035,n=33,050 %,b3,0.0875610813114024
33sub035,n=33,050 %,b4,0.0904668238758678
33sub035,n=33,050 %,b5,0.0910679879066967
33sub027,n=33,050 %,b1,0.144262500880342
33sub027,n=33,050 %,b2,0.1432730788847
33sub027,n=33,050 %,b3,0.142232717532402
33sub027,n=33,050 %,b4,0.141255804590975
33sub027,n=33,050 %,b5,0.141017496711228
33sub008,n=33,050 %,b1,0.0892838232686409
33sub008,n=33,050 %,b2,0.0829277894599171
33sub008,n=33,050 %,b3,0.0842071218376236
33sub008,n=33,050 %,b4,0.0831580084575933
33sub008,n=33,050 %,b5,0.0775782300186885
33sub014,n=33,050 %,b1,0.106005754254954
33sub014,n=33,050 %,b2,0.108841618338104
33sub014,n=33,050 %,b3,0.112270528821007
33sub014,n=33,050 %,b4,0.110129999397732
33sub014,n=33,050 %,b5,0.104428654159753
33sub022,n=33,050 %,b1,0.125981407064731
33sub022,n=33,050 %,b2,0.12334218413868
33sub022,n=33,050 %,b3,0.123335905921823
33sub022,n=33,050 %,b4,0.121488992312934
33sub022,n=33,050 %,b5,0.121978853685065
33sub019,n=33,050 %,b1,0.105292249121151
33sub019,n=33,050 %,b2,0.107369409767023
33sub019,n=33,050 %,b3,0.103281096217284
33sub019,n=33,050 %,b4,0.108350366848859
33sub019,n=33,050 %,b5,0.100442974463642
33sub015,n=33,050 %,b1,0.0921165752896331
33sub015,n=33,050 %,b2,0.0880922161891042
33sub015,n=33,050 %,b3,0.0910343418737491
33sub015,n=33,050 %,b4,0.0922560681699975
33sub015,n=33,050 %,b5,0.0878328191508338
33sub032,n=33,050 %,b1,0.113028774499613
33sub032,n=33,050 %,b2,0.110868786054331
33sub032,n=33,050 %,b3,0.0983368378475038
33sub032,n=33,050 %,b4,0.103571457799043
33sub032,n=33,050 %,b5,0.0950821537257081
33sub033,n=33,050 %,b1,0.106722985060773
33sub033,n=33,050 %,b2,0.108457543837035
33sub033,n=33,050 %,b3,0.106486082106709
33sub033,n=33,050 %,b4,0.113802328776638
33sub033,n=33,050 %,b5,0.113524966203744
33sub018,n=33,050 %,b1,0.109441288889952
33sub018,n=33,050 %,b2,0.109939563281525
33sub018,n=33,050 %,b3,0.101836703939383
33sub018,n=33,050 %,b4,0.105344735114711
33sub018,n=33,050 %,b5,0.100848747877658
33sub037,n=33,050 %,b1,0.119074140617509
33sub037,n=33,050 %,b2,0.122217547524435
33sub037,n=33,050 %,b3,0.115377034865704
33sub037,n=33,050 %,b4,0.11577030403149
33sub037,n=33,050 %,b5,0.106047973327324
33sub001,n=33,050 %,b1,0.12851915845842
33sub001,n=33,050 %,b2,0.133299704602233
33sub001,n=33,050 %,b3,0.128232998561876
33sub001,n=33,050 %,b4,0.127346140476132
33sub001,n=33,050 %,b5,0.12257651017424
33sub004,n=33,050 %,b1,0.11685735305468
33sub004,n=33,050 %,b2,0.113053654662757
33sub004,n=33,050 %,b3,0.107774127517022
33sub004,n=33,050 %,b4,0.103349574776495
33sub004,n=33,050 %,b5,0.10891578512268
33sub028,n=33,050 %,b1,0.118041100713999
33sub028,n=33,050 %,b2,0.117113787064987
33sub028,n=33,050 %,b3,0.117393470534763
33sub028,n=33,050 %,b4,0.116529361158922
33sub028,n=33,050 %,b5,0.105019496186371
33sub006,n=33,050 %,b1,0.102812868331221
33sub006,n=33,050 %,b2,0.0934780487890957
33sub006,n=33,050 %,b3,0.0957333075712023
33sub006,n=33,050 %,b4,0.0974625197829152
33sub006,n=33,050 %,b5,0.0943347609705127
33sub017,n=33,050 %,b1,0.108283857356422
33sub017,n=33,050 %,b2,0.107664044895038
33sub017,n=33,050 %,b3,0.0986207066060679
33sub017,n=33,050 %,b4,0.103924847691403
33sub017,n=33,050 %,b5,0.106042613346333
33sub016,n=33,050 %,b1,0.118704427723285
33sub016,n=33,050 %,b2,0.115081271005671
33sub016,n=33,050 %,b3,0.109865610873046
33sub016,n=33,050 %,b4,0.112845155702504
33sub016,n=33,050 %,b5,0.113704038828852
33sub031,n=33,050 %,b1,0.0898689618898263
33sub031,n=33,050 %,b2,0.0898525939342914
33sub031,n=33,050 %,b3,0.096523817450205
33sub031,n=33,050 %,b4,0.0927637911273583
33sub031,n=33,050 %,b5,0.094603118963947
33sub012,n=33,050 %,b1,0.0902097691641985
33sub012,n=33,050 %,b2,0.0903572713096782
33sub012,n=33,050 %,b3,0.0898892940919651
33sub012,n=33,050 %,b4,0.0864412440292953
33sub012,n=33,050 %,b5,0.0921767422585259
33sub013,n=33,050 %,b1,0.111551105727461
33sub013,n=33,050 %,b2,0.110195374303337
33sub013,n=33,050 %,b3,0.112619221067107
33sub013,n=33,050 %,b4,0.109126927264953
33sub013,n=33,050 %,b5,0.103353062234044
33sub029,n=33,050 %,b1,0.132959589665446
33sub029,n=33,050 %,b2,0.122477984527672
33sub029,n=33,050 %,b3,0.125227383667681
33sub029,n=33,050 %,b4,0.125826398040264
33sub029,n=33,050 %,b5,0.12736190023914
33sub023,n=33,050 %,b1,0.126917404406564
33sub023,n=33,050 %,b2,0.128961690037618
33sub023,n=33,050 %,b3,0.129223737457354
33sub023,n=33,050 %,b4,0.124009783370741
33sub023,n=33,050 %,b5,0.122834961783544
33sub009,n=33,050 %,b1,0.107540459987365
33sub009,n=33,050 %,b2,0.111885749628255
33sub009,n=33,050 %,b3,0.109553752859515
33sub009,n=33,050 %,b4,0.111146193349317
33sub009,n=33,050 %,b5,0.113806815764574
33sub010,n=33,050 %,b1,0.0853338126052461
33sub010,n=33,050 %,b2,0.0874159985096063
33sub010,n=33,050 %,b3,0.0808884418340848
