sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub002,open,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,-0.791943536981871
sub002,open,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,alpha,-0.84388286508819
sub002,open,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,alpha,-0.785026819820406
sub002,closed,visual power,Brodmann area 17,correct,accuracy,500pre,source,alpha,0.213516776892701
sub002,closed,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,alpha,0.304065617611617
sub002,closed,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,alpha,0.200460635658431
sub002,closed,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,alpha,0.304065617611617
sub002,closed,visual power,Brodmann area 17,fast,rt,500pre,source,alpha,0.375243825319153
sub002,closed,visual power,Brodmann area 17,slow,rt,500pre,source,alpha,0.121018279542536
sub002,closed,visual power,Brodmann area 18,correct,accuracy,500pre,source,alpha,0.212580900146037
sub002,closed,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,alpha,0.264536026899752
sub002,closed,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,0.210442247728214
sub002,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,0.264536026899752
sub002,closed,visual power,Brodmann area 18,fast,rt,500pre,source,alpha,0.263996511470837
sub002,closed,visual power,Brodmann area 18,slow,rt,500pre,source,alpha,0.186611352615988
sub002,closed,visual power,Brodmann area 19,correct,accuracy,500pre,source,alpha,0.023130286755563
sub002,closed,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,alpha,0.0104382050378734
sub002,closed,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,-0.0135726361628306
sub002,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,0.0104382050378734
sub002,closed,visual power,Brodmann area 19,fast,rt,500pre,source,alpha,-0.0185931621652312
sub002,closed,visual power,Brodmann area 19,slow,rt,500pre,source,alpha,0.0899557440574303
sub002,closed,somato lateralisation index,max,correct,accuracy,500pre,source,alpha,0.0550476508827828
sub002,closed,somato lateralisation index,max,incorrect,accuracy,500pre,source,alpha,0.0696987152420685
sub002,closed,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,alpha,0.0585092169459581
sub002,closed,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,alpha,0.0696987152420685
sub002,closed,somato lateralisation index,max,fast,rt,500pre,source,alpha,0.112669976917845
sub002,closed,somato lateralisation index,max,slow,rt,500pre,source,alpha,0.0245211693181067
sub002,closed,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,alpha,-0.351558087024881
sub002,closed,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,alpha,-0.345011706150431
sub002,closed,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,alpha,-0.332917278864919
sub002,closed,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,alpha,-0.345011706150431
sub002,closed,somatovisual balance,max-Brodmann area 17,fast,rt,500pre,source,alpha,-0.305104587275918
sub002,closed,somatovisual balance,max-Brodmann area 17,slow,rt,500pre,source,alpha,-0.379107797884846
sub002,closed,somatovisual balance,max-Brodmann area 18,correct,accuracy,500pre,source,alpha,-0.523891696826982
sub002,closed,somatovisual balance,max-Brodmann area 18,incorrect,accuracy,500pre,source,alpha,-0.522325728972502
sub002,closed,somatovisual balance,max-Brodmann area 18,correct_e,accuracy_e,500pre,source,alpha,-0.510465261820436
sub002,closed,somatovisual balance,max-Brodmann area 18,incorrect_e,accuracy_e,500pre,source,alpha,-0.522325728972502
sub002,closed,somatovisual balance,max-Brodmann area 18,fast,rt,500pre,source,alpha,-0.519122396693674
sub002,closed,somatovisual balance,max-Brodmann area 18,slow,rt,500pre,source,alpha,-0.523387240618305
sub002,closed,somatovisual balance,max-Brodmann area 19,correct,accuracy,500pre,source,alpha,-0.724913559963242
sub002,closed,somatovisual balance,max-Brodmann area 19,incorrect,accuracy,500pre,source,alpha,-0.727253243560937
sub002,closed,somatovisual balance,max-Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,-0.715777394874818
sub002,closed,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,-0.727253243560937
sub002,closed,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,alpha,-0.710002023960308
sub002,closed,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,alpha,-0.728269129626537
sub002,open,visual power,Brodmann area 17,correct,accuracy,500pre,source,beta,-0.125734356946877
sub002,open,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,beta,0.122337634472943
sub002,open,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.0906127267089509
sub002,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.122337634472943
sub002,open,visual power,Brodmann area 17,fast,rt,500pre,source,beta,-0.0260147777358611
sub002,open,visual power,Brodmann area 17,slow,rt,500pre,source,beta,-0.233922232480738
sub002,open,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,-0.202884345815022
sub002,open,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,0.0422041503634413
sub002,open,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,-0.0321053298144863
sub002,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,0.0422041503634413
sub002,open,visual power,Brodmann area 18,fast,rt,500pre,source,beta,-0.10715995723569
sub002,open,visual power,Brodmann area 18,slow,rt,500pre,source,beta,-0.290808801598462
sub002,open,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,-0.153119498772308
sub002,open,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,-0.078744024546698
sub002,open,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.102862110933023
sub002,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,-0.078744024546698
sub002,open,visual power,Brodmann area 19,fast,rt,500pre,source,beta,-0.169177255962249
sub002,open,visual power,Brodmann area 19,slow,rt,500pre,source,beta,-0.123994891077627
sub002,open,somato lateralisation index,max,correct,accuracy,500pre,source,beta,0.0539344242011482
sub002,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,0.0549630025867611
sub002,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,0.0573499582591592
sub002,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,0.0549630025867611
sub002,open,somato lateralisation index,max,fast,rt,500pre,source,beta,0.0580672764650187
sub002,open,somato lateralisation index,max,slow,rt,500pre,source,beta,0.0666371742565805
sub002,open,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,beta,-0.733041216897378
sub002,open,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,beta,-0.669716875169225
sub002,open,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.679927860477201
sub002,open,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,-0.669716875169225
sub002,open,somatovisual balance,max-Brodmann area 17,fast,rt,500pre,source,beta,-0.743269207773342
