suj,sample_size,perc_trials,bin,rt,corr
33sub017,n=33,030 %,b1,0.831935167312622,0.777777777777778
33sub017,n=33,030 %,b2,0.648293018341064,0.814814814814815
33sub017,n=33,030 %,b3,0.632082939147949,0.851851851851852
33sub017,n=33,030 %,b4,0.678571939468384,0.962962962962963
33sub017,n=33,030 %,b5,0.72120189666748,0.814814814814815
33sub009,n=33,030 %,b1,1.60916149616241,0.772727272727273
33sub009,n=33,030 %,b2,1.76501595973969,0.909090909090909
33sub009,n=33,030 %,b3,1.71100747585297,0.863636363636364
33sub009,n=33,030 %,b4,1.83859050273895,0.636363636363636
33sub009,n=33,030 %,b5,1.18815851211548,0.681818181818182
33sub003,n=33,030 %,b1,1.19924461841583,0.888888888888889
33sub003,n=33,030 %,b2,1.71789562702179,0.833333333333333
33sub003,n=33,030 %,b3,1.47065997123718,0.722222222222222
33sub003,n=33,030 %,b4,1.14251506328583,0.777777777777778
33sub003,n=33,030 %,b5,1.45037150382996,0.777777777777778
33sub016,n=33,030 %,b1,1.01056694984436,0.925925925925926
33sub016,n=33,030 %,b2,0.90166187286377,0.851851851851852
33sub016,n=33,030 %,b3,0.849622964859009,0.814814814814815
33sub016,n=33,030 %,b4,1.00476813316345,0.925925925925926
33sub016,n=33,030 %,b5,0.79794716835022,1
33sub026,n=33,030 %,b1,1.22356200218201,0.64
33sub026,n=33,030 %,b2,1.22072410583496,0.56
33sub026,n=33,030 %,b3,0.748544931411743,0.64
33sub026,n=33,030 %,b4,1.36232590675354,0.64
33sub026,n=33,030 %,b5,0.93976902961731,0.8
33sub035,n=33,030 %,b1,1.45769202709198,0.708333333333333
33sub035,n=33,030 %,b2,1.59142303466797,0.791666666666667
33sub035,n=33,030 %,b3,1.7100213766098,0.666666666666667
33sub035,n=33,030 %,b4,1.12149453163147,0.875
33sub035,n=33,030 %,b5,1.33911049365997,0.583333333333333
33sub020,n=33,030 %,b1,0.869462966918945,0.91304347826087
33sub020,n=33,030 %,b2,0.882673978805542,0.91304347826087
33sub020,n=33,030 %,b3,0.857557058334351,0.91304347826087
33sub020,n=33,030 %,b4,0.820206880569458,0.956521739130435
33sub020,n=33,030 %,b5,0.848552942276001,0.91304347826087
33sub010,n=33,030 %,b1,0.468477964401245,0.714285714285714
33sub010,n=33,030 %,b2,0.547998189926147,0.857142857142857
33sub010,n=33,030 %,b3,0.508306980133057,0.714285714285714
33sub010,n=33,030 %,b4,0.627340078353882,0.80952380952381
33sub010,n=33,030 %,b5,0.589156866073608,0.571428571428571
33sub027,n=33,030 %,b1,0.639746904373169,0.904761904761905
33sub027,n=33,030 %,b2,0.708247184753418,0.857142857142857
33sub027,n=33,030 %,b3,0.800550937652588,0.857142857142857
33sub027,n=33,030 %,b4,0.640422105789185,0.904761904761905
33sub027,n=33,030 %,b5,0.668680906295776,0.80952380952381
33sub008,n=33,030 %,b1,1.33301877975464,0.904761904761905
33sub008,n=33,030 %,b2,1.41203784942627,0.952380952380952
33sub008,n=33,030 %,b3,1.2720320224762,1
33sub008,n=33,030 %,b4,1.19363403320312,0.904761904761905
33sub008,n=33,030 %,b5,0.989955902099609,0.857142857142857
33sub015,n=33,030 %,b1,0.661536931991577,0.814814814814815
33sub015,n=33,030 %,b2,0.648859977722168,0.851851851851852
33sub015,n=33,030 %,b3,0.610116958618164,0.888888888888889
33sub015,n=33,030 %,b4,0.670900821685791,0.888888888888889
33sub015,n=33,030 %,b5,0.582970142364502,0.962962962962963
33sub012,n=33,030 %,b1,0.824860572814941,1
33sub012,n=33,030 %,b2,0.901622414588928,0.791666666666667
33sub012,n=33,030 %,b3,0.83039128780365,0.833333333333333
33sub012,n=33,030 %,b4,0.943508505821228,0.875
33sub012,n=33,030 %,b5,0.924063563346863,0.833333333333333
33sub013,n=33,030 %,b1,0.743964195251465,0.956521739130435
33sub013,n=33,030 %,b2,0.689635992050171,0.956521739130435
33sub013,n=33,030 %,b3,0.749169826507568,0.956521739130435
33sub013,n=33,030 %,b4,0.61664891242981,0.956521739130435
33sub013,n=33,030 %,b5,0.61040210723877,0.91304347826087
33sub033,n=33,030 %,b1,1.09119701385498,0.8
33sub033,n=33,030 %,b2,0.97025203704834,0.76
33sub033,n=33,030 %,b3,0.80952000617981,0.96
33sub033,n=33,030 %,b4,0.817681789398193,0.76
33sub033,n=33,030 %,b5,0.959506034851074,0.88
33sub004,n=33,030 %,b1,0.780570149421692,0.923076923076923
33sub004,n=33,030 %,b2,0.896782994270325,0.615384615384615
33sub004,n=33,030 %,b3,0.884223341941833,0.807692307692308
33sub004,n=33,030 %,b4,0.783966064453125,0.730769230769231
33sub004,n=33,030 %,b5,0.616276383399963,0.846153846153846
33sub034,n=33,030 %,b1,1.21223282814026,0.714285714285714
33sub034,n=33,030 %,b2,0.895705938339233,0.761904761904762
33sub034,n=33,030 %,b3,1.30281400680542,0.761904761904762
33sub034,n=33,030 %,b4,0.790975093841553,0.714285714285714
33sub034,n=33,030 %,b5,1.09992122650146,0.619047619047619
33sub001,n=33,030 %,b1,1.0351619720459,0.793103448275862
33sub001,n=33,030 %,b2,1.56295490264893,0.620689655172414
33sub001,n=33,030 %,b3,0.915482044219971,0.862068965517241
33sub001,n=33,030 %,b4,0.977231979370117,0.758620689655172
33sub001,n=33,030 %,b5,1.09908699989319,0.758620689655172
33sub025,n=33,030 %,b1,1.06115448474884,0.730769230769231
33sub025,n=33,030 %,b2,1.01482808589935,0.846153846153846
33sub025,n=33,030 %,b3,0.96951949596405,0.807692307692308
33sub025,n=33,030 %,b4,0.856754541397095,0.615384615384615
33sub025,n=33,030 %,b5,0.960541009902954,0.769230769230769
33sub037,n=33,030 %,b1,0.362664103507996,0.7
33sub037,n=33,030 %,b2,0.351169109344482,0.75
33sub037,n=33,030 %,b3,0.401032090187073,0.65
33sub037,n=33,030 %,b4,0.450970053672791,0.6
33sub037,n=33,030 %,b5,0.387268424034119,0.65
33sub019,n=33,030 %,b1,0.992198467254639,0.642857142857143
33sub019,n=33,030 %,b2,1.01180601119995,0.785714285714286
33sub019,n=33,030 %,b3,0.765493988990784,0.75
33sub019,n=33,030 %,b4,0.878621101379395,0.785714285714286
33sub019,n=33,030 %,b5,0.660601496696472,0.642857142857143
33sub018,n=33,030 %,b1,0.619237065315247,0.958333333333333
33sub018,n=33,030 %,b2,0.570260047912598,0.916666666666667
33sub018,n=33,030 %,b3,0.570602059364319,0.916666666666667
33sub018,n=33,030 %,b4,0.624134540557861,0.916666666666667
33sub018,n=33,030 %,b5,0.444366574287415,0.958333333333333
33sub031,n=33,030 %,b1,0.921360969543457,0.9375
33sub031,n=33,030 %,b2,0.946881055831909,1
33sub031,n=33,030 %,b3,0.987351417541504,0.75
33sub031,n=33,030 %,b4,0.962064027786255,0.9375
33sub031,n=33,030 %,b5,0.775334477424622,0.875
33sub022,n=33,030 %,b1,0.596013069152832,0.777777777777778
33sub022,n=33,030 %,b2,0.661957025527954,0.740740740740741
33sub022,n=33,030 %,b3,0.590579986572266,0.925925925925926
33sub022,n=33,030 %,b4,0.758725881576538,0.851851851851852
33sub022,n=33,030 %,b5,0.596220016479492,0.962962962962963
33sub036,n=33,030 %,b1,1.26640701293945,0.857142857142857
33sub036,n=33,030 %,b2,1.21351003646851,0.904761904761905
33sub036,n=33,030 %,b3,1.32279491424561,0.904761904761905
33sub036,n=33,030 %,b4,1.38385486602783,0.80952380952381
33sub036,n=33,030 %,b5,1.90842390060425,0.80952380952381
33sub023,n=33,030 %,b1,0.808758020401001,0.592592592592593
33sub023,n=33,030 %,b2,0.803412914276123,0.666666666666667
33sub023,n=33,030 %,b3,0.990448951721191,0.666666666666667
33sub023,n=33,030 %,b4,0.798887968063354,0.592592592592593
33sub023,n=33,030 %,b5,0.823280811309814,0.703703703703704
33sub032,n=33,040 %,b1,0.781057119369507,0.741935483870968
33sub032,n=33,040 %,b2,0.941643953323364,0.774193548387097
33sub032,n=33,040 %,b3,0.700397968292236,0.67741935483871
33sub032,n=33,040 %,b4,0.79835319519043,0.741935483870968
33sub032,n=33,040 %,b5,0.950179815292358,0.645161290322581
33sub028,n=33,040 %,b1,0.885197520256042,0.84375
33sub028,n=33,040 %,b2,0.84975004196167,0.84375
33sub028,n=33,040 %,b3,0.923526525497437,0.84375
33sub028,n=33,040 %,b4,0.855485916137695,0.8125
33sub028,n=33,040 %,b5,0.796293497085571,0.78125
33sub029,n=33,040 %,b1,1.55322194099426,0.62962962962963
33sub029,n=33,040 %,b2,1.47441601753235,0.740740740740741
33sub029,n=33,040 %,b3,1.22498202323914,0.666666666666667
33sub029,n=33,040 %,b4,1.89445114135742,0.777777777777778
33sub029,n=33,040 %,b5,1.36075019836426,0.703703703703704
33sub021,n=33,040 %,b1,0.871181011199951,0.785714285714286
33sub021,n=33,040 %,b2,0.863685488700867,0.964285714285714
33sub021,n=33,040 %,b3,1.02490592002869,0.785714285714286
33sub021,n=33,040 %,b4,0.953795909881592,0.892857142857143
33sub021,n=33,040 %,b5,1.04472386837006,0.785714285714286
33sub014,n=33,040 %,b1,0.812172889709473,0.740740740740741
33sub014,n=33,040 %,b2,1.07206201553345,0.666666666666667
33sub014,n=33,040 %,b3,0.898883104324341,0.777777777777778
33sub014,n=33,040 %,b4,0.919100046157837,0.777777777777778
33sub014,n=33,040 %,b5,0.931686878204346,0.703703703703704
33sub011,n=33,040 %,b1,1.29828751087189,0.666666666666667
33sub011,n=33,040 %,b2,1.19537401199341,0.875
33sub011,n=33,040 %,b3,1.30583906173706,0.791666666666667
33sub011,n=33,040 %,b4,1.63366293907166,0.75
33sub011,n=33,040 %,b5,1.53406250476837,0.75
33sub006,n=33,040 %,b1,1.08042120933533,0.888888888888889
33sub006,n=33,040 %,b2,0.80889892578125,0.814814814814815
33sub006,n=33,040 %,b3,1.38068294525146,0.666666666666667
33sub006,n=33,040 %,b4,0.990400075912476,0.925925925925926
33sub006,n=33,040 %,b5,0.93884801864624,0.814814814814815
33sub024,n=33,040 %,b1,0.931196451187134,0.736842105263158
33sub024,n=33,040 %,b2,0.87140953540802,0.684210526315789
33sub024,n=33,040 %,b3,0.843942999839783,0.736842105263158
33sub024,n=33,040 %,b4,1.04807734489441,0.605263157894737
33sub024,n=33,040 %,b5,0.925796151161194,0.5
33sub017,n=33,040 %,b1,0.78472900390625,0.777777777777778
33sub017,n=33,040 %,b2,0.750325441360474,0.805555555555556
33sub017,n=33,040 %,b3,0.658594965934753,0.888888888888889
33sub017,n=33,040 %,b4,0.699862599372864,0.944444444444444
33sub017,n=33,040 %,b5,0.721188902854919,0.833333333333333
33sub009,n=33,040 %,b1,1.51468551158905,0.766666666666667
33sub009,n=33,040 %,b2,1.77563905715942,0.9
33sub009,n=33,040 %,b3,1.85986351966858,0.833333333333333
33sub009,n=33,040 %,b4,1.81223845481873,0.666666666666667
33sub009,n=33,040 %,b5,1.44436144828796,0.733333333333333
33sub003,n=33,040 %,b1,1.26307058334351,0.833333333333333
33sub003,n=33,040 %,b2,1.50601255893707,0.875
33sub003,n=33,040 %,b3,1.41972196102142,0.791666666666667
33sub003,n=33,040 %,b4,1.49317049980164,0.791666666666667
33sub003,n=33,040 %,b5,1.49499940872192,0.75
33sub016,n=33,040 %,b1,1.00441098213196,0.916666666666667
33sub016,n=33,040 %,b2,0.950457453727722,0.777777777777778
33sub016,n=33,040 %,b3,0.868579149246216,0.833333333333333
33sub016,n=33,040 %,b4,0.792040944099426,0.972222222222222
33sub016,n=33,040 %,b5,0.862704992294312,0.916666666666667
33sub026,n=33,040 %,b1,1.12220907211304,0.696969696969697
33sub026,n=33,040 %,b2,1.19108700752258,0.515151515151515
33sub026,n=33,040 %,b3,1.15205597877502,0.575757575757576
33sub026,n=33,040 %,b4,1.36232590675354,0.696969696969697
33sub026,n=33,040 %,b5,0.93976902961731,0.696969696969697
33sub035,n=33,040 %,b1,1.39322304725647,0.774193548387097
33sub035,n=33,040 %,b2,1.4108350276947,0.741935483870968
33sub035,n=33,040 %,b3,1.71510791778564,0.741935483870968
33sub035,n=33,040 %,b4,1.1524670124054,0.806451612903226
33sub035,n=33,040 %,b5,1.21410894393921,0.548387096774194
33sub020,n=33,040 %,b1,0.760525941848755,0.903225806451613
33sub020,n=33,040 %,b2,1.05187702178955,0.870967741935484
33sub020,n=33,040 %,b3,0.890923976898193,0.935483870967742
33sub020,n=33,040 %,b4,0.820206880569458,0.967741935483871
33sub020,n=33,040 %,b5,0.848552942276001,0.903225806451613
33sub010,n=33,040 %,b1,0.468477964401245,0.793103448275862
33sub010,n=33,040 %,b2,0.566969156265259,0.862068965517241
33sub010,n=33,040 %,b3,0.547998189926147,0.724137931034483
33sub010,n=33,040 %,b4,0.536648035049438,0.793103448275862
33sub010,n=33,040 %,b5,0.589156866073608,0.620689655172414
33sub027,n=33,040 %,b1,0.639746904373169,0.862068965517241
33sub027,n=33,040 %,b2,0.689795017242432,0.931034482758621
33sub027,n=33,040 %,b3,0.698271036148071,0.793103448275862
33sub027,n=33,040 %,b4,0.668666124343872,0.793103448275862
33sub027,n=33,040 %,b5,0.661180973052979,0.793103448275862
33sub008,n=33,040 %,b1,1.33960294723511,0.888888888888889
33sub008,n=33,040 %,b2,1.32111811637878,0.962962962962963
33sub008,n=33,040 %,b3,1.28027009963989,1
33sub008,n=33,040 %,b4,1.20859909057617,0.925925925925926
33sub008,n=33,040 %,b5,0.919039011001587,0.814814814814815
33sub015,n=33,040 %,b1,0.65031099319458,0.833333333333333
33sub015,n=33,040 %,b2,0.70927095413208,0.833333333333333
33sub015,n=33,040 %,b3,0.61006498336792,0.944444444444444
33sub015,n=33,040 %,b4,0.664789915084839,0.833333333333333
33sub015,n=33,040 %,b5,0.585892081260681,0.888888888888889
33sub012,n=33,040 %,b1,0.812174558639526,1
33sub012,n=33,040 %,b2,0.929542541503906,0.78125
33sub012,n=33,040 %,b3,0.889144420623779,0.8125
33sub012,n=33,040 %,b4,0.81389856338501,0.9375
33sub012,n=33,040 %,b5,0.798741579055786,0.8125
33sub013,n=33,040 %,b1,0.717114925384521,0.967741935483871
33sub013,n=33,040 %,b2,0.672465801239014,0.967741935483871
33sub013,n=33,040 %,b3,0.749169826507568,0.935483870967742
33sub013,n=33,040 %,b4,0.588524103164673,0.967741935483871
33sub013,n=33,040 %,b5,0.620905876159668,0.935483870967742
33sub033,n=33,040 %,b1,1.05920505523682,0.757575757575758
33sub033,n=33,040 %,b2,0.809931993484497,0.787878787878788
33sub033,n=33,040 %,b3,0.811779022216797,0.818181818181818
33sub033,n=33,040 %,b4,0.829929828643799,0.848484848484849
33sub033,n=33,040 %,b5,0.981090068817139,0.878787878787879
33sub004,n=33,040 %,b1,0.790172100067139,0.857142857142857
33sub004,n=33,040 %,b2,0.87419605255127,0.628571428571429
33sub004,n=33,040 %,b3,0.889141798019409,0.771428571428571
33sub004,n=33,040 %,b4,0.75178599357605,0.8
33sub004,n=33,040 %,b5,0.651206016540527,0.8
33sub034,n=33,040 %,b1,1.16298794746399,0.689655172413793
33sub034,n=33,040 %,b2,0.880086898803711,0.758620689655172
33sub034,n=33,040 %,b3,1.28109407424927,0.758620689655172
33sub034,n=33,040 %,b4,0.940094947814941,0.689655172413793
33sub034,n=33,040 %,b5,1.18243193626404,0.689655172413793
33sub001,n=33,040 %,b1,1.00005292892456,0.794871794871795
33sub001,n=33,040 %,b2,1.23776197433472,0.641025641025641
33sub001,n=33,040 %,b3,0.99770188331604,0.846153846153846
33sub001,n=33,040 %,b4,1.05718183517456,0.641025641025641
33sub001,n=33,040 %,b5,1.09908699989319,0.717948717948718
33sub025,n=33,040 %,b1,0.969025492668152,0.735294117647059
33sub025,n=33,040 %,b2,1.01482808589935,0.794117647058823
33sub025,n=33,040 %,b3,1.03424596786499,0.823529411764706
33sub025,n=33,040 %,b4,1.06148660182953,0.588235294117647
33sub025,n=33,040 %,b5,0.993338108062744,0.735294117647059
33sub037,n=33,040 %,b1,0.51249098777771,0.740740740740741
33sub037,n=33,040 %,b2,0.346675157546997,0.740740740740741
33sub037,n=33,040 %,b3,0.406995058059692,0.62962962962963
33sub037,n=33,040 %,b4,0.442564010620117,0.62962962962963
33sub037,n=33,040 %,b5,0.407028913497925,0.62962962962963
33sub019,n=33,040 %,b1,0.960785150527954,0.594594594594595
33sub019,n=33,040 %,b2,0.99031400680542,0.810810810810811
33sub019,n=33,040 %,b3,0.77675199508667,0.837837837837838
33sub019,n=33,040 %,b4,0.889752149581909,0.72972972972973
33sub019,n=33,040 %,b5,0.712522029876709,0.702702702702703
33sub018,n=33,040 %,b1,0.657506704330444,0.96875
33sub018,n=33,040 %,b2,0.553115010261536,0.90625
33sub018,n=33,040 %,b3,0.566447615623474,0.90625
33sub018,n=33,040 %,b4,0.61521303653717,0.9375
33sub018,n=33,040 %,b5,0.444366574287415,0.875
33sub031,n=33,040 %,b1,0.905186057090759,0.863636363636364
33sub031,n=33,040 %,b2,1.12705051898956,0.954545454545455
33sub031,n=33,040 %,b3,0.911921977996826,0.772727272727273
33sub031,n=33,040 %,b4,0.957075476646423,0.909090909090909
33sub031,n=33,040 %,b5,0.841100454330444,0.863636363636364
33sub022,n=33,040 %,b1,0.662826538085938,0.694444444444444
33sub022,n=33,040 %,b2,0.602576494216919,0.833333333333333
33sub022,n=33,040 %,b3,0.599041104316711,0.944444444444444
33sub022,n=33,040 %,b4,0.728331565856934,0.861111111111111
33sub022,n=33,040 %,b5,0.587696552276611,0.972222222222222
33sub036,n=33,040 %,b1,1.27358901500702,0.857142857142857
33sub036,n=33,040 %,b2,1.23658359050751,0.857142857142857
33sub036,n=33,040 %,b3,1.22678554058075,0.892857142857143
33sub036,n=33,040 %,b4,1.43945348262787,0.75
33sub036,n=33,040 %,b5,1.56790506839752,0.857142857142857
33sub023,n=33,040 %,b1,0.960909962654114,0.611111111111111
33sub023,n=33,040 %,b2,0.82438600063324,0.638888888888889
33sub023,n=33,040 %,b3,0.941623568534851,0.638888888888889
33sub023,n=33,040 %,b4,0.82075297832489,0.611111111111111
33sub023,n=33,040 %,b5,0.820642948150635,0.75
33sub032,n=33,050 %,b1,0.752412080764771,0.794871794871795
33sub032,n=33,050 %,b2,0.830868005752563,0.82051282051282
33sub032,n=33,050 %,b3,0.83100414276123,0.641025641025641
33sub032,n=33,050 %,b4,0.798202037811279,0.769230769230769
33sub032,n=33,050 %,b5,0.942985773086548,0.717948717948718
33sub028,n=33,050 %,b1,0.892014980316162,0.85
33sub028,n=33,050 %,b2,0.89026403427124,0.8
33sub028,n=33,050 %,b3,0.961138486862183,0.875
33sub028,n=33,050 %,b4,0.830631852149963,0.825
33sub028,n=33,050 %,b5,0.853892922401428,0.75
33sub029,n=33,050 %,b1,1.55322194099426,0.6
33sub029,n=33,050 %,b2,1.29536390304565,0.628571428571429
33sub029,n=33,050 %,b3,1.09104990959167,0.742857142857143
33sub029,n=33,050 %,b4,1.49354290962219,0.8
33sub029,n=33,050 %,b5,1.36075019836426,0.771428571428571
33sub021,n=33,050 %,b1,0.842393159866333,0.8
33sub021,n=33,050 %,b2,0.971601963043213,0.942857142857143
33sub021,n=33,050 %,b3,0.952714920043945,0.8
33sub021,n=33,050 %,b4,0.956852912902832,0.914285714285714
33sub021,n=33,050 %,b5,1.03872895240784,0.828571428571429
33sub014,n=33,050 %,b1,0.783448576927185,0.764705882352941
33sub014,n=33,050 %,b2,1.08646392822266,0.676470588235294
33sub014,n=33,050 %,b3,0.867151975631714,0.764705882352941
33sub014,n=33,050 %,b4,0.940319538116455,0.705882352941177
33sub014,n=33,050 %,b5,0.932600378990173,0.735294117647059
33sub011,n=33,050 %,b1,1.33651447296143,0.733333333333333
33sub011,n=33,050 %,b2,0.853987574577332,0.833333333333333
33sub011,n=33,050 %,b3,1.32551658153534,0.866666666666667
33sub011,n=33,050 %,b4,1.39596688747406,0.8
33sub011,n=33,050 %,b5,1.44922459125519,0.733333333333333
33sub006,n=33,050 %,b1,0.844483017921448,0.882352941176471
33sub006,n=33,050 %,b2,0.841084599494934,0.823529411764706
33sub006,n=33,050 %,b3,1.22197246551514,0.764705882352941
33sub006,n=33,050 %,b4,1.12229192256927,0.852941176470588
33sub006,n=33,050 %,b5,0.964873552322388,0.852941176470588
33sub024,n=33,050 %,b1,0.930291414260864,0.6875
33sub024,n=33,050 %,b2,0.88168466091156,0.6875
33sub024,n=33,050 %,b3,0.853760480880737,0.770833333333333
33sub024,n=33,050 %,b4,1.05724143981934,0.458333333333333
33sub024,n=33,050 %,b5,0.84998345375061,0.479166666666667
33sub017,n=33,050 %,b1,0.770461082458496,0.822222222222222
33sub017,n=33,050 %,b2,0.743216991424561,0.8
33sub017,n=33,050 %,b3,0.648936033248901,0.844444444444444
33sub017,n=33,050 %,b4,0.688862085342407,0.933333333333333
33sub017,n=33,050 %,b5,0.72120189666748,0.844444444444444
33sub009,n=33,050 %,b1,1.54832494258881,0.736842105263158
33sub009,n=33,050 %,b2,1.94839096069336,0.868421052631579
33sub009,n=33,050 %,b3,1.71100747585297,0.842105263157895
33sub009,n=33,050 %,b4,1.78321492671967,0.684210526315789
33sub009,n=33,050 %,b5,1.68930089473724,0.763157894736842
33sub003,n=33,050 %,b1,1.2487850189209,0.8
33sub003,n=33,050 %,b2,1.44575142860413,0.833333333333333
33sub003,n=33,050 %,b3,1.41972196102142,0.8
33sub003,n=33,050 %,b4,1.8129825592041,0.766666666666667
33sub003,n=33,050 %,b5,1.5907244682312,0.8
33sub016,n=33,050 %,b1,1.01056694984436,0.933333333333333
33sub016,n=33,050 %,b2,1.01736617088318,0.844444444444444
33sub016,n=33,050 %,b3,0.852908134460449,0.866666666666667
33sub016,n=33,050 %,b4,0.830420017242432,0.977777777777778
33sub016,n=33,050 %,b5,0.829442977905273,0.911111111111111
33sub026,n=33,050 %,b1,1.10659861564636,0.69047619047619
33sub026,n=33,050 %,b2,1.3528139591217,0.5
33sub026,n=33,050 %,b3,0.985689401626587,0.666666666666667
33sub026,n=33,050 %,b4,1.1305969953537,0.738095238095238
33sub026,n=33,050 %,b5,1.05077457427979,0.666666666666667
33sub035,n=33,050 %,b1,1.62390494346619,0.775
33sub035,n=33,050 %,b2,1.4626704454422,0.775
33sub035,n=33,050 %,b3,1.67982244491577,0.725
33sub035,n=33,050 %,b4,1.22814655303955,0.825
33sub035,n=33,050 %,b5,1.26247489452362,0.5
33sub020,n=33,050 %,b1,0.840157508850098,0.921052631578947
33sub020,n=33,050 %,b2,0.894525527954102,0.868421052631579
33sub020,n=33,050 %,b3,0.84791100025177,0.947368421052632
33sub020,n=33,050 %,b4,0.716402053833008,0.973684210526316
33sub020,n=33,050 %,b5,0.840290904045105,0.921052631578947
33sub010,n=33,050 %,b1,0.424649953842163,0.805555555555556
33sub010,n=33,050 %,b2,0.551483035087585,0.833333333333333
33sub010,n=33,050 %,b3,0.54058051109314,0.777777777777778
33sub010,n=33,050 %,b4,0.512548446655273,0.805555555555556
33sub010,n=33,050 %,b5,0.612491488456726,0.694444444444444
33sub027,n=33,050 %,b1,0.639999508857727,0.833333333333333
33sub027,n=33,050 %,b2,0.713533997535706,0.888888888888889
33sub027,n=33,050 %,b3,0.784895062446594,0.805555555555556
33sub027,n=33,050 %,b4,0.655316591262817,0.833333333333333
33sub027,n=33,050 %,b5,0.668514370918274,0.861111111111111
33sub008,n=33,050 %,b1,1.32769095897675,0.882352941176471
33sub008,n=33,050 %,b2,1.17099261283875,1
33sub008,n=33,050 %,b3,1.29084801673889,1
33sub008,n=33,050 %,b4,1.30424499511719,0.911764705882353
33sub008,n=33,050 %,b5,0.980443000793457,0.882352941176471
33sub015,n=33,050 %,b1,0.656376957893372,0.847826086956522
33sub015,n=33,050 %,b2,0.66096043586731,0.847826086956522
33sub015,n=33,050 %,b3,0.630239963531494,0.934782608695652
33sub015,n=33,050 %,b4,0.657580018043518,0.826086956521739
33sub015,n=33,050 %,b5,0.585892081260681,0.91304347826087
33sub012,n=33,050 %,b1,0.761216878890991,1
33sub012,n=33,050 %,b2,0.893723487854004,0.825
33sub012,n=33,050 %,b3,0.8755704164505,0.875
33sub012,n=33,050 %,b4,0.81389856338501,0.925
33sub012,n=33,050 %,b5,0.798741579055786,0.825
33sub013,n=33,050 %,b1,0.660495042800903,0.974358974358974
33sub013,n=33,050 %,b2,0.689635992050171,0.974358974358974
33sub013,n=33,050 %,b3,0.72749400138855,0.948717948717949
33sub013,n=33,050 %,b4,0.549363136291504,0.974358974358974
33sub013,n=33,050 %,b5,0.620905876159668,0.948717948717949
33sub033,n=33,050 %,b1,1.01015901565552,0.80952380952381
33sub033,n=33,050 %,b2,0.915215969085693,0.785714285714286
33sub033,n=33,050 %,b3,0.810649514198303,0.857142857142857
33sub033,n=33,050 %,b4,0.830717325210571,0.857142857142857
33sub033,n=33,050 %,b5,0.975376486778259,0.880952380952381
33sub004,n=33,050 %,b1,0.819477677345276,0.818181818181818
33sub004,n=33,050 %,b2,0.849661469459534,0.659090909090909
33sub004,n=33,050 %,b3,0.864704132080078,0.772727272727273
33sub004,n=33,050 %,b4,0.746282458305359,0.772727272727273
33sub004,n=33,050 %,b5,0.660181522369385,0.818181818181818
33sub034,n=33,050 %,b1,1.03608012199402,0.666666666666667
33sub034,n=33,050 %,b2,1.05094194412231,0.722222222222222
33sub034,n=33,050 %,b3,1.06516647338867,0.805555555555556
33sub034,n=33,050 %,b4,0.950483560562134,0.75
33sub034,n=33,050 %,b5,1.28807139396667,0.694444444444444
33sub001,n=33,050 %,b1,1.02857494354248,0.755102040816326
33sub001,n=33,050 %,b2,1.26014089584351,0.693877551020408
33sub001,n=33,050 %,b3,1.36042404174805,0.836734693877551
33sub001,n=33,050 %,b4,0.97577691078186,0.693877551020408
33sub001,n=33,050 %,b5,0.974227905273438,0.714285714285714
33sub025,n=33,050 %,b1,0.93177318572998,0.744186046511628
33sub025,n=33,050 %,b2,1.02713584899902,0.790697674418605
33sub025,n=33,050 %,b3,1.0297839641571,0.837209302325581
33sub025,n=33,050 %,b4,1.03810405731201,0.651162790697674
33sub025,n=33,050 %,b5,0.988830089569092,0.744186046511628
33sub037,n=33,050 %,b1,0.501201510429382,0.676470588235294
33sub037,n=33,050 %,b2,0.351169109344482,0.705882352941177
33sub037,n=33,050 %,b3,0.412920594215393,0.647058823529412
33sub037,n=33,050 %,b4,0.432307004928589,0.617647058823529
33sub037,n=33,050 %,b5,0.398703455924988,0.588235294117647
33sub019,n=33,050 %,b1,0.939460039138794,0.659574468085106
33sub019,n=33,050 %,b2,0.971171855926514,0.829787234042553
33sub019,n=33,050 %,b3,0.77675199508667,0.851063829787234
33sub019,n=33,050 %,b4,0.829307079315186,0.765957446808511
33sub019,n=33,050 %,b5,0.789898157119751,0.723404255319149
33sub018,n=33,050 %,b1,0.643301963806152,0.951219512195122
33sub018,n=33,050 %,b2,0.536320924758911,0.878048780487805
33sub018,n=33,050 %,b3,0.544639110565186,0.926829268292683
33sub018,n=33,050 %,b4,0.595233917236328,0.926829268292683
33sub018,n=33,050 %,b5,0.458469152450562,0.902439024390244
33sub031,n=33,050 %,b1,0.910032033920288,0.888888888888889
33sub031,n=33,050 %,b2,1.12087798118591,1
33sub031,n=33,050 %,b3,0.95114803314209,0.777777777777778
33sub031,n=33,050 %,b4,0.901636123657227,0.962962962962963
33sub031,n=33,050 %,b5,0.940773963928223,0.851851851851852
33sub022,n=33,050 %,b1,0.61802077293396,0.733333333333333
33sub022,n=33,050 %,b2,0.582149028778076,0.866666666666667
33sub022,n=33,050 %,b3,0.589339971542358,0.933333333333333
33sub022,n=33,050 %,b4,0.708150148391724,0.844444444444444
33sub022,n=33,050 %,b5,0.596220016479492,0.955555555555556
33sub036,n=33,050 %,b1,1.26640701293945,0.857142857142857
33sub036,n=33,050 %,b2,1.09323883056641,0.8
