sub,eyes,big,small,val
sub022,closed,accuracy_e,incorrect_e,0.239284231161311
sub022,closed,rt,fast,0.407259424542451
sub022,closed,rt,slow,0.0647401778761326
sub023,open,accuracy,correct,0.175615348605074
sub023,open,accuracy,incorrect,0.0916333177594835
sub023,open,accuracy_e,correct_e,0.18130662242753
sub023,open,accuracy_e,incorrect_e,0.0916333177594835
sub023,open,rt,fast,0.144525213676773
sub023,open,rt,slow,0.192537486186385
sub023,closed,accuracy,correct,0.195822936297441
sub023,closed,accuracy,incorrect,0.135264080270288
sub023,closed,accuracy_e,correct_e,0.394000301449826
sub023,closed,accuracy_e,incorrect_e,0.135264080270288
sub023,closed,rt,fast,0.156569267043678
sub023,closed,rt,slow,0.253426226659041
sub024,open,accuracy,correct,-0.00369207110097773
sub024,open,accuracy,incorrect,-0.00989718958582266
sub024,open,accuracy_e,correct_e,-0.151619496887367
sub024,open,accuracy_e,incorrect_e,-0.00989718958582266
sub024,open,rt,fast,-0.139797355498562
sub024,open,rt,slow,0.152237724025427
sub024,closed,accuracy,correct,0.0498133881412339
sub024,closed,accuracy,incorrect,0.0318059979909266
sub024,closed,accuracy_e,correct_e,0.0536350554372948
sub024,closed,accuracy_e,incorrect_e,0.0318059979909266
sub024,closed,rt,fast,0.0813217870234411
sub024,closed,rt,slow,0.0157787162441884
sub025,open,accuracy,correct,0.0640540278832881
sub025,open,accuracy,incorrect,0.00965114884651307
sub025,open,accuracy_e,correct_e,0.0608339420809721
sub025,open,accuracy_e,incorrect_e,0.00965114884651307
sub025,open,rt,fast,0.0430789240058456
sub025,open,rt,slow,0.0741774606971816
sub025,closed,accuracy,correct,0.141346854215414
sub025,closed,accuracy,incorrect,0.0166910212442147
sub025,closed,accuracy_e,correct_e,0.0967805027298929
sub025,closed,accuracy_e,incorrect_e,0.0166910212442147
sub025,closed,rt,fast,0.0722033684229474
sub025,closed,rt,slow,0.157335042432715
sub026,open,accuracy,correct,-0.0751967374358822
sub026,open,accuracy,incorrect,0.303675496955314
sub026,open,accuracy_e,correct_e,-0.0201180095863803
sub026,open,accuracy_e,incorrect_e,0.303675496955314
sub026,open,rt,fast,0.0639809288335287
sub026,open,rt,slow,-0.210731002866634
sub026,closed,accuracy,correct,0.0420897331261738
sub026,closed,accuracy,incorrect,0.0587288859661721
sub026,closed,accuracy_e,correct_e,0.0839067036366482
sub026,closed,accuracy_e,incorrect_e,0.0587288859661721
sub026,closed,rt,fast,0.0419954270154439
sub026,closed,rt,slow,0.0628843485704891
sub027,open,accuracy,correct,-0.00191184433688797
sub027,open,accuracy,incorrect,-0.0141527801949276
sub027,open,accuracy_e,correct_e,-0.169080843734065
sub027,open,accuracy_e,incorrect_e,-0.0141527801949276
sub027,open,rt,fast,0.0452263232928672
sub027,open,rt,slow,-0.0660412139052353
sub027,closed,accuracy,correct,-0.183299780136897
sub027,closed,accuracy,incorrect,0.181756265111876
sub027,closed,accuracy_e,correct_e,-0.28673723398368
sub027,closed,accuracy_e,incorrect_e,0.181756265111876
sub027,closed,rt,fast,-0.266556564310578
sub027,closed,rt,slow,-0.114831371151521
sub028,open,accuracy,correct,0.221343451311263
sub028,open,accuracy,incorrect,0.0919863752161078
sub028,open,accuracy_e,correct_e,0.18653016850183
sub028,open,accuracy_e,incorrect_e,0.0919863752161078
sub028,open,rt,fast,0.286811584358842
sub028,open,rt,slow,0.153476984560053
sub028,closed,accuracy,correct,0.101236482351953
sub028,closed,accuracy,incorrect,0.141809476488082
sub028,closed,accuracy_e,correct_e,-0.00875152660825767
sub028,closed,accuracy_e,incorrect_e,0.141809476488082
sub028,closed,rt,fast,0.247949321256638
sub028,closed,rt,slow,-0.0325072031480361
sub029,open,accuracy,correct,-0.025660268438181
sub029,open,accuracy,incorrect,-0.143457186106513
sub029,open,accuracy_e,correct_e,0.0262243449318691
sub029,open,accuracy_e,incorrect_e,-0.143457186106513
sub029,open,rt,fast,0.0103886445395568
sub029,open,rt,slow,-0.0581067132508272
sub029,closed,accuracy,correct,-0.0263396236242286
sub029,closed,accuracy,incorrect,0.0259994990095692
sub029,closed,accuracy_e,correct_e,-0.0144664525460671
sub029,closed,accuracy_e,incorrect_e,0.0259994990095692
sub029,closed,rt,fast,-0.0254810988079636
sub029,closed,rt,slow,-0.0100372068615507
sub030,open,accuracy,correct,0.165474339268218
sub030,open,accuracy,incorrect,0.0273964450000218
sub030,open,accuracy_e,correct_e,0.0116997805810755
sub030,open,accuracy_e,incorrect_e,0.0273964450000218
sub030,open,rt,fast,0.0569579323951644
sub030,open,rt,slow,0.256899742395111
sub030,closed,accuracy,correct,0.0418164935659613
sub030,closed,accuracy,incorrect,-0.101756563350242
sub030,closed,accuracy_e,correct_e,0.155225827747736
sub030,closed,accuracy_e,incorrect_e,-0.101756563350242
sub030,closed,rt,fast,-0.0498579731572185
sub030,closed,rt,slow,0.113963865095548
sub031,open,accuracy,correct,0.120955474688989
sub031,open,accuracy,incorrect,-0.182033256032211
sub031,open,accuracy_e,correct_e,0.144130121255481
sub031,open,accuracy_e,incorrect_e,-0.182033256032211
sub031,open,rt,fast,0.0336221473669429
sub031,open,rt,slow,0.204820392828906
sub031,closed,accuracy,correct,0.0535537697057245
sub031,closed,accuracy,incorrect,0.0213544927974642
sub031,closed,accuracy_e,correct_e,0.153869830338669
sub031,closed,accuracy_e,incorrect_e,0.0213544927974642
sub031,closed,rt,fast,0.19457116218909
sub031,closed,rt,slow,-0.12325107866154
sub032,open,accuracy,correct,0.00066972916705113
sub032,open,accuracy,incorrect,-0.0580768647641841
sub032,open,accuracy_e,correct_e,0.0843843835249608
sub032,open,accuracy_e,incorrect_e,-0.0580768647641841
sub032,open,rt,fast,-0.0516974693314909
sub032,open,rt,slow,0.0799902262311809
sub032,closed,accuracy,correct,0.00574022023246827
sub032,closed,accuracy,incorrect,0.141041106213457
sub032,closed,accuracy_e,correct_e,0.0294580739553761
sub032,closed,accuracy_e,incorrect_e,0.141041106213457
sub032,closed,rt,fast,0.0467113190096418
sub032,closed,rt,slow,-0.0181976444060259
sub033,open,accuracy,correct,0.107283427639807
sub033,open,accuracy,incorrect,0.327958043253347
sub033,open,accuracy_e,correct_e,0.0213446894134505
sub033,open,accuracy_e,incorrect_e,0.327958043253347
sub033,open,rt,fast,0.115639022686098
sub033,open,rt,slow,0.0824793753479633
sub033,closed,accuracy,correct,0.0233120870610573
sub033,closed,accuracy,incorrect,-0.12673139265247
sub033,closed,accuracy_e,correct_e,-0.111887600654794
sub033,closed,accuracy_e,incorrect_e,-0.12673139265247
sub033,closed,rt,fast,-0.105361706365376
sub033,closed,rt,slow,0.160478935080676
sub034,open,accuracy,correct,0.0694168700187627
sub034,open,accuracy,incorrect,0.0623838711584486
sub034,open,accuracy_e,correct_e,0.229296702637138
sub034,open,accuracy_e,incorrect_e,0.0623838711584486
sub034,open,rt,fast,0.0763046288564088
sub034,open,rt,slow,0.0619880959793307
sub034,closed,accuracy,correct,0.0555273099075028
sub034,closed,accuracy,incorrect,0.0868541186065713
sub034,closed,accuracy_e,correct_e,0.092484355266544
sub034,closed,accuracy_e,incorrect_e,0.0868541186065713
sub034,closed,rt,fast,0.101707620345932
sub034,closed,rt,slow,0.0204682478139711
sub035,open,accuracy,correct,0.110593839417542
sub035,open,accuracy,incorrect,0.065728944144877
sub035,open,accuracy_e,correct_e,0.12630227632638
sub035,open,accuracy_e,incorrect_e,0.065728944144877
sub035,open,rt,fast,0.180302424084323
sub035,open,rt,slow,0.0411715045497218
sub035,closed,accuracy,correct,0.0372543334127774
sub035,closed,accuracy,incorrect,0.188505520647072
sub035,closed,accuracy_e,correct_e,-0.0215917730585726
sub035,closed,accuracy_e,incorrect_e,0.188505520647072
sub035,closed,rt,fast,0.0203535097425706
sub035,closed,rt,slow,0.0546084122623772
sub036,open,accuracy,correct,0.166379739054295
sub036,open,accuracy,incorrect,0.0864439816618362
sub036,open,accuracy_e,correct_e,0.404925759214648
sub036,open,accuracy_e,incorrect_e,0.0864439816618362
sub036,open,rt,fast,0.179901659719187
sub036,open,rt,slow,0.166401738949759
sub036,closed,accuracy,correct,0.0877048872573014
sub036,closed,accuracy,incorrect,-0.0714470224662388
sub036,closed,accuracy_e,correct_e,0.36499032674324
sub036,closed,accuracy_e,incorrect_e,-0.0714470224662388
sub036,closed,rt,fast,0.0902040329936961
sub036,closed,rt,slow,0.154367420419349
sub037,open,accuracy,correct,0.0409303634457758
sub037,open,accuracy,incorrect,0.188319917878961
sub037,open,accuracy_e,correct_e,0.088971819322997
sub037,open,accuracy_e,incorrect_e,0.188319917878961
sub037,open,rt,fast,0.169642560585498
sub037,open,rt,slow,-0.0750976152372973
sub037,closed,accuracy,correct,0.0160673903249919
sub037,closed,accuracy,incorrect,-0.232783003294261
sub037,closed,accuracy_e,correct_e,0.137264782107935
sub037,closed,accuracy_e,incorrect_e,-0.232783003294261
sub037,closed,rt,fast,-0.00768123881862263
sub037,closed,rt,slow,0.0387567660133502
sub039,open,accuracy,correct,0.0788129192943781
sub039,open,accuracy,incorrect,-0.0935734397642972
sub039,open,accuracy_e,correct_e,-0.128374649210336
sub039,open,accuracy_e,incorrect_e,-0.0935734397642972
sub039,open,rt,fast,0.174895894729998
sub039,open,rt,slow,-0.0160015343576302
sub039,closed,accuracy,correct,0.0166067693982199
sub039,closed,accuracy,incorrect,0.00197623985176548
sub039,closed,accuracy_e,correct_e,0.116487510571282
sub039,closed,accuracy_e,incorrect_e,0.00197623985176548
sub039,closed,rt,fast,0.138671319047419
sub039,closed,rt,slow,-0.0988136752994411
