suj,win,bin,rt,corr,band,pow_alpha,pow_beta,pow_theta,pow_gamma,avg_alpha,avg_beta,avg_theta,avg_gamma,norm_alpha,norm_beta,norm_theta,norm_gamma
sub032,preCue2,b1,0.929236173629761,0.727272727272727,alpha,8.11927225416989e-28,4.43990681909435e-28,1.68589579493984e-27,3.40824371208261e-29,2.52276446752265e-27,5.018921801445e-28,1.85327118803606e-27,3.57103918837546e-29,0.321840281116017,0.884633591584562,0.909686507740085,0.954412296335815
sub032,preCue2,b2,0.79835319519043,0.805194805194805,alpha,1.48836822488118e-27,4.38304705627112e-28,1.69228993259762e-27,3.72262320977772e-29,2.52276446752265e-27,5.018921801445e-28,1.85327118803606e-27,3.57103918837546e-29,0.589975102330006,0.873304512337529,0.913136697706376,1.04244815399834
sub032,preCue2,b3,0.788374900817871,0.779220779220779,alpha,1.9312127206346e-27,4.50966259949379e-28,1.8356967363994e-27,3.58053204987995e-29,2.52276446752265e-27,5.018921801445e-28,1.85327118803606e-27,3.57103918837546e-29,0.765514476478675,0.898532150509979,0.990517064232093,1.00265829104743
sub032,preCue2,b4,0.838186025619507,0.688311688311688,alpha,2.88648712746918e-27,5.29781968109345e-28,2.09895520300266e-27,3.66662813579039e-29,2.52276446752265e-27,5.018921801445e-28,1.85327118803606e-27,3.57103918837546e-29,1.14417622597313,1.05556928174656,1.13256776264189,1.02676782369852
sub032,preCue2,b5,0.950179815292358,0.727272727272727,alpha,5.49582703921129e-27,6.46417285127229e-28,1.95351827324077e-27,3.47716883434664e-29,2.52276446752265e-27,5.018921801445e-28,1.85327118803606e-27,3.57103918837546e-29,2.17849391410217,1.28796046382137,1.05409196767956,0.9737134349199
sub032,preCue2,b1,1.03976988792419,0.74025974025974,beta,1.91471059669274e-27,2.19660581357913e-28,1.66506880766687e-27,3.73582525879311e-29,2.50758198404268e-27,5.01026049911579e-28,1.85606584032597e-27,3.57936207517279e-29,0.763568493025252,0.438421478078193,0.897095766481239,1.04371258909669
sub032,preCue2,b2,0.828967094421387,0.714285714285714,beta,2.17667221327325e-27,3.31027388815777e-28,1.81886086025736e-27,3.82656640064785e-29,2.50758198404268e-27,5.01026049911579e-28,1.85606584032597e-27,3.57936207517279e-29,0.868036310327953,0.660698957417876,0.979954924410396,1.06906379412961
sub032,preCue2,b3,0.828456163406372,0.831168831168831,beta,2.41351340519238e-27,4.20967555592886e-28,1.5954510557368e-27,3.44951106583296e-29,2.50758198404268e-27,5.01026049911579e-28,1.85606584032597e-27,3.57936207517279e-29,0.962486339649544,0.840210914516677,0.859587532442597,0.963722303971285
sub032,preCue2,b4,0.818709850311279,0.701298701298701,beta,2.77403241641824e-27,5.62453835405398e-28,1.99719233747369e-27,3.44334015100321e-29,2.50758198404268e-27,5.01026049911579e-28,1.85606584032597e-27,3.57936207517279e-29,1.10625791462499,1.12260397539142,1.07603528607742,0.961998277538597
sub032,preCue2,b5,0.809393882751465,0.714285714285714,beta,3.25898128863677e-27,9.71020888385923e-28,2.20375614049514e-27,3.44156749958683e-29,2.50758198404268e-27,5.01026049911579e-28,1.85606584032597e-27,3.57936207517279e-29,1.29965094237226,1.93806467459584,1.18732649058834,0.961503035263815
sub032,preCue2,b1,1.02382802963257,0.688311688311688,theta,2.37470504693286e-27,4.02417367515742e-28,6.88080699972189e-28,3.33457133657543e-29,2.51216772632931e-27,4.98231975011453e-28,1.85094117554378e-27,3.56914701637758e-29,0.945281249354593,0.807690769960099,0.371746389925136,0.934276823362624
sub032,preCue2,b2,0.838186025619507,0.74025974025974,theta,2.19838522306728e-27,4.66385279963659e-28,1.12734594991099e-27,3.71613382829193e-29,2.51216772632931e-27,4.98231975011453e-28,1.85094117554378e-27,3.56914701637758e-29,0.875094923012758,0.936080587667899,0.609066330581678,1.04118261624973
sub032,preCue2,b3,0.828456163406372,0.727272727272727,theta,2.75152285306303e-27,5.10079252082095e-28,1.61799452466573e-27,3.39834904992647e-29,2.51216772632931e-27,4.98231975011453e-28,1.85094117554378e-27,3.56914701637758e-29,1.0952783224723,1.02377863658865,0.874146918359187,0.952145998562856
sub032,preCue2,b4,0.828356981277466,0.74025974025974,theta,2.44396483282699e-27,5.30954246059211e-28,2.23811961777638e-27,3.64671548554127e-29,2.51216772632931e-27,4.98231975011453e-28,1.85094117554378e-27,3.56914701637758e-29,0.972850979340471,1.06567677846651,1.20917922587078,1.02173305521116
sub032,preCue2,b5,0.771847009658813,0.792207792207792,theta,2.79226067575639e-27,5.8132372943656e-28,3.58316508539362e-27,3.7499653815528e-29,2.51216772632931e-27,4.98231975011453e-28,1.85094117554378e-27,3.56914701637758e-29,1.11149452581987,1.16677322731685,1.93586113526322,1.05066150661363
sub032,preCue2,b1,0.828564167022705,0.649350649350649,gamma,2.52646674351394e-27,5.05994229253799e-28,1.69878666950438e-27,2.18883339730881e-29,2.51522706969613e-27,5.01727784171532e-28,1.86348387688398e-27,3.57668430966875e-29,1.00446865173854,1.00850350571937,0.911618657170782,0.611972768016399
sub032,preCue2,b2,0.897871017456055,0.753246753246753,gamma,2.35630070912906e-27,5.03492634859605e-28,1.63926825774625e-27,2.82828493487333e-29,2.51522706969613e-27,5.01727784171532e-28,1.86348387688398e-27,3.57668430966875e-29,0.936814308941792,1.00351754625466,0.879679335078199,0.790756099784289
sub032,preCue2,b3,0.791206836700439,0.766233766233766,gamma,2.52800080177173e-27,5.25494245638886e-28,2.09165942364227e-27,3.32321377107575e-29,2.51522706969613e-27,5.01727784171532e-28,1.86348387688398e-27,3.57668430966875e-29,1.00507856019423,1.04736923530475,1.12244567800599,0.929132538226033
sub032,preCue2,b4,0.952938079833984,0.74025974025974,gamma,2.53372091231266e-27,4.81783208672751e-28,1.99416196914038e-27,3.94794220654105e-29,2.51522706969613e-27,5.01727784171532e-28,1.86348387688398e-27,3.57668430966875e-29,1.00735275269551,0.960248214015666,1.07012568977785,1.10379945914396
sub032,preCue2,b5,0.83100414276123,0.766233766233766,gamma,2.63164618175324e-27,4.91874602432619e-28,1.89354306438665e-27,5.59514723854482e-29,2.51522706969613e-27,5.01727784171532e-28,1.86348387688398e-27,3.57668430966875e-29,1.04628572642993,0.980361498705553,1.01613063996718,1.56433913482932
sub032,preGab2,b1,0.83100414276123,0.688311688311688,alpha,8.20220968827078e-28,2.91032949439199e-28,1.19283810909052e-27,3.6578588869275e-29,2.90302214250803e-27,4.28758830754389e-28,1.62302405981959e-27,3.65560757994782e-29,0.282540376394945,0.67878007066848,0.734947890558761,1.00061585028766
sub032,preGab2,b2,0.88955283164978,0.831168831168831,alpha,1.6167785511506e-27,3.76668742930187e-28,1.4227640642432e-27,3.89441531044242e-29,2.90302214250803e-27,4.28758830754389e-28,1.62302405981959e-27,3.65560757994782e-29,0.556929458951286,0.878509586070679,0.87661304565094,1.06532641298933
sub032,preGab2,b3,0.792199850082397,0.662337662337662,alpha,2.37934988346991e-27,4.48200073439711e-28,1.74928645877053e-27,3.67018293367328e-29,2.90302214250803e-27,4.28758830754389e-28,1.62302405981959e-27,3.65560757994782e-29,0.819611345235658,1.04534307235402,1.07779453310444,1.00398712208756
sub032,preGab2,b4,0.890848159790039,0.792207792207792,alpha,3.30339193216226e-27,4.84613434478828e-28,1.79439773252071e-27,3.49632920696057e-29,2.90302214250803e-27,4.28758830754389e-28,1.62302405981959e-27,3.65560757994782e-29,1.13791482462078,1.13027044510352,1.10558911413807,0.956429028689802
sub032,preGab2,b5,0.8281569480896,0.714285714285714,alpha,6.39536937693031e-27,5.43278953484022e-28,1.95583393447298e-27,3.55925156173532e-29,2.90302214250803e-27,4.28758830754389e-28,1.62302405981959e-27,3.65560757994782e-29,2.20300399479734,1.2670968258033,1.20505541654779,0.973641585945647
sub032,preGab2,b1,0.959185123443604,0.662337662337662,beta,1.85182080792449e-27,1.90798537821811e-28,1.27350948556065e-27,3.69400576325432e-29,2.89741692278979e-27,4.300675032403e-28,1.61680930447171e-27,3.66211281262764e-29,0.639128181159878,0.443647884074614,0.787668330481784,1.00870889354274
sub032,preGab2,b2,0.849135875701904,0.753246753246753,beta,2.7453517380757e-27,2.93411073850444e-28,1.45866214131541e-27,3.83481963393006e-29,2.89741692278979e-27,4.300675032403e-28,1.61680930447171e-27,3.66211281262764e-29,0.947516981930348,0.682244232916387,0.902185642599343,1.04716043173408
sub032,preGab2,b3,0.909049987792969,0.766233766233766,beta,2.7963103629194e-27,3.77793585023001e-28,1.65715717612788e-27,3.71975869866437e-29,2.89741692278979e-27,4.300675032403e-28,1.61680930447171e-27,3.66211281262764e-29,0.965104587097862,0.878451829483869,1.02495524459476,1.01574115517085
sub032,preGab2,b4,0.811843156814575,0.753246753246753,beta,3.20421730363148e-27,4.84481103107519e-28,1.75056760314386e-27,3.37561262729652e-29,2.89741692278979e-27,4.300675032403e-28,1.61680930447171e-27,3.66211281262764e-29,1.10588755053805,1.12652339332139,1.0827297927481,0.921766422830229
sub032,preGab2,b5,0.828564167022705,0.74025974025974,beta,3.88938440139789e-27,8.03853216398724e-28,1.94415011621075e-27,3.6863673399929e-29,2.89741692278979e-27,4.300675032403e-28,1.61680930447171e-27,3.66211281262764e-29,1.34236269927387,1.86913266020374,1.20246098957601,1.0066230967221
sub032,preGab2,b1,1.03673005104065,0.714285714285714,theta,1.94826714575573e-27,3.6590491330372e-28,6.1070579834955e-28,3.51715046298098e-29,2.88076734811666e-27,4.27869065950155e-28,1.62508485250263e-27,3.65868513615048e-29,0.676301453857228,0.85517963887192,0.37579932974519,0.96131542674415
sub032,preGab2,b2,0.828356981277466,0.779220779220779,theta,2.685506501323e-27,3.92207191550331e-28,9.9147733961716e-28,3.84909363869725e-29,2.88076734811666e-27,4.27869065950155e-28,1.62508485250263e-27,3.65868513615048e-29,0.932219154413383,0.91665236578711,0.610108043337112,1.0520428775533
sub032,preGab2,b3,0.828456163406372,0.714285714285714,theta,3.14511122355798e-27,4.24179349062628e-28,1.42717745598591e-27,3.72545205478159e-29,2.88076734811666e-27,4.27869065950155e-28,1.62508485250263e-27,3.65868513615048e-29,1.09176161886663,0.991376528052258,0.8782171920365,1.01824888345034
sub032,preGab2,b4,0.763759136199951,0.779220779220779,theta,3.04737081341563e-27,4.3280996123305e-28,1.93763305344617e-27,3.64961518267331e-29,2.88076734811666e-27,4.27869065950155e-28,1.62508485250263e-27,3.65868513615048e-29,1.05783301640373,1.01154768053148,1.19232731168604,0.997520980040737
sub032,preGab2,b5,0.849384784698486,0.714285714285714,theta,3.57758105653097e-27,5.24243914601049e-28,3.15843061511436e-27,3.55211434161928e-29,2.88076734811666e-27,4.27869065950155e-28,1.62508485250263e-27,3.65868513615048e-29,1.24188475645902,1.22524378675723,1.94354812319516,0.970871832211468
sub032,preGab2,b1,0.791165113449097,0.753246753246753,gamma,3.05909298747398e-27,4.54639960063699e-28,1.69563588407847e-27,2.18125481857687e-29,2.90216511979361e-27,4.28535504584223e-28,1.61746941758617e-27,3.66355667576987e-29,1.05407268752907,1.0609155022168,1.04832639532001,0.595392677559299
sub032,preGab2,b2,0.88955283164978,0.792207792207792,gamma,2.9770253516398e-27,4.58988945929647e-28,1.60269968163985e-27,2.85347018682865e-29,2.90216511979361e-27,4.28535504584223e-28,1.61746941758617e-27,3.66355667576987e-29,1.0257946149706,1.07106398657672,0.990868615019403,0.778879771589453
sub032,preGab2,b3,0.82957911491394,0.701298701298701,gamma,3.00472406177235e-27,4.07734956622646e-28,1.5786143287956e-27,3.43691437204481e-29,2.90216511979361e-27,4.28535504584223e-28,1.61746941758617e-27,3.66355667576987e-29,1.03533876872796,0.951461319449462,0.975977852583727,0.938135990846264
sub032,preGab2,b4,0.880280017852783,0.688311688311688,gamma,2.57967462707644e-27,3.87510872383272e-28,1.48732112860817e-27,4.18001495016769e-29,2.90216511979361e-27,4.28535504584223e-28,1.61746941758617e-27,3.66355667576987e-29,0.88887934372938,0.904267833675172,0.919535857950115,1.14097182604369
sub032,preGab2,b5,0.868934154510498,0.74025974025974,gamma,2.89030857100548e-27,4.33802787921853e-28,1.72307606480876e-27,5.66612905123132e-29,2.90216511979361e-27,4.28535504584223e-28,1.61746941758617e-27,3.66355667576987e-29,0.995914585042988,1.01229135808185,1.06529127912674,1.5466197339613
sub033,preCue1,b1,0.930906057357788,0.903614457831325,alpha,2.56060138510288e-28,1.17415821348355e-28,1.0278217487205e-27,3.49767028103367e-29,8.22257508557352e-28,1.1465005423878e-28,1.26192772209989e-27,3.53820337942015e-29,0.311411128321035,1.02412355692231,0.814485434245134,0.988544158139061
sub033,preCue1,b2,0.890451908111572,0.783132530120482,alpha,3.94507019389061e-28,1.15312001951321e-28,1.31564319337074e-27,3.74260880257778e-29,8.22257508557352e-28,1.1465005423878e-28,1.26192772209989e-27,3.53820337942015e-29,0.479785244018291,1.00577363627899,1.04256620274691,1.05777096487628
sub033,preCue1,b3,0.889847040176392,0.807228915662651,alpha,5.5427397773854e-28,1.17939678570968e-28,1.39709019117206e-27,3.65117162596455e-29,8.22257508557352e-28,1.1465005423878e-28,1.26192772209989e-27,3.53820337942015e-29,0.674088070914685,1.02869274117687,1.10710793233645,1.03192813821882
sub033,preCue1,b4,0.838176965713501,0.879518072289157,alpha,8.14135881674342e-28,1.18123341361903e-28,1.26383835462404e-27,3.38208019857347e-29,8.22257508557352e-28,1.1465005423878e-28,1.26192772209989e-27,3.53820337942015e-29,0.9901227695722,1.03029468364567,1.00151405860312,0.955875012229439
sub033,preCue1,b5,0.929862022399902,0.879518072289157,alpha,2.09231052547453e-27,1.04459427961352e-28,1.3052451226121e-27,3.41748598895126e-29,8.22257508557352e-28,1.1465005423878e-28,1.26192772209989e-27,3.53820337942015e-29,2.54459278717379,0.91111538197615,1.03432637206838,0.965881726536401
sub033,preCue1,b1,0.878217935562134,0.891566265060241,beta,9.00806505971364e-28,5.67669414075707e-29,1.30924820332358e-27,3.38184911600965e-29,8.31417132806246e-28,1.14990070459145e-28,1.25291806598093e-27,3.54103707170099e-29,1.0834591571753,0.493668202662241,1.04495915484988,0.95504482091884
sub033,preCue1,b2,0.929849863052368,0.855421686746988,beta,8.1233042297204e-28,8.32911741006887e-29,1.21797022684141e-27,3.55694713317426e-29,8.31417132806246e-28,1.14990070459145e-28,1.25291806598093e-27,3.54103707170099e-29,0.977043160308974,0.724333620877999,0.972106843944211,1.00449305137199
sub033,preCue1,b3,0.890451908111572,0.807228915662651,beta,9.17632620148683e-28,1.04806561983937e-28,1.32829702732655e-27,3.67943377037408e-29,8.31417132806246e-28,1.14990070459145e-28,1.25291806598093e-27,3.54103707170099e-29,1.10369702997512,0.911440105788733,1.06016272204249,1.03908366274364
sub033,preCue1,b4,0.88388204574585,0.891566265060241,beta,8.06891796953281e-28,1.30949478017179e-28,1.19109656148558e-27,3.42382314264681e-29,8.31417132806246e-28,1.14990070459145e-28,1.25291806598093e-27,3.54103707170099e-29,0.970501767542142,1.13878944063874,0.950657983012683,0.966898417982992
sub033,preCue1,b5,0.941916942596436,0.807228915662651,beta,7.19424317985858e-28,1.9913619678635e-28,1.21797831092752e-27,3.66313219630015e-29,8.31417132806246e-28,1.14990070459145e-28,1.25291806598093e-27,3.54103707170099e-29,0.865298884998456,1.73176863003229,0.972113296150734,1.03448004698254
sub033,preCue1,b1,0.832951068878174,0.855421686746988,theta,8.63092098332633e-28,1.18775575164976e-28,5.13073821495487e-28,3.5071743003844e-29,8.36047765764681e-28,1.14339607789951e-28,1.25986645756187e-27,3.54023721680633e-29,1.03234783187683,1.03879641937529,0.407244607883601,0.990660818923384
sub033,preCue1,b2,0.860751867294312,0.855421686746988,theta,8.09349442105364e-28,1.19308814025954e-28,8.34106594137763e-28,3.65536617284781e-29,8.36047765764681e-28,1.14339607789951e-28,1.25986645756187e-27,3.54023721680633e-29,0.968066030731033,1.04346006018432,0.662059529509142,1.03252012478004
sub033,preCue1,b3,0.909020900726318,0.855421686746988,theta,7.39234908064109e-28,1.09344226484845e-28,1.10880226241408e-27,3.45569236899837e-29,8.36047765764681e-28,1.14339607789951e-28,1.25986645756187e-27,3.54023721680633e-29,0.88420176254879,0.956311015914257,0.880095073377744,0.976118874914201
sub033,preCue1,b4,0.931854009628296,0.855421686746988,theta,9.59598761838954e-28,1.12660598286991e-28,1.48560604457148e-27,3.58418964862872e-29,8.36047765764681e-28,1.14339607789951e-28,1.25986645756187e-27,3.54023721680633e-29,1.14777982925565,0.985315591548609,1.17917739269483,1.01241510925136
sub033,preCue1,b5,0.889847040176392,0.843373493975904,theta,8.08963618482346e-28,1.11608824986987e-28,2.35774356519056e-27,3.49876359317234e-29,8.36047765764681e-28,1.14339607789951e-28,1.25986645756187e-27,3.54023721680633e-29,0.9676045455877,0.976116912977517,1.87142339653469,0.988285072131014
sub033,preCue1,b1,0.919900894165039,0.903614457831325,gamma,7.28833463176869e-28,1.18864748405901e-28,1.24357733802391e-27,2.16870733146929e-29,8.34062229710851e-28,1.14789976049972e-28,1.25740152532033e-27,3.54318318541108e-29,0.873835832884481,1.03549763225105,0.989005749541376,0.612078805408328
sub033,preCue1,b2,0.923039197921753,0.807228915662651,gamma,9.36351943596468e-28,1.01024833436999e-28,1.22577952128117e-27,2.72360329543172e-29,8.34062229710851e-28,1.14789976049972e-28,1.25740152532033e-27,3.54318318541108e-29,1.12264038610294,0.880084105889343,0.974851307714847,0.768688253727905
sub033,preCue1,b3,0.83056902885437,0.843373493975904,gamma,7.83330509891307e-28,1.11828928294157e-28,1.3016716283283e-27,3.27428989484084e-29,8.34062229710851e-28,1.14789976049972e-28,1.25740152532033e-27,3.54318318541108e-29,0.939175138242225,0.974204648718405,1.03520761039055,0.924109684286888
sub033,preCue1,b4,0.94233512878418,0.879518072289157,gamma,9.92214859823752e-28,1.17121510325206e-28,1.24057450303512e-27,3.9843600738196e-29,8.34062229710851e-28,1.14789976049972e-28,1.25740152532033e-27,3.54318318541108e-29,1.18961730249759,1.02031130552914,0.986617622178462,1.1245142758142
sub033,preCue1,b5,0.809931993484497,0.819277108433735,gamma,7.29580372065858e-28,1.25109859787599e-28,1.27540463593318e-27,5.56495533149395e-29,8.34062229710851e-28,1.14789976049972e-28,1.25740152532033e-27,3.54318318541108e-29,0.874731340272758,1.08990230761207,1.01431771017476,1.57060898076268
sub033,preGab1,b1,0.890451908111572,0.855421686746988,alpha,4.3155669337385e-28,1.23817477909539e-28,1.01963591043184e-27,3.31966752098768e-29,1.5764366923948e-27,1.21558734697377e-28,1.22896215803295e-27,3.64880814481782e-29,0.273754534803592,1.01858149657271,0.829672340817922,0.909795031482374
sub033,preGab1,b2,0.940563917160034,0.831325301204819,alpha,7.41612098552174e-28,1.31257738701697e-28,1.14838807607601e-27,3.49773674554712e-29,1.5764366923948e-27,1.21558734697377e-28,1.22896215803295e-27,3.64880814481782e-29,0.470435699784161,1.07978862258205,0.934437296193152,0.958597056004367
sub033,preGab1,b3,0.83056902885437,0.831325301204819,alpha,1.16950479821075e-27,1.05851630105995e-28,1.31206171523993e-27,3.85528708633586e-29,1.5764366923948e-27,1.21558734697377e-28,1.22896215803295e-27,3.64880814481782e-29,0.741866009496478,0.87078588280402,1.06761766964411,1.05658805103559
sub033,preGab1,b4,0.8714599609375,0.91566265060241,alpha,1.97252437770311e-27,1.16961509344406e-28,1.35577881024396e-27,4.0442420380407e-29,1.5764366923948e-27,1.21558734697377e-28,1.22896215803295e-27,3.64880814481782e-29,1.25125505338664,0.962181036480711,1.10319003834422,1.10837344073146
sub033,preGab1,b5,0.909020900726318,0.819277108433735,alpha,3.56698549413409e-27,1.29905317425247e-28,1.308946278173e-27,3.52710733317776e-29,1.5764366923948e-27,1.21558734697377e-28,1.22896215803295e-27,3.64880814481782e-29,2.26268870252913,1.06866296156051,1.0650826550006,0.966646420746207
sub033,preGab1,b1,0.772077083587646,0.891566265060241,beta,1.41611752430792e-27,6.00428977979597e-29,1.15880248137869e-27,3.34702360667552e-29,1.55888358956398e-27,1.21807363815117e-28,1.22988745735153e-27,3.64768761233158e-29,0.908417750875168,0.492933234226257,0.94220204820536,0.917574080455898
sub033,preGab1,b2,0.920604944229126,0.855421686746988,beta,1.55779607985132e-27,8.533097793606e-29,1.19952638060898e-27,3.91052963247498e-29,1.55888358956398e-27,1.21807363815117e-28,1.22988745735153e-27,3.64768761233158e-29,0.999302379138544,0.70054038822791,0.9753139390429,1.07205716280495
sub033,preGab1,b3,0.838176965713501,0.843373493975904,beta,1.44125088293816e-27,1.07256021811015e-28,1.15119257384717e-27,3.81881428746413e-29,1.55888358956398e-27,1.21807363815117e-28,1.22988745735153e-27,3.64768761233158e-29,0.924540416350957,0.88053807628422,0.936014565370215,1.04691374188788
sub033,preGab1,b4,0.929849863052368,0.795180722891566,beta,1.59028662328887e-27,1.39016864265763e-28,1.34706228849768e-27,3.56133161702218e-29,1.55888358956398e-27,1.21807363815117e-28,1.22988745735153e-27,3.64768761233158e-29,1.02014456623645,1.14128456533028,1.09527280764248,0.97632582488219
sub033,preGab1,b5,0.943908214569092,0.891566265060241,beta,1.78896683743364e-27,2.17390057264786e-28,1.29285356242513e-27,3.60073891802111e-29,1.55888358956398e-27,1.21807363815117e-28,1.22988745735153e-27,3.64768761233158e-29,1.14759488739888,1.78470373593133,1.05119663973905,0.987129189969077
sub033,preGab1,b1,0.890451908111572,0.807228915662651,theta,1.47530524664815e-27,1.22382344198662e-28,5.81763069749238e-28,3.66509877452165e-29,1.58025939253224e-27,1.21720751751541e-28,1.23231750772912e-27,3.64648850589195e-29,0.933584229032226,1.00543532994663,0.472088618477307,1.00510361368194
sub033,preGab1,b2,0.849586009979248,0.891566265060241,theta,1.58744417419647e-27,1.18532911882898e-28,8.53310216320938e-28,3.45676178579076e-29,1.58025939253224e-27,1.21720751751541e-28,1.23231750772912e-27,3.64648850589195e-29,1.00454658374326,0.973810218695086,0.692443474160645,0.947970021077914
sub033,preGab1,b3,0.940563917160034,0.867469879518072,theta,1.52971682532287e-27,1.17079097909434e-28,1.10625425960897e-27,3.54124480580727e-29,1.58025939253224e-27,1.21720751751541e-28,1.23231750772912e-27,3.64648850589195e-29,0.968016284258002,0.961866372205935,0.897702298856036,0.971138343117048
sub033,preGab1,b4,0.912211894989014,0.879518072289157,theta,1.6460598910207e-27,1.26877790528693e-28,1.41628032141091e-27,3.82133146214037e-29,1.58025939253224e-27,1.21720751751541e-28,1.23231750772912e-27,3.64648850589195e-29,1.04163904913295,1.04236778612475,1.14928199309673,1.04794830861688
sub033,preGab1,b5,0.831504821777344,0.819277108433735,theta,1.66277082547302e-27,1.23731614238016e-28,2.20397967155553e-27,3.74800570119969e-29,1.58025939253224e-27,1.21720751751541e-28,1.23231750772912e-27,3.64648850589195e-29,1.05221385383356,1.0165202930276,1.78848361540929,1.02783971350622
sub033,preGab1,b1,0.790868997573853,0.843373493975904,gamma,1.33865713541535e-27,1.25251827079062e-28,1.16495164267341e-27,2.18361910707626e-29,1.57931129716455e-27,1.21982576901063e-28,1.22960338776844e-27,3.649354884822e-29,0.847620819162591,1.02680096011294,0.947420651457086,0.59835756619838
sub033,preGab1,b2,0.9030921459198,0.867469879518072,gamma,1.78658965297389e-27,1.14128911817806e-28,1.30330291913173e-27,2.81815014040667e-29,1.57931129716455e-27,1.21982576901063e-28,1.22960338776844e-27,3.649354884822e-29,1.1312460413482,0.935616501284227,1.05993764501336,0.772232416235433
sub033,preGab1,b3,0.941916942596436,0.795180722891566,gamma,1.61237046639114e-27,1.17248770224351e-28,1.1629196932733e-27,3.35882427410961e-29,1.57931129716455e-27,1.21982576901063e-28,1.22960338776844e-27,3.649354884822e-29,1.02093264911481,0.961192763778463,0.945768127220142,0.920388501562091
sub033,preGab1,b4,0.952732086181641,0.891566265060241,gamma,1.61608404796484e-27,1.29671593849187e-28,1.14261700478003e-27,4.12812648247299e-29,1.57931129716455e-27,1.21982576901063e-28,1.22960338776844e-27,3.649354884822e-29,1.02328404214313,1.06303373107424,0.929256552272295,1.13119348837304
sub033,preGab1,b5,0.890247106552124,0.855421686746988,gamma,1.54285518307751e-27,1.23611781534907e-28,1.37422567898372e-27,5.75805442004445e-29,1.57931129716455e-27,1.21982576901063e-28,1.22960338776844e-27,3.649354884822e-29,0.976916448231269,1.01335604375013,1.11761702403711,1.57782802763106
sub033,preCue2,b1,1.00149297714233,0.795180722891566,alpha,2.8557729620463e-28,1.07907898854756e-28,1.02218255274556e-27,3.45672184363706e-29,1.17942688529587e-27,1.00418585069089e-28,1.21779994298632e-27,3.6803127807335e-29,0.242132259120911,1.07458095312251,0.839368205453299,0.939246756887909
sub033,preCue2,b2,0.890426874160767,0.867469879518072,alpha,5.01230477265561e-28,9.02928594436488e-29,1.16421186218453e-27,3.60487665896631e-29,1.17942688529587e-27,1.00418585069089e-28,1.21779994298632e-27,3.6803127807335e-29,0.424977998648742,0.899164824733651,0.955995990055328,0.979502796022637
sub033,preCue2,b3,0.929849863052368,0.843373493975904,alpha,7.20697561526819e-28,9.5604056887917e-29,1.35524537315227e-27,3.5667627760551e-29,1.17942688529587e-27,1.00418585069089e-28,1.21779994298632e-27,3.6803127807335e-29,0.611057430105998,0.952055407095612,1.11286371867361,0.969146642841652
sub033,preCue2,b4,0.828280210494995,0.903614457831325,alpha,1.31531596353481e-27,9.89297218516043e-29,1.24222900599097e-27,4.07669069535363e-29,1.17942688529587e-27,1.00418585069089e-28,1.21779994298632e-27,3.6803127807335e-29,1.11521619519878,0.985173429634957,1.0200599968372,1.10770223571626
sub033,preCue2,b5,0.841217994689941,0.843373493975904,alpha,3.07431312794756e-27,1.0935838830752e-28,1.30513092085828e-27,3.6965119296554e-29,1.17942688529587e-27,1.00418585069089e-28,1.21779994298632e-27,3.6803127807335e-29,2.60661611692557,1.08902538541327,1.07171208898056,1.00440156853154
sub033,preCue2,b1,0.890451908111572,0.831325301204819,beta,9.67940190143696e-28,5.36564975339436e-29,1.12712687948667e-27,3.61047774100129e-29,1.18271870451307e-27,1.00296911882677e-28,1.21980374597207e-27,3.67139903696965e-29,0.818402707634697,0.534976566344423,0.924023133400408,0.983406517418863
sub033,preCue2,b2,0.831504821777344,0.91566265060241,beta,1.15693633164105e-27,7.3093896773571e-29,1.35019054696097e-27,3.61004557560359e-29,1.18271870451307e-27,1.00296911882677e-28,1.21980374597207e-27,3.67139903696965e-29,0.978200756635001,0.728775147724121,1.10689162204941,0.983288806052339
sub033,preCue2,b3,0.79749608039856,0.879518072289157,beta,1.24668687971256e-27,8.84654988200376e-29,1.14530108812641e-27,3.74044571773381e-29,1.18271870451307e-27,1.00296911882677e-28,1.21980374597207e-27,3.67139903696965e-29,1.05408570521071,0.882036118156069,0.93892242248667,1.01880664021232
sub033,preCue2,b4,0.919900894165039,0.819277108433735,beta,1.26098124934378e-27,1.13351030354818e-28,1.2411679167439e-27,3.66193829246174e-29,1.18271870451307e-27,1.00296911882677e-28,1.21980374597207e-27,3.67139903696965e-29,1.06617173173306,1.13015473983298,1.01751443282772,0.997423122789802
sub033,preCue2,b5,1.00071001052856,0.807228915662651,beta,1.28104887172426e-27,1.72917635931014e-28,1.2352322985424e-27,3.73408785804781e-29,1.18271870451307e-27,1.00296911882677e-28,1.21980374597207e-27,3.67139903696965e-29,1.08313909878654,1.72405742794241,1.01264838923579,1.01707491352667
sub033,preCue2,b1,0.772027969360352,0.91566265060241,theta,9.4988878207403e-28,9.50383274667273e-29,5.42005611866161e-28,3.66734764643298e-29,1.18712883448143e-27,1.00392628139948e-28,1.22013713882837e-27,3.67744572860231e-29,0.800156440045506,0.946666396005129,0.444216961043097,0.997254049980726
