sub,eyes,compare,behavior,abs_vis,rel_vis,lat_som
sub018,closed,accuracy,incorrect,2.4912147276833,-0.0840473845960885,0.074215121294468
sub018,closed,accuracy_e,correct_e,2.93097634963125,0.0152730787246514,0.0377035326294681
sub018,closed,accuracy_e,incorrect_e,2.4912147276833,-0.0840473845960885,0.074215121294468
sub018,closed,rt,fast,2.7253467409022,0.083540439652576,0.0190376941670609
sub018,closed,rt,slow,2.90851458898947,-0.062753059802611,0.0718397939317893
sub020,open,accuracy,correct,3.42436939455919,0.138374614729952,0.204091353145523
sub020,open,accuracy,incorrect,3.51611856338987,-0.00325568935651274,0.0999781387670982
sub020,open,accuracy_e,correct_e,3.54664410730652,0.0842596082557194,0.211058886169155
sub020,open,accuracy_e,incorrect_e,3.51611856338987,-0.00325568935651274,0.0999781387670982
sub020,open,rt,fast,2.906603258477,-0.0798261406010982,0.169391655820007
sub020,open,rt,slow,3.92905156014491,0.390347519892041,0.229837233136768
sub020,closed,accuracy,correct,3.32362810952952,-0.136242406244155,0.185740019996889
sub020,closed,accuracy,incorrect,3.28118430305263,-0.187204313647909,0.171935729791558
sub020,closed,accuracy_e,correct_e,3.57356113821869,0.127019112082107,0.127647541214352
sub020,closed,accuracy_e,incorrect_e,3.28118430305263,-0.187204313647909,0.171935729791558
sub020,closed,rt,fast,3.53729934702548,-0.153714360039478,0.217506529362322
sub020,closed,rt,slow,3.05934795583782,-0.0913250867121215,0.151743758030663
sub021,open,accuracy,correct,4.90309712395022,0.324165041669689,0.0366455992127055
sub021,open,accuracy,incorrect,4.96716485669339,0.459322447392253,0.101228978990267
sub021,open,accuracy_e,correct_e,4.95236488401205,0.313023810412874,0.0135671770418071
sub021,open,accuracy_e,incorrect_e,4.96716485669339,0.459322447392253,0.101228978990267
sub021,open,rt,fast,4.83703185426325,0.301010317754882,0.05595056700244
sub021,open,rt,slow,4.99368441244494,0.391047454334634,0.0200952224189549
sub021,closed,accuracy,correct,5.96093202405731,-0.156265345975846,0.0743686348571394
sub021,closed,accuracy,incorrect,6.32504740938248,0.0329033204258578,0.0455651134649177
sub021,closed,accuracy_e,correct_e,6.32353479582111,-0.0822865958774704,0.17713931812674
sub021,closed,accuracy_e,incorrect_e,6.32504740938248,0.0329033204258578,0.0455651134649177
sub021,closed,rt,fast,6.1832733021037,-0.222107293965447,0.0501109442764161
sub021,closed,rt,slow,5.73254338675839,-0.0219965110600304,0.095077546032167
sub022,open,accuracy,correct,4.27650181603249,0.473314317723963,0.38078047400093
sub022,open,accuracy,incorrect,4.41575366047103,0.377169484009052,0.191713959059518
sub022,open,accuracy_e,correct_e,4.47127910043759,0.068223602888961,0.43174911410603
sub022,open,accuracy_e,incorrect_e,4.41575366047103,0.377169484009052,0.191713959059518
sub022,open,rt,fast,4.4375158369484,0.666838848510209,0.470181505726716
sub022,open,rt,slow,4.1094080456072,0.327797137723966,0.265725531784681
sub022,closed,accuracy,correct,6.74712501227083,0.00298334086873989,0.328645262166917
sub022,closed,accuracy,incorrect,6.1062714592397,-0.310508630420874,0.366293768479102
sub022,closed,accuracy_e,correct_e,6.75982089053537,-0.0762404387640199,0.299600942767669
sub022,closed,accuracy_e,incorrect_e,6.1062714592397,-0.310508630420874,0.366293768479102
sub022,closed,rt,fast,6.69304153117833,-0.0185339268609596,0.338217737498917
sub022,closed,rt,slow,6.79986967818167,0.0355623027165707,0.320074001125343
sub023,open,accuracy,correct,2.54296116246364,0.173701909598159,0.111718230556386
sub023,open,accuracy,incorrect,2.40947472642602,-0.0583108592527004,-0.106156804768033
sub023,open,accuracy_e,correct_e,2.67622722802468,0.194837541988155,0.146250985707201
sub023,open,accuracy_e,incorrect_e,2.40947472642602,-0.0583108592527004,-0.106156804768033
sub023,open,rt,fast,2.51104215531888,0.234896122943573,0.224971079419226
sub023,open,rt,slow,2.57280236545811,0.131265133056082,0.00290043428493198
sub023,closed,accuracy,correct,4.50675558008635,-0.140945630913535,0.058019711783539
sub023,closed,accuracy,incorrect,4.58265608705353,-0.173594363787199,0.30397267838224
sub023,closed,accuracy_e,correct_e,4.68323101251082,-0.0422534639711939,0.0746087619536979
sub023,closed,accuracy_e,incorrect_e,4.58265608705353,-0.173594363787199,0.30397267838224
sub023,closed,rt,fast,4.71391555064701,0.172223177349986,0.038900811308449
sub023,closed,rt,slow,4.26161339315444,-0.363498647992122,0.0610047809813668
sub024,open,accuracy,correct,3.97787787746153,1.10222169977469,-0.000275845793098675
