sub,eyes,measure,roi,cond,compare,window,peak,band,value
sub002,closed,somatovisual balance,max-Brodmann area 18,slow,rt,500pre,source,alpha,-0.546200129242139
sub002,closed,somatovisual balance,max-Brodmann area 19,correct,accuracy,500pre,source,alpha,-0.738344102821477
sub002,closed,somatovisual balance,max-Brodmann area 19,incorrect,accuracy,500pre,source,alpha,-0.696628375010101
sub002,closed,somatovisual balance,max-Brodmann area 19,correct_e,accuracy_e,500pre,source,alpha,-0.752479185202977
sub002,closed,somatovisual balance,max-Brodmann area 19,incorrect_e,accuracy_e,500pre,source,alpha,-0.696628375010101
sub002,closed,somatovisual balance,max-Brodmann area 19,fast,rt,500pre,source,alpha,-0.70367069737511
sub002,closed,somatovisual balance,max-Brodmann area 19,slow,rt,500pre,source,alpha,-0.758627961615802
sub002,open,visual power,Brodmann area 17,correct,accuracy,500pre,source,beta,-0.0396442365326434
sub002,open,visual power,Brodmann area 17,incorrect,accuracy,500pre,source,beta,0.162239206259462
sub002,open,visual power,Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.0614495681212734
sub002,open,visual power,Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,0.162239206259462
sub002,open,visual power,Brodmann area 17,fast,rt,500pre,source,beta,-0.00159777303828148
sub002,open,visual power,Brodmann area 17,slow,rt,500pre,source,beta,-0.0244384146610339
sub002,open,visual power,Brodmann area 18,correct,accuracy,500pre,source,beta,-0.124942390757706
sub002,open,visual power,Brodmann area 18,incorrect,accuracy,500pre,source,beta,0.158440395375509
sub002,open,visual power,Brodmann area 18,correct_e,accuracy_e,500pre,source,beta,-0.247217716978431
sub002,open,visual power,Brodmann area 18,incorrect_e,accuracy_e,500pre,source,beta,0.158440395375509
sub002,open,visual power,Brodmann area 18,fast,rt,500pre,source,beta,-0.108134320760842
sub002,open,visual power,Brodmann area 18,slow,rt,500pre,source,beta,-0.0776731650993801
sub002,open,visual power,Brodmann area 19,correct,accuracy,500pre,source,beta,-0.121316911460299
sub002,open,visual power,Brodmann area 19,incorrect,accuracy,500pre,source,beta,0.102902545155818
sub002,open,visual power,Brodmann area 19,correct_e,accuracy_e,500pre,source,beta,-0.119439643088534
sub002,open,visual power,Brodmann area 19,incorrect_e,accuracy_e,500pre,source,beta,0.102902545155818
sub002,open,visual power,Brodmann area 19,fast,rt,500pre,source,beta,-0.26182146307027
sub002,open,visual power,Brodmann area 19,slow,rt,500pre,source,beta,0.068846258959806
sub002,open,somato lateralisation index,max,correct,accuracy,500pre,source,beta,-0.0548985566467195
sub002,open,somato lateralisation index,max,incorrect,accuracy,500pre,source,beta,0.120792021982637
sub002,open,somato lateralisation index,max,correct_e,accuracy_e,500pre,source,beta,-0.12025860088295
sub002,open,somato lateralisation index,max,incorrect_e,accuracy_e,500pre,source,beta,0.120792021982637
sub002,open,somato lateralisation index,max,fast,rt,500pre,source,beta,-0.0255000385094217
sub002,open,somato lateralisation index,max,slow,rt,500pre,source,beta,-0.0783191743313806
sub002,open,somatovisual balance,max-Brodmann area 17,correct,accuracy,500pre,source,beta,-0.618776841999938
sub002,open,somatovisual balance,max-Brodmann area 17,incorrect,accuracy,500pre,source,beta,-0.635369788631168
sub002,open,somatovisual balance,max-Brodmann area 17,correct_e,accuracy_e,500pre,source,beta,-0.650854156915087
sub002,open,somatovisual balance,max-Brodmann area 17,incorrect_e,accuracy_e,500pre,source,beta,-0.635369788631168
