suj,win,cue,bin,rt,corr
sub009,preCue2,retro,b4,1.67910158634186,0.807692307692308
sub009,preCue2,retro,b5,1.69302999973297,0.769230769230769
sub009,preCue2,retro,b6,1.56768345832825,0.615384615384615
sub009,preCue2,retro,b7,1.7562894821167,0.615384615384615
sub009,preProbe,pre,b1,1.26600003242493,0.814814814814815
sub009,preProbe,pre,b2,1.28103089332581,0.888888888888889
sub009,preProbe,pre,b3,1.58768701553345,0.740740740740741
sub009,preProbe,pre,b4,2.0317051410675,0.62962962962963
sub009,preProbe,pre,b5,1.99703979492188,0.666666666666667
sub009,preProbe,pre,b6,1.95444083213806,0.851851851851852
sub009,preProbe,pre,b7,2.21937203407288,0.666666666666667
sub009,preProbe,retro,b1,1.34499907493591,0.807692307692308
sub009,preProbe,retro,b2,1.34270405769348,0.692307692307692
sub009,preProbe,retro,b3,1.87833845615387,0.730769230769231
sub009,preProbe,retro,b4,1.71441853046417,0.730769230769231
sub009,preProbe,retro,b5,2.08917856216431,0.653846153846154
sub009,preProbe,retro,b6,2.02970802783966,0.769230769230769
sub009,preProbe,retro,b7,1.82011651992798,0.653846153846154
sub010,preCue1,pre,b1,0.49249804019928,0.75
sub010,preCue1,pre,b2,0.547445058822632,0.666666666666667
sub010,preCue1,pre,b3,0.488438606262207,0.791666666666667
sub010,preCue1,pre,b4,0.558679580688477,0.708333333333333
sub010,preCue1,pre,b5,0.61709201335907,0.833333333333333
sub010,preCue1,pre,b6,0.392773509025574,0.791666666666667
sub010,preCue1,pre,b7,0.678778529167175,0.75
sub010,preCue1,retro,b1,0.52823281288147,0.814814814814815
sub010,preCue1,retro,b2,0.578243970870972,0.814814814814815
sub010,preCue1,retro,b3,0.43712592124939,0.814814814814815
sub010,preCue1,retro,b4,0.47782301902771,0.851851851851852
sub010,preCue1,retro,b5,0.507989883422852,0.666666666666667
sub010,preCue1,retro,b6,0.496335983276367,0.703703703703704
sub010,preCue1,retro,b7,0.951195955276489,0.814814814814815
sub010,preTarget,pre,b1,0.442258358001709,0.708333333333333
sub010,preTarget,pre,b2,0.407888650894165,0.666666666666667
sub010,preTarget,pre,b3,0.425318956375122,0.833333333333333
sub010,preTarget,pre,b4,0.538315057754517,0.625
sub010,preTarget,pre,b5,0.473434567451477,0.708333333333333
sub010,preTarget,pre,b6,0.7697674036026,0.958333333333333
sub010,preTarget,pre,b7,0.614542961120605,0.75
sub010,preTarget,retro,b1,0.47782301902771,0.814814814814815
sub010,preTarget,retro,b2,0.409409046173096,0.851851851851852
sub010,preTarget,retro,b3,0.627340078353882,0.777777777777778
sub010,preTarget,retro,b4,0.638206958770752,0.703703703703704
sub010,preTarget,retro,b5,0.728842973709106,0.814814814814815
sub010,preTarget,retro,b6,0.516439914703369,0.814814814814815
sub010,preTarget,retro,b7,0.607742071151733,0.703703703703704
sub010,preCue2,pre,b1,0.990492582321167,0.791666666666667
sub010,preCue2,pre,b2,0.513755083084106,0.833333333333333
sub010,preCue2,pre,b3,0.344000577926636,0.583333333333333
sub010,preCue2,pre,b4,0.469559073448181,0.666666666666667
sub010,preCue2,pre,b5,0.461021065711975,0.75
sub010,preCue2,pre,b6,0.704587578773499,0.75
sub010,preCue2,pre,b7,0.452071070671082,0.916666666666667
sub010,preCue2,retro,b1,0.488068103790283,0.851851851851852
sub010,preCue2,retro,b2,0.517107009887695,0.814814814814815
sub010,preCue2,retro,b3,0.650734186172485,0.777777777777778
sub010,preCue2,retro,b4,0.398129940032959,0.851851851851852
