sub,eye,measure,window,peak,compare,cond,value
sub035,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0216277322866259
sub035,open,laterilsation index,1000pre,corinne,rt,fast,0.0202222158560057
sub035,open,laterilsation index,1000pre,corinne,rt,slow,0.0228794765627348
sub035,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.697915526882687
sub035,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.68868038185102
sub035,open,somatovisual balance,1000pre,corinne,rt,fast,0.682018258306011
sub035,open,somatovisual balance,1000pre,corinne,rt,slow,0.712237896722668
sub035,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.0666217216739821
sub035,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.102810453496848
sub035,closed,visual power,1000pre,corinne,rt,fast,0.0779005646612187
sub035,closed,visual power,1000pre,corinne,rt,slow,0.0204586824216044
sub035,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0138666243691855
sub035,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0219538504332303
sub035,closed,laterilsation index,1000pre,corinne,rt,fast,0.0159787645617605
sub035,closed,laterilsation index,1000pre,corinne,rt,slow,0.0183543172350303
sub035,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.730285997414798
sub035,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.718633233079373
sub035,closed,somatovisual balance,1000pre,corinne,rt,fast,0.734482794860341
sub035,closed,somatovisual balance,1000pre,corinne,rt,slow,0.723053477112372
sub036,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.599177698355474
sub036,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.59279907668093
sub036,open,visual power,1000pre,corinne,rt,fast,0.520403260699215
sub036,open,visual power,1000pre,corinne,rt,slow,0.67279104853232
sub036,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0789181946823498
sub036,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0574407225793858
sub036,open,laterilsation index,1000pre,corinne,rt,fast,0.0910858129343173
sub036,open,laterilsation index,1000pre,corinne,rt,slow,0.0682219121481948
sub036,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.587961272450753
sub036,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.549328236471222
sub036,open,somatovisual balance,1000pre,corinne,rt,fast,0.586938498706236
sub036,open,somatovisual balance,1000pre,corinne,rt,slow,0.562060058776674
sub036,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.0946903253629065
sub036,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.215509666138125
sub036,closed,visual power,1000pre,corinne,rt,fast,0.218411834964467
sub036,closed,visual power,1000pre,corinne,rt,slow,0.271950727519078
sub036,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0201752054902009
sub036,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.021300665933579
sub036,closed,laterilsation index,1000pre,corinne,rt,fast,0.0174897455052315
sub036,closed,laterilsation index,1000pre,corinne,rt,slow,0.00414699714182626
sub036,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.588703261749239
sub036,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.567690034377804
sub036,closed,somatovisual balance,1000pre,corinne,rt,fast,0.577886906932853
sub036,closed,somatovisual balance,1000pre,corinne,rt,slow,0.589256631902859
sub037,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.249371901924331
sub037,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,-0.0377848514023288
sub037,open,visual power,1000pre,corinne,rt,fast,0.141066878540143
sub037,open,visual power,1000pre,corinne,rt,slow,0.0684784628776399
sub037,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.0156892775550743
sub037,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.0843843073490472
sub037,open,laterilsation index,1000pre,corinne,rt,fast,0.0165083523200419
sub037,open,laterilsation index,1000pre,corinne,rt,slow,-0.045084536117636
sub037,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.471179233367193
sub037,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.488197416403493
sub037,open,somatovisual balance,1000pre,corinne,rt,fast,0.515205010452792
sub037,open,somatovisual balance,1000pre,corinne,rt,slow,0.477556166110419
sub037,closed,visual power,1000pre,corinne,accuracy_e,correct_e,-0.131775549160246
sub037,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,-0.278319206937251
sub037,closed,visual power,1000pre,corinne,rt,fast,0.0374115397199622
sub037,closed,visual power,1000pre,corinne,rt,slow,-0.176046337437384
sub037,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,-0.022159217013578
sub037,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,0.029332622893628
sub037,closed,laterilsation index,1000pre,corinne,rt,fast,0.0166884158045085
sub037,closed,laterilsation index,1000pre,corinne,rt,slow,-0.0019460027659503
sub037,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.590028180944228
sub037,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.539491967461667
sub037,closed,somatovisual balance,1000pre,corinne,rt,fast,0.630933564306902
sub037,closed,somatovisual balance,1000pre,corinne,rt,slow,0.546070835293964
sub039,open,visual power,1000pre,corinne,accuracy_e,correct_e,0.513379956540724
sub039,open,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.207825664530309
sub039,open,visual power,1000pre,corinne,rt,fast,0.43193918593366
sub039,open,visual power,1000pre,corinne,rt,slow,0.409314874143973
sub039,open,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.0795465131650443
sub039,open,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.044391774011647
sub039,open,laterilsation index,1000pre,corinne,rt,fast,0.0447548484991017
sub039,open,laterilsation index,1000pre,corinne,rt,slow,-0.00857348811235288
sub039,open,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.881276248983479
sub039,open,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.862835377581454
sub039,open,somatovisual balance,1000pre,corinne,rt,fast,0.875358627647748
sub039,open,somatovisual balance,1000pre,corinne,rt,slow,0.872229607352976
sub039,closed,visual power,1000pre,corinne,accuracy_e,correct_e,0.116412268288939
sub039,closed,visual power,1000pre,corinne,accuracy_e,incorrect_e,0.104170227878056
sub039,closed,visual power,1000pre,corinne,rt,fast,0.160470666725789
sub039,closed,visual power,1000pre,corinne,rt,slow,0.144055372977873
sub039,closed,laterilsation index,1000pre,corinne,accuracy_e,correct_e,0.015826645695279
sub039,closed,laterilsation index,1000pre,corinne,accuracy_e,incorrect_e,-0.0587730364037419
sub039,closed,laterilsation index,1000pre,corinne,rt,fast,0.0403525526680403
sub039,closed,laterilsation index,1000pre,corinne,rt,slow,-0.00961958370366123
sub039,closed,somatovisual balance,1000pre,corinne,accuracy_e,correct_e,0.913577970756946
sub039,closed,somatovisual balance,1000pre,corinne,accuracy_e,incorrect_e,0.875965588506713
sub039,closed,somatovisual balance,1000pre,corinne,rt,fast,0.911214251885787
sub039,closed,somatovisual balance,1000pre,corinne,rt,slow,0.904589235283117
