sub,eyes,measure,roi,cond,compare,band,value
sub008,open,absolute,Brodmann,correct,accuracy,alpha,8.41876726012379e-06
sub008,open,absolute,Brodmann,incorrect,accuracy,alpha,5.27677094071195e-06
sub008,open,absolute,Brodmann,correct_e,accuracy_e,alpha,7.68329690838444e-06
sub008,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,5.27677094071195e-06
sub008,open,absolute,Brodmann,fast,rt,alpha,7.80868842539427e-06
sub008,open,absolute,Brodmann,slow,rt,alpha,9.33252317024258e-06
sub008,closed,visual power,Brodmann,correct,accuracy,alpha,-0.296865007602065
sub008,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.428695744342815
sub008,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.17253402267214
sub008,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.428695744342815
sub008,closed,visual power,Brodmann,fast,rt,alpha,-0.300069065065762
sub008,closed,visual power,Brodmann,slow,rt,alpha,-0.305552545200725
sub008,closed,somato lateralisation index,max,correct,accuracy,alpha,0.010332347558148
sub008,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.106806317520609
sub008,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,-0.298364829820937
sub008,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.106806317520609
sub008,closed,somato lateralisation index,max,fast,rt,alpha,-3.02058050254571e-05
sub008,closed,somato lateralisation index,max,slow,rt,alpha,-0.00157015378952403
sub008,closed,absolute,Brodmann,correct,accuracy,alpha,8.25437070763534e-06
sub008,closed,absolute,Brodmann,incorrect,accuracy,alpha,7.28340737823599e-06
sub008,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,6.19441780956594e-06
sub008,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,7.28340737823599e-06
sub008,closed,absolute,Brodmann,fast,rt,alpha,8.55337947495382e-06
sub008,closed,absolute,Brodmann,slow,rt,alpha,7.85962253653056e-06
sub009,open,visual power,Brodmann,correct,accuracy,alpha,-0.0356940998997267
sub009,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.0403042576122728
sub009,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.103208052992347
sub009,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.0403042576122728
sub009,open,visual power,Brodmann,fast,rt,alpha,-0.101463161967037
sub009,open,visual power,Brodmann,slow,rt,alpha,0.0397747961671599
sub009,open,somato lateralisation index,max,correct,accuracy,alpha,0.211899288955201
sub009,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.344674712682237
sub009,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.344161217414606
sub009,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.344674712682237
sub009,open,somato lateralisation index,max,fast,rt,alpha,0.254128133386755
sub009,open,somato lateralisation index,max,slow,rt,alpha,0.156107454616477
sub009,open,absolute,Brodmann,correct,accuracy,alpha,1.05047574215081e-05
sub009,open,absolute,Brodmann,incorrect,accuracy,alpha,1.01688271664544e-05
sub009,open,absolute,Brodmann,correct_e,accuracy_e,alpha,1.00175377688951e-05
sub009,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.01688271664544e-05
sub009,open,absolute,Brodmann,fast,rt,alpha,9.94803595522548e-06
sub009,open,absolute,Brodmann,slow,rt,alpha,1.11769780252783e-05
sub009,closed,visual power,Brodmann,correct,accuracy,alpha,-0.206626186319074
sub009,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.206372873841854
sub009,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.175331663740847
sub009,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.206372873841854
sub009,closed,visual power,Brodmann,fast,rt,alpha,-0.160570173682599
sub009,closed,visual power,Brodmann,slow,rt,alpha,-0.250586112417776
sub009,closed,somato lateralisation index,max,correct,accuracy,alpha,0.176142821904407
sub009,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0731835318865657
sub009,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.384119593212684
sub009,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0731835318865657
sub009,closed,somato lateralisation index,max,fast,rt,alpha,0.272075943739271
sub009,closed,somato lateralisation index,max,slow,rt,alpha,0.105072980333421
sub009,closed,absolute,Brodmann,correct,accuracy,alpha,1.59076917605426e-05
sub009,closed,absolute,Brodmann,incorrect,accuracy,alpha,1.52919575594918e-05
sub009,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,1.64024519918837e-05
sub009,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.52919575594918e-05
sub009,closed,absolute,Brodmann,fast,rt,alpha,1.66109699139995e-05
sub009,closed,absolute,Brodmann,slow,rt,alpha,1.53774454510663e-05
sub010,open,visual power,Brodmann,correct,accuracy,alpha,0.30141907153443
sub010,open,visual power,Brodmann,incorrect,accuracy,alpha,0.0880177819502471
sub010,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.136757870816159
sub010,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,0.0880177819502471
sub010,open,visual power,Brodmann,fast,rt,alpha,0.570255526546098
sub010,open,visual power,Brodmann,slow,rt,alpha,0.0590844043619119
sub010,open,somato lateralisation index,max,correct,accuracy,alpha,0.286736268108362
sub010,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.481637334549065
sub010,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.312767239612125
sub010,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.481637334549065
sub010,open,somato lateralisation index,max,fast,rt,alpha,0.2913906949634
sub010,open,somato lateralisation index,max,slow,rt,alpha,0.313648564364761
sub010,open,absolute,Brodmann,correct,accuracy,alpha,1.25806224078772e-05
sub010,open,absolute,Brodmann,incorrect,accuracy,alpha,1.06985913695786e-05
sub010,open,absolute,Brodmann,correct_e,accuracy_e,alpha,1.27191064176221e-05
sub010,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.06985913695786e-05
sub010,open,absolute,Brodmann,fast,rt,alpha,1.33708041415767e-05
sub010,open,absolute,Brodmann,slow,rt,alpha,1.19588208673287e-05
sub010,closed,visual power,Brodmann,correct,accuracy,alpha,-0.303124303900004
sub010,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.296133084949258
sub010,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.334930429408927
sub010,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.296133084949258
sub010,closed,visual power,Brodmann,fast,rt,alpha,-0.293738616621868
sub010,closed,visual power,Brodmann,slow,rt,alpha,-0.31626827518715
sub010,closed,somato lateralisation index,max,correct,accuracy,alpha,0.708824500381716
sub010,closed,somato lateralisation index,max,incorrect,accuracy,alpha,-0.0738770027332519
