sub,eye,cue,measure,window,compare,cond,value
sub017,open,right,bal_ip_v,stim500pre,rt,fast,0.662
sub017,open,right,bal_ip_v,stim500pre,rt,slow,0.663
sub017,open,right,bal_ip_i,stim500pre,accuracy,correct,0.008
sub017,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.249
sub017,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.044
sub017,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.249
sub017,open,right,bal_ip_i,stim500pre,rt,fast,0.076
sub017,open,right,bal_ip_i,stim500pre,rt,slow,-0.06
sub017,closed,left,vis,stim500pre,accuracy,correct,0.102
sub017,closed,left,vis,stim500pre,accuracy,incorrect,-0.111
sub017,closed,left,vis,stim500pre,accuracy_e,correct_e,-0.056
sub017,closed,left,vis,stim500pre,accuracy_e,incorrect_e,-0.111
sub017,closed,left,vis,stim500pre,rt,fast,0.196
sub017,closed,left,vis,stim500pre,rt,slow,0.025
sub017,closed,left,lat,stim500pre,accuracy,correct,0.329
sub017,closed,left,lat,stim500pre,accuracy,incorrect,0.296
sub017,closed,left,lat,stim500pre,accuracy_e,correct_e,0.284
sub017,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.296
sub017,closed,left,lat,stim500pre,rt,fast,0.259
sub017,closed,left,lat,stim500pre,rt,slow,0.391
sub017,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.258
sub017,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.25
sub017,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.299
sub017,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.25
sub017,closed,left,bal_ip_v,stim500pre,rt,fast,0.176
sub017,closed,left,bal_ip_v,stim500pre,rt,slow,0.338
sub017,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.19
sub017,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.195
sub017,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.168
sub017,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.195
sub017,closed,left,bal_ip_i,stim500pre,rt,fast,-0.155
sub017,closed,left,bal_ip_i,stim500pre,rt,slow,-0.217
sub017,closed,right,vis,stim500pre,accuracy,correct,0.091
sub017,closed,right,vis,stim500pre,accuracy,incorrect,0.045
sub017,closed,right,vis,stim500pre,accuracy_e,correct_e,0.548
sub017,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.045
sub017,closed,right,vis,stim500pre,rt,fast,0.037
sub017,closed,right,vis,stim500pre,rt,slow,0.136
sub017,closed,right,lat,stim500pre,accuracy,correct,-0.079
sub017,closed,right,lat,stim500pre,accuracy,incorrect,-0.198
sub017,closed,right,lat,stim500pre,accuracy_e,correct_e,0.048
sub017,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.198
sub017,closed,right,lat,stim500pre,rt,fast,-0.117
sub017,closed,right,lat,stim500pre,rt,slow,-0.036
sub017,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.405
sub017,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.547
sub017,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.372
sub017,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.547
sub017,closed,right,bal_ip_v,stim500pre,rt,fast,0.455
sub017,closed,right,bal_ip_v,stim500pre,rt,slow,0.356
sub017,closed,right,bal_ip_i,stim500pre,accuracy,correct,0.149
sub017,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.309
sub017,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.093
sub017,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.309
sub017,closed,right,bal_ip_i,stim500pre,rt,fast,0.195
sub017,closed,right,bal_ip_i,stim500pre,rt,slow,0.099
sub018,open,left,vis,stim500pre,accuracy,correct,0.754
sub018,open,left,vis,stim500pre,accuracy,incorrect,0.53
sub018,open,left,vis,stim500pre,accuracy_e,correct_e,0.844
sub018,open,left,vis,stim500pre,accuracy_e,incorrect_e,0.53
sub018,open,left,vis,stim500pre,rt,fast,1.133
sub018,open,left,vis,stim500pre,rt,slow,0.375
sub018,open,left,lat,stim500pre,accuracy,correct,0.432
sub018,open,left,lat,stim500pre,accuracy,incorrect,0.342
sub018,open,left,lat,stim500pre,accuracy_e,correct_e,0.464
sub018,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.342
sub018,open,left,lat,stim500pre,rt,fast,0.382
sub018,open,left,lat,stim500pre,rt,slow,0.482
sub018,open,left,bal_ip_v,stim500pre,accuracy,correct,0.426
sub018,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.523
sub018,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.42
sub018,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.523
sub018,open,left,bal_ip_v,stim500pre,rt,fast,0.406
sub018,open,left,bal_ip_v,stim500pre,rt,slow,0.446
sub018,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.234
sub018,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.155
sub018,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.258
sub018,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.155
sub018,open,left,bal_ip_i,stim500pre,rt,fast,-0.196
sub018,open,left,bal_ip_i,stim500pre,rt,slow,-0.273
sub018,open,right,vis,stim500pre,accuracy,correct,1.048
sub018,open,right,vis,stim500pre,accuracy,incorrect,1.293
sub018,open,right,vis,stim500pre,accuracy_e,correct_e,1.075
sub018,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.293
sub018,open,right,vis,stim500pre,rt,fast,1.042
sub018,open,right,vis,stim500pre,rt,slow,1.055
sub018,open,right,lat,stim500pre,accuracy,correct,-0.287
sub018,open,right,lat,stim500pre,accuracy,incorrect,-0.242
sub018,open,right,lat,stim500pre,accuracy_e,correct_e,-0.295
sub018,open,right,lat,stim500pre,accuracy_e,incorrect_e,-0.242
sub018,open,right,lat,stim500pre,rt,fast,-0.203
sub018,open,right,lat,stim500pre,rt,slow,-0.37
sub018,open,right,bal_ip_v,stim500pre,accuracy,correct,0.691
sub018,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.603
sub018,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.671
sub018,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.603
sub018,open,right,bal_ip_v,stim500pre,rt,fast,0.646
sub018,open,right,bal_ip_v,stim500pre,rt,slow,0.736
sub018,open,right,bal_ip_i,stim500pre,accuracy,correct,0.423
sub018,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.362
sub018,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.418
sub018,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.362
sub018,open,right,bal_ip_i,stim500pre,rt,fast,0.343
sub018,open,right,bal_ip_i,stim500pre,rt,slow,0.503
sub018,closed,left,vis,stim500pre,accuracy,correct,0.872
sub018,closed,left,vis,stim500pre,accuracy,incorrect,0.856
sub018,closed,left,vis,stim500pre,accuracy_e,correct_e,0.958
sub018,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.856
sub018,closed,left,vis,stim500pre,rt,fast,1.48
sub018,closed,left,vis,stim500pre,rt,slow,0.362
sub018,closed,left,lat,stim500pre,accuracy,correct,0.335
sub018,closed,left,lat,stim500pre,accuracy,incorrect,0.24
sub018,closed,left,lat,stim500pre,accuracy_e,correct_e,0.315
sub018,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.24
sub018,closed,left,lat,stim500pre,rt,fast,0.308
sub018,closed,left,lat,stim500pre,rt,slow,0.326
sub018,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.677
sub018,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.766
sub018,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.688
sub018,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.766
sub018,closed,left,bal_ip_v,stim500pre,rt,fast,0.67
sub018,closed,left,bal_ip_v,stim500pre,rt,slow,0.704
sub018,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.126
sub018,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.008
sub018,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.111
sub018,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.008
sub018,closed,left,bal_ip_i,stim500pre,rt,fast,-0.092
sub018,closed,left,bal_ip_i,stim500pre,rt,slow,-0.116
sub018,closed,right,vis,stim500pre,accuracy,correct,1.055
sub018,closed,right,vis,stim500pre,accuracy,incorrect,0.632
sub018,closed,right,vis,stim500pre,accuracy_e,correct_e,1.335
sub018,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.632
sub018,closed,right,vis,stim500pre,rt,fast,1.237
sub018,closed,right,vis,stim500pre,rt,slow,0.873
sub018,closed,right,lat,stim500pre,accuracy,correct,-0.276
sub018,closed,right,lat,stim500pre,accuracy,incorrect,-0.177
sub018,closed,right,lat,stim500pre,accuracy_e,correct_e,-0.3
sub018,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.177
sub018,closed,right,lat,stim500pre,rt,fast,-0.262
sub018,closed,right,lat,stim500pre,rt,slow,-0.29
sub018,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.856
sub018,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.823
sub018,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.837
sub018,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.823
sub018,closed,right,bal_ip_v,stim500pre,rt,fast,0.869
sub018,closed,right,bal_ip_v,stim500pre,rt,slow,0.842
sub018,closed,right,bal_ip_i,stim500pre,accuracy,correct,0.468
sub018,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.388
sub018,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.48
sub018,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.388
sub018,closed,right,bal_ip_i,stim500pre,rt,fast,0.468
sub018,closed,right,bal_ip_i,stim500pre,rt,slow,0.469
sub020,open,left,vis,stim500pre,accuracy,correct,1.01
sub020,open,left,vis,stim500pre,accuracy,incorrect,0.731
sub020,open,left,vis,stim500pre,accuracy_e,correct_e,1.947
sub020,open,left,vis,stim500pre,accuracy_e,incorrect_e,0.731
sub020,open,left,vis,stim500pre,rt,fast,0.825
sub020,open,left,vis,stim500pre,rt,slow,1.194
sub020,open,left,lat,stim500pre,accuracy,correct,0.143
sub020,open,left,lat,stim500pre,accuracy,incorrect,0.074
sub020,open,left,lat,stim500pre,accuracy_e,correct_e,0.015
sub020,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.074
sub020,open,left,lat,stim500pre,rt,fast,0.253
sub020,open,left,lat,stim500pre,rt,slow,0.033
sub020,open,left,bal_ip_v,stim500pre,accuracy,correct,0.644
sub020,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.721
sub020,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.726
sub020,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.721
sub020,open,left,bal_ip_v,stim500pre,rt,fast,0.603
sub020,open,left,bal_ip_v,stim500pre,rt,slow,0.686
sub020,open,left,bal_ip_i,stim500pre,accuracy,correct,0.038
sub020,open,left,bal_ip_i,stim500pre,accuracy,incorrect,0.117
sub020,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.163
sub020,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.117
sub020,open,left,bal_ip_i,stim500pre,rt,fast,-0.066
sub020,open,left,bal_ip_i,stim500pre,rt,slow,0.141
sub020,open,right,vis,stim500pre,accuracy,correct,1.21
sub020,open,right,vis,stim500pre,accuracy,incorrect,0.427
sub020,open,right,vis,stim500pre,accuracy_e,correct_e,0.67
sub020,open,right,vis,stim500pre,accuracy_e,incorrect_e,0.427
sub020,open,right,vis,stim500pre,rt,fast,1.595
sub020,open,right,vis,stim500pre,rt,slow,0.767
sub020,open,right,lat,stim500pre,accuracy,correct,0.593
sub020,open,right,lat,stim500pre,accuracy,incorrect,0.562
sub020,open,right,lat,stim500pre,accuracy_e,correct_e,0.649
sub020,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.562
sub020,open,right,lat,stim500pre,rt,fast,0.523
sub020,open,right,lat,stim500pre,rt,slow,0.668
sub020,open,right,bal_ip_v,stim500pre,accuracy,correct,0.567
sub020,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.572
sub020,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.531
sub020,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.572
sub020,open,right,bal_ip_v,stim500pre,rt,fast,0.648
sub020,open,right,bal_ip_v,stim500pre,rt,slow,0.485
sub020,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.43
sub020,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.386
sub020,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.504
sub020,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.386
sub020,open,right,bal_ip_i,stim500pre,rt,fast,-0.344
sub020,open,right,bal_ip_i,stim500pre,rt,slow,-0.524
sub020,closed,left,vis,stim500pre,accuracy,correct,0.323
sub020,closed,left,vis,stim500pre,accuracy,incorrect,-0.037
sub020,closed,left,vis,stim500pre,accuracy_e,correct_e,-0.064
sub020,closed,left,vis,stim500pre,accuracy_e,incorrect_e,-0.037
sub020,closed,left,vis,stim500pre,rt,fast,0.484
sub020,closed,left,vis,stim500pre,rt,slow,0.183
sub020,closed,left,lat,stim500pre,accuracy,correct,-0.181
sub020,closed,left,lat,stim500pre,accuracy,incorrect,-0.129
sub020,closed,left,lat,stim500pre,accuracy_e,correct_e,-0.053
sub020,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.129
sub020,closed,left,lat,stim500pre,rt,fast,-0.178
sub020,closed,left,lat,stim500pre,rt,slow,-0.19
sub020,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.745
sub020,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.768
sub020,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.717
sub020,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.768
sub020,closed,left,bal_ip_v,stim500pre,rt,fast,0.736
sub020,closed,left,bal_ip_v,stim500pre,rt,slow,0.75
sub020,closed,left,bal_ip_i,stim500pre,accuracy,correct,0.355
sub020,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,0.327
sub020,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.232
sub020,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.327
sub020,closed,left,bal_ip_i,stim500pre,rt,fast,0.345
sub020,closed,left,bal_ip_i,stim500pre,rt,slow,0.369
sub020,closed,right,vis,stim500pre,accuracy,correct,1.222
sub020,closed,right,vis,stim500pre,accuracy,incorrect,0.331
sub020,closed,right,vis,stim500pre,accuracy_e,correct_e,2.376
sub020,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.331
sub020,closed,right,vis,stim500pre,rt,fast,1.122
sub020,closed,right,vis,stim500pre,rt,slow,1.321
sub020,closed,right,lat,stim500pre,accuracy,correct,0.491
sub020,closed,right,lat,stim500pre,accuracy,incorrect,0.437
sub020,closed,right,lat,stim500pre,accuracy_e,correct_e,0.453
sub020,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.437
sub020,closed,right,lat,stim500pre,rt,fast,0.494
sub020,closed,right,lat,stim500pre,rt,slow,0.487
sub020,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.511
sub020,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.615
sub020,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.555
sub020,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.615
sub020,closed,right,bal_ip_v,stim500pre,rt,fast,0.516
sub020,closed,right,bal_ip_v,stim500pre,rt,slow,0.507
sub020,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.303
sub020,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.231
sub020,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.251
sub020,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.231
sub020,closed,right,bal_ip_i,stim500pre,rt,fast,-0.307
sub020,closed,right,bal_ip_i,stim500pre,rt,slow,-0.299
sub021,open,left,vis,stim500pre,accuracy,correct,1.518
sub021,open,left,vis,stim500pre,accuracy,incorrect,0.764
sub021,open,left,vis,stim500pre,accuracy_e,correct_e,0.947
sub021,open,left,vis,stim500pre,accuracy_e,incorrect_e,0.764
sub021,open,left,vis,stim500pre,rt,fast,1.363
sub021,open,left,vis,stim500pre,rt,slow,1.687
sub021,open,left,lat,stim500pre,accuracy,correct,0.13
sub021,open,left,lat,stim500pre,accuracy,incorrect,0.165
sub021,open,left,lat,stim500pre,accuracy_e,correct_e,0.078
sub021,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.165
sub021,open,left,lat,stim500pre,rt,fast,0.237
sub021,open,left,lat,stim500pre,rt,slow,0.025
sub021,open,left,bal_ip_v,stim500pre,accuracy,correct,0.655
sub021,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.662
sub021,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.688
sub021,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.662
sub021,open,left,bal_ip_v,stim500pre,rt,fast,0.58
sub021,open,left,bal_ip_v,stim500pre,rt,slow,0.724
sub021,open,left,bal_ip_i,stim500pre,accuracy,correct,0.044
sub021,open,left,bal_ip_i,stim500pre,accuracy,incorrect,0.019
sub021,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.099
sub021,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.019
sub021,open,left,bal_ip_i,stim500pre,rt,fast,-0.063
sub021,open,left,bal_ip_i,stim500pre,rt,slow,0.145
sub021,open,right,vis,stim500pre,accuracy,correct,1.617
sub021,open,right,vis,stim500pre,accuracy,incorrect,2.067
sub021,open,right,vis,stim500pre,accuracy_e,correct_e,2.224
sub021,open,right,vis,stim500pre,accuracy_e,incorrect_e,2.067
sub021,open,right,vis,stim500pre,rt,fast,2.687
sub021,open,right,vis,stim500pre,rt,slow,0.547
sub021,open,right,lat,stim500pre,accuracy,correct,0.075
sub021,open,right,lat,stim500pre,accuracy,incorrect,0.073
sub021,open,right,lat,stim500pre,accuracy_e,correct_e,0.058
sub021,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.073
sub021,open,right,lat,stim500pre,rt,fast,0.086
sub021,open,right,lat,stim500pre,rt,slow,0.065
sub021,open,right,bal_ip_v,stim500pre,accuracy,correct,0.732
sub021,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.712
sub021,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.691
sub021,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.712
sub021,open,right,bal_ip_v,stim500pre,rt,fast,0.802
sub021,open,right,bal_ip_v,stim500pre,rt,slow,0.663
sub021,open,right,bal_ip_i,stim500pre,accuracy,correct,0.135
sub021,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.126
sub021,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.139
sub021,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.126
sub021,open,right,bal_ip_i,stim500pre,rt,fast,0.154
sub021,open,right,bal_ip_i,stim500pre,rt,slow,0.117
sub021,closed,left,vis,stim500pre,accuracy,correct,0.726
sub021,closed,left,vis,stim500pre,accuracy,incorrect,0.643
sub021,closed,left,vis,stim500pre,accuracy_e,correct_e,1.186
sub021,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.643
sub021,closed,left,vis,stim500pre,rt,fast,0.533
sub021,closed,left,vis,stim500pre,rt,slow,0.919
sub021,closed,left,lat,stim500pre,accuracy,correct,-0.094
sub021,closed,left,lat,stim500pre,accuracy,incorrect,-0.072
sub021,closed,left,lat,stim500pre,accuracy_e,correct_e,-0.019
sub021,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.072
sub021,closed,left,lat,stim500pre,rt,fast,-0.109
sub021,closed,left,lat,stim500pre,rt,slow,-0.08
sub021,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.529
sub021,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.533
sub021,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.583
sub021,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.533
sub021,closed,left,bal_ip_v,stim500pre,rt,fast,0.52
sub021,closed,left,bal_ip_v,stim500pre,rt,slow,0.537
sub021,closed,left,bal_ip_i,stim500pre,accuracy,correct,0.212
sub021,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,0.16
sub021,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.187
sub021,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.16
sub021,closed,left,bal_ip_i,stim500pre,rt,fast,0.22
sub021,closed,left,bal_ip_i,stim500pre,rt,slow,0.203
sub021,closed,right,vis,stim500pre,accuracy,correct,0.402
sub021,closed,right,vis,stim500pre,accuracy,incorrect,0.94
sub021,closed,right,vis,stim500pre,accuracy_e,correct_e,0.403
sub021,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.94
sub021,closed,right,vis,stim500pre,rt,fast,0.197
sub021,closed,right,vis,stim500pre,rt,slow,0.616
sub021,closed,right,lat,stim500pre,accuracy,correct,0.184
sub021,closed,right,lat,stim500pre,accuracy,incorrect,0.009
sub021,closed,right,lat,stim500pre,accuracy_e,correct_e,0.106
sub021,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.009
sub021,closed,right,lat,stim500pre,rt,fast,0.158
sub021,closed,right,lat,stim500pre,rt,slow,0.205
sub021,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.46
sub021,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.611
sub021,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.474
sub021,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.611
sub021,closed,right,bal_ip_v,stim500pre,rt,fast,0.531
sub021,closed,right,bal_ip_v,stim500pre,rt,slow,0.398
sub021,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.03
sub021,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.179
sub021,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.04
sub021,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.179
sub021,closed,right,bal_ip_i,stim500pre,rt,fast,0.03
sub021,closed,right,bal_ip_i,stim500pre,rt,slow,-0.084
sub022,open,left,vis,stim500pre,accuracy,correct,1.929
sub022,open,left,vis,stim500pre,accuracy,incorrect,2.248
sub022,open,left,vis,stim500pre,accuracy_e,correct_e,1.852
sub022,open,left,vis,stim500pre,accuracy_e,incorrect_e,2.248
sub022,open,left,vis,stim500pre,rt,fast,2.347
sub022,open,left,vis,stim500pre,rt,slow,1.51
sub022,open,left,lat,stim500pre,accuracy,correct,-0.208
sub022,open,left,lat,stim500pre,accuracy,incorrect,-0.182
sub022,open,left,lat,stim500pre,accuracy_e,correct_e,-0.241
sub022,open,left,lat,stim500pre,accuracy_e,incorrect_e,-0.182
sub022,open,left,lat,stim500pre,rt,fast,-0.153
sub022,open,left,lat,stim500pre,rt,slow,-0.262
sub022,open,left,bal_ip_v,stim500pre,accuracy,correct,-0.183
sub022,open,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.263
sub022,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.195
sub022,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.263
